Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1869041,318.2769,244.261,57.85542,50.68951
1869062,318.6178,243.9634,57.88304,50.65527
1869087,318.787,243.6978,57.89674,50.62466
1869110,318.8754,243.5981,57.90389,50.61316
1869136,318.9514,243.3542,57.91004,50.58501
1869157,319.0255,243.2425,57.91602,50.57211
1869177,319.1035,243.1411,57.92233,50.56039
1869205,319.0152,243.306,57.91519,50.57944
1869232,318.7063,243.6219,57.89021,50.61591
1869253,317.8174,244.4713,57.81811,50.71368
1869277,317.0551,244.8508,57.75605,50.75723
1869301,315.8802,245.0787,57.66,50.78334
1869323,314.6516,245.0228,57.55899,50.77694
1869347,313.3486,244.6415,57.45126,50.73322
1869372,312.1944,244.3273,57.3553,50.69713
1869398,311.1145,244.418,57.26506,50.70755
1869422,309.8317,244.8141,57.15728,50.75303
1869442,308.675,245.2469,57.05956,50.80259
1869467,307.401,245.9341,56.95133,50.88109
1869494,306.1122,246.7271,56.84119,50.97135
1869516,304.4976,247.4921,56.7023,51.05809
1869539,302.4569,247.6789,56.52528,51.07922
1869563,300.4386,247.601,56.34856,51.07042
1869590,297.7149,247.2181,56.10744,51.02707
1869613,294.0654,246.9055,55.77956,50.99162
1869653,287,246.9512,55.12874,50.9968
1869677,277.6665,246.7844,54.23522,50.97786
1869708,269.7217,246.3215,53.44288,50.92523
1869743,260.3824,245.4205,52.4721,50.82244
1869758,257.1268,245.062,52.12328,50.78143
1869768,253.5186,244.7129,51.7302,50.74141
1869783,248.0275,244.2489,51.11861,50.68812
1869803,243.3467,243.7927,50.58415,50.6356
1869822,239.4268,243.3026,50.12704,50.57906
1869842,236.1212,242.9341,49.73465,50.53645
1869862,233.2633,242.572,49.39021,50.49451
1869883,231.0302,242.5757,49.11767,50.49494
1869904,229.289,242.5374,48.90306,50.49049
1869921,227.6423,242.424,48.69838,50.47734
1869942,227.031,242.4209,48.62199,50.47698
1869960,226.5465,242.387,48.56126,50.47305
1869979,226.2001,242.2336,48.51776,50.45524
1870001,226.0984,242.3527,48.50497,50.46907
1870020,226.2723,242.456,48.52683,50.48105
1870040,226.6897,242.2402,48.57923,50.45601
1870057,227.19,242.2221,48.64188,50.4539
1870074,227.803,242.5446,48.71844,50.49133
1870096,228.4704,242.7727,48.80152,50.51777
1870117,229.1151,243.0562,48.88152,50.55057
1870136,229.715,243.4184,48.95573,50.59243
1870158,230.1837,243.6563,49.01356,50.61988
1870174,230.7232,243.8577,49.07996,50.6431
1870193,231.3626,244.1089,49.15843,50.67201
1870215,231.8878,244.4725,49.22269,50.71381
1870235,232.6369,244.6432,49.31406,50.73342
1870256,233.4088,244.7209,49.40786,50.74234
1870274,233.9333,244.896,49.47139,50.76241
1870293,233.4954,245.0744,49.41837,50.78285
1870311,232.0014,244.9372,49.23657,50.76713
1870332,230.1953,244.6267,49.01498,50.73152
1870352,228.7733,244.4547,48.83913,50.71178
1870371,227.6686,244.4735,48.70166,50.71393
1870390,226.8935,244.5385,48.60476,50.72139
1870409,226.8636,244.8535,48.60101,50.75753
1870428,227.479,245.5426,48.678,50.83641
1870450,228.3129,245.9738,48.78194,50.88562
1870471,228.939,246.3081,48.85969,50.9237
1870489,229.5298,246.5691,48.93285,50.95339
1870509,230.1928,246.8419,49.01468,50.98439
1870528,230.8613,247.0622,49.09693,51.00939
1870545,231.5905,247.2455,49.18633,51.03016
1870565,232.2139,247.5523,49.26251,51.0649
1870585,232.8761,247.9415,49.34316,51.1089
1870610,233.6158,248.2779,49.43296,51.14685
1870628,234.3557,248.5547,49.52245,51.17804
1870644,234.9769,248.7433,49.59732,51.19926
1870664,235.7375,248.8642,49.68869,51.21286
1870683,236.5975,249.0827,49.79158,51.23741
1870704,237.6608,249.35,49.9182,51.26741
1870723,238.7593,249.8223,50.04832,51.32031
1870742,239.6711,250.1998,50.15578,51.36252
1870761,240.493,250.4417,50.25224,51.38951
1870780,242.0603,250.7826,50.43511,51.42752
1870814,244.151,251.1128,50.67686,51.46427
1870825,245.2388,251.3575,50.80167,51.49145
1870841,246.9611,251.7073,50.99792,51.53027
1870859,248.3826,252.125,51.15865,51.57653
1870876,250.3083,252.7572,51.37463,51.64637
1870898,252.2489,253.2634,51.59023,51.70214
1870919,254.3329,253.8775,51.81952,51.76961
1870937,256.4808,254.4879,52.05341,51.83648
1870959,259.0463,254.992,52.32961,51.89155
1870978,261.4218,255.2916,52.5823,51.92421
1870994,264.4,255.3799,52.89506,51.93383
1871016,267.7446,255.4476,53.24099,51.94121
1871036,271.5867,255.2528,53.63158,51.91999
1871057,277.8922,254.5957,54.2573,51.84827
1871083,281.6571,254.1326,54.62208,51.79758
1871098,286.4401,253.4784,55.07624,51.72579
1871113,292.1607,252.8,55.60622,51.65109
1871132,299.7273,251.575,56.28588,51.5156
1871154,307.061,250.475,56.92234,51.39323
1871174,316.2499,249.4943,57.69028,51.28359
1871192,325.0651,249.1129,58.39762,51.24081
1871211,333.4434,249.1661,59.04459,51.24678
1871230,342.4872,249.0878,59.71664,51.23798
1871256,351.6533,249.1258,60.37129,51.24226
1871273,361.2766,249.1764,61.03141,51.24793
1871291,370.466,249.3999,61.63714,51.27301
1871310,379.0527,249.4439,62.18248,51.27794
1871329,387.0797,249.3275,62.67508,51.26488
1871349,395.3685,249.0895,63.1671,51.23817
1871372,403.5847,248.7426,63.63888,51.19918
1871388,411.5319,248.4387,64.08076,51.16497
1871408,418.9706,248.0871,64.48203,51.12534
1871427,424.8721,247.5343,64.79224,51.06287
1871448,430.7351,246.912,65.0935,50.99235
1871464,435.4002,246.2585,65.32843,50.91806
1871484,439.4766,245.6992,65.53034,50.85429
1871507,443.1876,245.424,65.71148,50.82285
1871524,445.2895,245.5455,65.81296,50.83674
1871544,446.6479,245.9765,65.87812,50.88593
1871561,447.4498,246.67,65.91643,50.96487
1871581,447.799,247.2858,65.93307,51.03474
1871601,447.4731,248.0639,65.91754,51.12271
1871622,446.7391,248.6632,65.88248,51.19025
1871642,445.8542,249.3081,65.84009,51.26271
1871659,444.8015,250.1302,65.78947,51.35475
1871679,443.4727,251.2747,65.72529,51.48225
1871701,441.7614,252.6328,65.64217,51.63265
1871717,440.0903,253.754,65.56047,51.75606
1871737,438.0136,255.2239,65.45824,51.91684
1871757,435.8761,256.9064,65.35217,52.09947
1871776,432.9724,258.3566,65.20669,52.25569
1871796,429.7057,258.558,65.04109,52.2773
1871814,425.2917,257.8598,64.81402,52.2023
1871832,420.9767,256.9679,64.58828,52.10612
1871855,417.1248,254.2706,64.38355,51.8127
1871874,415.4743,252.2594,64.29488,51.5914
1871894,415.5696,252.0768,64.30002,51.57119
1871912,416.4846,252.5821,64.34923,51.62705
1871932,416.4396,252.6199,64.34681,51.63122
1871951,415.4995,252.9922,64.29623,51.67228
1871971,414.0323,253.767,64.21695,51.75748
1871990,412.5002,254.8453,64.13365,51.87554
1872010,410.0149,255.8011,63.99747,51.97966
1872031,407.7313,255.8239,63.87117,51.98214
1872050,404.5011,255.2738,63.69054,51.92228
1872064,400.6866,254.3008,63.47424,51.816
1872087,396.1224,252.8397,63.21104,51.65548
1872107,391.2385,251.9171,62.92402,51.55352
1872127,386.1521,251.6897,62.61898,51.52832
1872146,381.5782,251.1177,62.33922,51.46481
1872163,377.9768,250.0489,62.11521,51.34565
1872183,374.7819,249.2645,61.91367,51.25782
1872204,372.2803,249.0438,61.75399,51.23304
1872223,370.2969,249.1488,61.6262,51.24483
1872247,368.1005,249.1496,61.48344,51.24492
1872263,365.972,248.9746,61.34384,51.22527
1872282,363.1601,248.8687,61.15749,51.21336
1872300,360.7181,248.8421,60.99384,51.21037
1872320,358.5621,249.1774,60.84795,51.24805
1872342,356.4464,249.7629,60.70347,51.31367
1872360,354.0479,251.1041,60.5381,51.4633
1872380,351.2919,252.5663,60.34597,51.62531
1872399,348.9077,253.6523,60.17791,51.74489
1872416,345.9404,254.5685,59.96632,51.84529
1872438,342.6778,254.9731,59.73051,51.88949
1872457,338.95,255.4161,59.45695,51.93778
1872477,335.42,255.844,59.19376,51.98433
1872499,332.7368,256.0024,58.99095,52.00153
1872516,330.9791,255.6761,58.85678,51.96607
1872533,328.7293,255.1631,58.68353,51.91021
1872556,326.8611,254.6868,58.53834,51.85822
1872576,325.0367,254.6706,58.39539,51.85645
1872595,323.3678,254.8809,58.26359,51.87942
1872614,321.9688,255.0753,58.15235,51.90064
1872633,320.658,255.2483,58.04749,51.91949
1872653,319.2621,255.5528,57.93514,51.95266
1872671,318.1703,256.0684,57.84677,52.00869
1872691,317.0813,256.3499,57.75819,52.03923
1872711,316.1834,256.5872,57.68484,52.06494
1872731,315.3794,257.0603,57.61889,52.1161
1872749,314.7899,257.7092,57.57039,52.18608
1872768,314.3413,258.218,57.5334,52.2408
1872789,314.0406,258.8888,57.50856,52.31275
1872810,313.7799,259.3551,57.487,52.36262
1872828,313.2724,259.4896,57.44494,52.37699
1872848,311.923,259.6678,57.33266,52.39601
1872868,309.7133,260.292,57.1473,52.46248
1872884,306.8532,261.1929,56.9046,52.55809
1872906,303.7892,262.2329,56.64104,52.66793
1872925,300.9298,263.3297,56.39172,52.78318
1872944,297.959,264.2758,56.12918,52.88211
1872964,294.4834,265.023,55.8174,52.95992
1872982,291.0708,265.3985,55.50634,52.99891
1873001,288.0631,265.4093,55.22805,53.00003
1873022,285.9142,265.2503,55.02681,52.98353
1873043,284.5047,265.147,54.8937,52.9728
1873063,283.8926,265.025,54.83562,52.96012
1873082,283.7412,264.976,54.82123,52.95503
1873101,283.8859,264.6006,54.83498,52.91596
1873120,283.7918,264.2233,54.82604,52.87663
1873140,283.5344,264.1111,54.80156,52.86491
1873159,283.1432,264.4816,54.76429,52.90356
1873180,282.6817,264.9717,54.72023,52.95459
1873198,282.2288,265.2062,54.6769,52.97895
1873217,281.5455,265.2698,54.61135,52.98556
