Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2561690,317.501,236.8487,57.79238,49.82155
2561709,316.8907,237.1907,57.74265,49.8623
2561728,317.1351,238.6783,57.76258,50.03874
2561741,317.6367,240.364,57.80342,50.23712
2561760,317.6969,240.9482,57.80832,50.3055
2561781,317.7235,241.8728,57.81048,50.4133
2561801,317.9105,243.3863,57.82568,50.58872
2561821,318.7577,244.7506,57.89437,50.74574
2561842,319.5567,246.1999,57.9589,50.91139
2561860,319.8831,246.8056,57.98521,50.98027
2561878,319.966,247.5678,57.99188,51.06666
2561894,319.9738,248.4171,57.9925,51.16254
2561915,320.0051,249.014,57.99503,51.2297
2561936,320.0622,249.5596,57.99962,51.2909
2561955,320.0524,249.8863,57.99883,51.32748
2561973,320.3167,250.3055,58.02008,51.37432
2561993,320.4791,250.4532,58.03313,51.3908
2562010,320.4054,249.8305,58.02721,51.32124
2562029,320.4023,249.3399,58.02696,51.26627
2562053,320.2448,249.086,58.01431,51.23778
2562069,320.0613,249.2045,57.99955,51.25108
2562089,320.1634,250.2084,58.00776,51.36348
2562108,320.3409,250.4294,58.02203,51.38814
2562127,320.515,250.4785,58.03601,51.39362
2562147,320.5366,250.4407,58.03775,51.3894
2562163,320.4605,250.8055,58.03164,51.43007
2562182,320.2029,251.4851,58.01094,51.50563
2562207,319.9742,251.5715,57.99254,51.51521
2562222,319.6064,251.8412,57.96291,51.54511
2562241,319.3566,252.3713,57.94277,51.60377
2562261,319.4923,252.8275,57.95372,51.65413
2562277,319.5484,253.3772,57.95824,51.71466
2562297,319.7626,254.1192,57.97551,51.79611
2562318,319.7996,254.9458,57.97849,51.88651
2562338,319.5693,255.472,57.95993,51.94386
2562357,319.564,256.3593,57.9595,52.04025
2562377,319.8276,257.9796,57.98074,52.21518
2562395,320.2735,259.1653,58.01661,52.34233
2562414,320.9552,260.6491,58.07132,52.50043
2562434,321.6884,263.2996,58.12997,52.78002
2562451,322.0087,264.5137,58.15553,52.90691
