Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2529032,317.6574,257.4111,57.80511,52.15396
2529051,317.8519,257.4622,57.82092,52.15947
2529071,318.9285,257.7464,57.90818,52.19009
2529091,319.6258,257.8901,57.96448,52.20555
2529109,320.6674,258.1058,58.04824,52.22875
2529127,322.1234,258.4345,58.16467,52.26405
2529148,324.2266,258.7776,58.33154,52.30085
2529164,326.0645,259.4404,58.47606,52.37173
2529187,327.8873,260.3185,58.61824,52.4653
2529208,329.669,261.2823,58.7561,52.56755
2529228,331.0511,262.4604,58.8623,52.69189
2529247,332.3094,263.6617,58.95842,52.81795
2529262,333.1396,264.8704,59.02155,52.94404
2529280,333.6802,266.3529,59.06253,53.09772
2529299,334.1121,268.1129,59.0952,53.27874
2529320,334.3062,269.774,59.10986,53.4482
2529339,335.892,271.1562,59.22918,53.58817
2529360,338.0098,271.6371,59.38725,53.63667
2529381,339.3726,271.9427,59.48819,53.66742
2529398,340.2261,272.2233,59.5511,53.69561
2529416,340.7538,272.4679,59.58988,53.72017
2529437,341.3871,272.0945,59.6363,53.68268
2529460,341.9571,271.0302,59.67797,53.57545
2529476,342.0556,269.5731,59.68516,53.42777
2529495,340.8199,268.0585,59.59473,53.27316
2529513,338.9255,265.8705,59.45514,53.04784
2529533,336.0267,262.5307,59.23928,52.69928
2529554,333.3291,260.0404,59.03592,52.43571
2529574,330.4927,257.1202,58.81947,52.12257
2529595,327.2225,253.6706,58.56652,51.74691
2529611,322.711,250.1347,58.21145,51.35524
2529628,317.7206,245.8938,57.81025,50.8765
2529649,313.0377,240.2399,57.42546,50.22258
2529671,308.6751,234.7163,57.05957,49.56593
2529691,304.3308,229.4518,56.6879,48.9232
2529708,300.5821,224.1515,56.36117,48.25895
2529727,297.4741,220.1299,56.08597,47.74314
2529745,294.6525,216.8384,55.83269,47.31324
2529766,291.888,213.1338,55.58128,46.82085
2529787,289.8254,210.104,55.39158,46.41134
2529805,288.9459,207.1457,55.31013,46.00548
2529827,288.2589,204.498,55.24628,45.63711
2529844,287.7567,203.2325,55.19948,45.45929
2529863,286.6959,201.2734,55.10025,45.18182
2529889,284.7404,199.3306,54.91602,44.90396
2529901,282.5772,198.3924,54.71024,44.7688
2529924,281.2917,197.6497,54.58696,44.66135
2529941,279.8741,197.1905,54.45013,44.59472
2529961,278.3383,197.6752,54.30086,44.66505
2529979,276.5408,196.8773,54.12477,44.54919
2529996,274.8618,193.9044,53.95893,44.11343
2530017,276.689,194.61,54.13935,44.21745
2530037,272.3835,190.756,53.71169,43.64482
2530057,270.5419,187.2293,53.52607,43.11109
2530076,268.3604,187.3568,53.30407,43.13055
2530096,267.0974,188.8166,53.17447,43.35248
2530113,264.8016,187.3121,52.93689,43.12373
2530134,263.1121,184.2359,52.76036,42.65063
2530154,261.5136,180.9197,52.59201,42.13245
2530175,261.0423,178.5388,52.54213,41.7551
2530194,260.8388,177.1344,52.52056,41.53041
2530213,260.6942,177.1077,52.50521,41.52613
2530231,259.7397,177.4774,52.40366,41.58543
2530251,257.9869,177.1277,52.21597,41.52934
2530271,256.8515,176.8745,52.09353,41.48867
2530290,255.7353,176.9563,51.9725,41.50181
2530311,254.7553,176.6162,51.86571,41.44712
2530327,254.6744,176.3237,51.85687,41.39999
2530346,254.7946,176.3217,51.87001,41.39967
2530364,254.5607,176.8795,51.84444,41.48946
2530385,253.9936,179.0739,51.78234,41.84029
2530404,252.7891,180.5854,51.64989,42.07973
2530425,251.1087,179.8574,51.4638,41.96463
2530443,250.0975,181.0248,51.35109,42.14899
2530462,249.5289,185.0727,51.28746,42.78004
2530481,248.1944,190.6779,51.13744,43.6331
2530500,245.6026,196.6393,50.84326,44.51454
2530518,243.8277,201.1581,50.63964,45.16541
2530539,243.554,207.2632,50.60808,46.02172
2530560,245.3825,210.7732,50.8181,46.50233
2530579,246.92,213.5482,50.99326,46.87639
2530597,244.9878,218.1328,50.77293,47.48314
2530614,242.1759,221.9817,50.44853,47.98194
2530635,240.5296,226.1969,50.25653,48.51735
2530656,238.414,231.2191,50.0075,49.14084
2530673,237.2244,232.6822,49.86631,49.31957
2530694,234.6993,235.3086,49.56388,49.63721
2530713,232.2554,239.9165,49.26757,50.18462
2530734,230.0417,242.937,48.99606,50.53679
2530752,228.6422,246.9948,48.82286,51.00174
2530776,228.1803,250.383,48.76545,51.38297
2530798,226.5129,255.321,48.55704,51.92742
2530814,225.8399,256.6067,48.47244,52.06705
2530831,224.5385,257.5249,48.30804,52.16623
2530849,224.1092,260.5061,48.25357,52.48524
2530867,223.8778,263.0974,48.22417,52.75882
2530888,222.7185,266.6771,48.07633,53.13118
2530908,223.1591,268.364,48.13262,53.30445
2530925,223.1582,270.0604,48.1325,53.47727
2530946,222.5177,270.8489,48.05065,53.55713
2530965,222.4546,271.1026,48.04257,53.58276
2530981,222.4177,272.1534,48.03784,53.68858
2531003,222.0384,275.5917,47.98921,54.03119
2531022,221.5052,277.1173,47.92069,54.18142
2531044,220.8684,275.2103,47.83864,53.99346
2531062,219.8624,271.9951,47.70847,53.67268
2531079,219.5784,270.506,47.67161,53.52244
2531100,218.4598,271.6049,47.52589,53.63341
2531115,217.6145,270.7746,47.41523,53.54962
2531135,216.2308,268.0497,47.2331,53.27226
2531156,215.5297,265.0792,47.14034,52.96576
2531175,214.8232,263.8783,47.04652,52.84059
2531195,212.4896,264.2341,46.7343,52.87775
2531214,211.2661,261.9306,46.56915,52.63606
2531230,209.8731,257.5654,46.37988,52.17059
2531249,208.8052,253.6994,46.23389,51.75006
2531271,207.2776,250.0696,46.02371,51.34797
2531290,204.7643,246.9631,45.67437,50.99815
2531310,203.8178,241.4181,45.54167,50.36035
2531329,202.7954,236.811,45.39763,49.81706
2531348,201.7938,232.972,45.2558,49.35482
2531366,199.5822,229.8082,44.94009,48.96724
2531389,198.2837,227.7156,44.75311,48.70753
2531411,197.7866,225.4183,44.68119,48.4193
2531425,197.3297,220.5771,44.61494,47.80102
2531443,196.1104,214.5319,44.4374,47.00775
2531464,195.7787,210.8871,44.38891,46.51779
2531482,196.7057,208.6435,44.52422,46.21172
2531503,197.642,207.4041,44.66024,46.04117
2531523,198.1803,205.3719,44.73816,45.75922
2531542,198.2879,202.6671,44.7537,45.3795
2531562,197.7155,199.2355,44.67089,44.89028
2531580,197.3624,195.1429,44.61969,44.29575
2531598,197.8609,191.5341,44.69195,43.76132
2531616,199.8792,188.9498,44.9827,43.37265
2531636,202.0523,186.1561,45.29246,42.9468
2531656,202.9427,181.9926,45.41843,42.30104
2531677,203.7943,179.947,45.53838,41.97882
2531696,206.4984,179.0821,45.91587,41.8416
2531714,209.8035,176.3907,46.37039,41.4108
2531733,213.7398,173.5598,46.90202,40.95141
2531750,218.1905,171.2743,47.49068,40.57581
2531770,222.8216,168.8118,48.08952,40.16634
2531790,227.3668,167.6151,48.66398,39.96556
2531809,231.0579,167.2317,49.12106,39.90096
2531830,232.591,164.9161,49.30846,39.50832
2531857,233.7564,162.2809,49.44999,39.05603
2531869,235.1974,160.7628,49.62384,38.7928
2531884,236.7258,159.5525,49.80689,38.58155
2531902,237.3002,158.8973,49.87533,38.46667
2531924,238.1529,158.5784,49.97658,38.41061
2531943,238.3878,157.6373,50.00438,38.24471
2531967,238.7729,156.5252,50.04992,38.04765
2531982,239.9116,156.3206,50.18404,38.01128
2532000,240.5433,155.8458,50.25813,37.92675
2532020,241.0879,154.5822,50.32182,37.70083
2532039,241.2083,154.0637,50.33587,37.60772
2532062,241.988,154.6629,50.4267,37.71531
2532082,244.0226,153.8312,50.66208,37.5659
2532099,246.0263,152.0148,50.89161,37.23753
2532115,248.5897,150.2914,51.18198,36.92328
2532133,253.8999,148.2324,51.77207,36.54444
2532153,263.8871,146.8413,52.84151,36.28636
2532171,279.6612,146.6582,54.42951,36.25227
2532192,296.4714,147.6716,55.99635,36.44061
2532213,313.2046,149.3649,57.43932,36.75328
2532232,330.9818,150.7543,58.85699,37.00794
2532248,347.9386,152.6712,60.1091,37.35653
2532267,368.1881,157.8478,61.48916,38.28188
2532290,382.032,161.9887,62.36721,39.00552
2532308,395.1315,166.5013,63.15326,39.7776
2532328,410.8916,165.6035,64.04567,39.62535
2532347,425.8213,164.2483,64.84147,39.39426
2532366,437.3416,164.3619,65.42499,39.41369
2532391,451.8787,164.3309,66.12598,39.40839
2532408,462.4255,164.9827,66.61141,39.51967
2532421,468.6811,172.143,66.89063,40.71907
2532443,474.168,178.5835,67.1304,41.76223
2532460,480.5933,184.9484,67.40525,42.76086
2532479,484.5396,189.6431,67.57098,43.47742
2532498,482.1591,191.655,67.47128,43.77938
2532515,482.0253,192.6628,67.46566,43.9295
2532534,484.0843,195.4456,67.55198,44.34014
2532555,485.7802,196.8432,67.6226,44.54423
2532572,485.463,196.7771,67.60942,44.53461
2532593,484.1424,195.2234,67.5544,44.30756
2532613,484,195.1644,67.54845,44.29892
2532633,484.4528,197.3626,67.56736,44.61972
2532652,485.2855,199.2596,67.60204,44.89375
2532669,483.9434,201.6025,67.54609,45.22863
2532688,482.3819,203.9881,67.48065,45.56559
2532708,482.6498,206.1147,67.49191,45.86262
2532727,484.4292,206.3713,67.56638,45.89824
2532747,490.3134,205.2235,67.80934,45.73852
2532765,486.4677,206.5846,67.65111,45.92782
2532786,486.1279,204.5509,67.63703,45.64451
2532804,486.9452,203.7034,67.67088,45.5256
2532820,487.6115,203.892,67.69839,45.5521
2532839,488.7208,203.9689,67.74407,45.5629
2532859,489.4231,203.1467,67.7729,45.4472
2532884,489.6301,202.8009,67.78138,45.3984
2532900,489.9894,203.0991,67.79609,45.44049
2532915,490.0836,202.7285,67.79994,45.38818
2532934,490.3144,202.683,67.80937,45.38175
2532953,489.9323,202.4018,67.79375,45.34198
2532972,489.8041,201.5104,67.78851,45.21553
2532993,490.5621,201.3447,67.8195,45.19197
2533012,491.8564,201.2711,67.87222,45.18149
2533031,491.8403,201.8071,67.87157,45.25768
2533052,491.734,201.6745,67.86725,45.23885
2533072,491.2514,201.5509,67.8476,45.22129
2533093,491.4422,201.4455,67.85538,45.20631
2533115,491.43,201.1508,67.85488,45.16436
2533130,491.0081,201.0457,67.83769,45.14939
2533151,490.9444,200.9061,67.8351,45.12949
2533165,490.642,200.812,67.82275,45.11608
2533183,490.458,200.7477,67.81525,45.1069
2533202,490.1352,200.9002,67.80206,45.12865
2533221,489.666,200.561,67.78284,45.08024
2533240,488.6298,200.8239,67.74033,45.11777
2533260,487.1126,201.3036,67.6778,45.18613
2533280,484.8458,202.3592,67.58374,45.33595
2533300,481.3503,203.8503,67.43723,45.54624
2533318,475.3889,205.9968,67.18311,45.84623
2533335,466.2295,209.3532,66.78196,46.30891
2533355,455.5082,213.978,66.29517,46.93386
2533374,445.2048,217.9055,65.80888,47.45338
2533395,433.4573,222.2316,65.23109,48.01398
2533414,422.0008,227.2941,64.6422,48.65489
2533435,410.4713,233.2875,64.02258,49.39314
2533455,399.3977,239.3364,63.4004,50.11639
2533472,389.9246,245.5368,62.84582,50.83574
2533490,382.6089,253.1903,62.40272,51.6941
2533510,376.923,262.6565,62.04903,52.71251
2533530,371.5306,272.2693,61.70581,53.70023
2533552,366.6382,279.562,61.38767,54.41988
2533571,362.6544,286.7253,61.12374,55.103
2533588,358.3552,294.9956,60.83387,55.86366
2533610,356.0601,301.6308,60.67695,56.45315
2533627,355.8014,304.168,60.65916,56.67383
2533646,356.3476,304.7777,60.69669,56.72648
2533666,357.8308,308.6924,60.79816,57.06103
2533684,357.9395,314.3352,60.80556,57.53289
2533704,356.5451,317.3841,60.71024,57.78287
2533722,354.2992,319.4771,60.5555,57.95249
2533746,352.3042,320.2332,60.4168,58.01337
2533764,351.2891,318.8878,60.34577,57.9049
2533783,350.9197,317.4538,60.31985,57.78854
2533802,350.8512,315.8574,60.31503,57.65812
2533820,350.9145,314.6887,60.31948,57.56205
2533836,351.7573,314.4816,60.37857,57.54497
2533860,352.6346,314.9716,60.43986,57.58535
2533877,353.9159,317.2567,60.52895,57.7725
2533897,354.854,319.1578,60.59387,57.92672
2533917,355.8741,321.2837,60.66417,58.09762
2533937,357.3965,323,60.76851,58.23441
2533954,359.064,324.6825,60.88203,58.36749
2533974,360.4022,326.3146,60.97255,58.49564
2533993,360.4695,326.7668,60.97709,58.53098
2534012,360.1559,326.1169,60.95592,58.48017
2534032,360.2256,325.2761,60.96063,58.41421
2534051,360.5609,325.127,60.98325,58.40248
2534069,360.7067,325.4167,60.99308,58.42525
2534087,360.0717,324.5939,60.95024,58.36051
2534108,359.0353,323.5359,60.88008,58.27691
2534128,359.0385,324.0473,60.8803,58.31737
2534147,359.0588,323.958,60.88168,58.31031
2534167,358.5012,322.3801,60.84381,58.18513
2534187,357.8381,321.4513,60.79866,58.11103
2534205,356.5694,319.631,60.71191,57.9649
2534224,355.113,316.814,60.61174,57.73639
2534245,352.7693,312.3584,60.44925,57.36897
2534266,349.9099,306.5741,60.24876,56.88074
2534283,347.589,299.3475,60.08421,56.25233
2534304,346.064,291.8002,59.97519,55.57324
2534323,344.8011,284.8424,59.88436,54.92567
2534341,343.8148,276.8345,59.81307,54.15365
2534361,343.0639,269.9897,59.7586,53.4701
2534382,341.3624,265.9889,59.63449,53.06009
2534403,339.5352,263.9253,59.50019,52.84551
2534421,338.1659,262.3211,59.39884,52.67722
2534437,337.3608,260.5544,59.33896,52.49037
2534454,336.5875,257.5519,59.28125,52.16914
2534477,335.2983,253.8475,59.18461,51.76632
2534497,334.5562,250.0444,59.12872,51.34515
2534516,333.6147,247.3436,59.05757,51.04128
2534535,332.959,245.815,59.00784,50.8675
2534554,332.157,244.7304,58.94681,50.74342
2534573,331.3349,242.8994,58.88403,50.53244
2534591,331.1177,240.4686,58.8674,50.24938
2534612,330.9727,238.6061,58.8563,50.03021
2534632,330.4272,238.2703,58.81445,49.99048
2534652,330.3647,237.8705,58.80964,49.9431
2534670,329.826,236.9485,58.7682,49.83345
2534689,329.3425,236.171,58.73093,49.7406
2534711,329.407,235.5079,58.7359,49.66114
2534729,329.4255,235.3881,58.73733,49.64676
2534748,329.9854,234.5099,58.78048,49.54105
2534768,330.5961,232.5359,58.82741,49.30177
2534787,330.8524,231.7871,58.84707,49.21038
2534804,331.6411,230.0703,58.90744,48.99959
2534823,333.397,228.2328,59.04107,48.77197
2534845,335.3765,226.1386,59.19049,48.51003
2534865,338.8212,222.3616,59.44741,48.03065
2534884,345.5595,216.8598,59.93896,47.31606
2534903,353.3284,211.8852,60.48816,46.65285
2534921,364.3592,205.9971,61.23722,45.84627
2534942,374.1788,201.9149,61.87533,45.27298
2534962,383.1314,199.5553,62.43481,44.93623
2534983,391.24,195.4055,62.9241,44.33427
2535002,398.2996,192.9464,63.33719,43.97161
2535021,403.5941,191.3563,63.6394,43.73474
2535040,407.5851,188.7387,63.86304,43.34067
2535058,411.2526,187.308,64.06546,43.12311
2535078,416.1794,185.8145,64.33282,42.89432
2535101,420.0385,182.7834,64.5387,42.42472
2535118,421.3292,180.3939,64.60686,42.04949
2535135,422.6649,178.5153,64.67704,41.75135
2535154,423.2436,176.9756,64.70734,41.50491
2535181,423.9205,176.074,64.74269,41.35972
2535196,424.2793,175.4255,64.76139,41.25489
2535213,424.0095,174.884,64.74733,41.1671
2535235,424.1465,174.3525,64.75447,41.08069
2535253,424.5849,173.8884,64.7773,41.00506
2535270,424.8849,173.7522,64.7929,40.98283
2535291,425.3154,173.3545,64.81525,40.91785
2535310,425.6971,173.0282,64.83504,40.86443
2535330,427.0428,172.4057,64.90456,40.76228
2535348,429.6798,171.6079,65.03977,40.6309
2535368,432.1205,171.3824,65.1637,40.59368
2535386,434.2542,170.6703,65.2711,40.47583
2535407,436.3498,169.4781,65.37575,40.27763
2535429,439.0248,168.1288,65.50812,40.05188
2535445,442.661,166.9513,65.68593,39.85367
2535467,445.7726,165.9869,65.83617,39.69045
2535485,447.7521,164.4816,65.93085,39.43415
2535504,449.658,163.5357,66.02134,39.27213
2535523,450.7827,163.5844,66.07445,39.28049
2535542,452.2285,163.0821,66.14238,39.19417
2535563,453.4723,162.0708,66.20054,39.01971
2535582,454.3467,161.6645,66.24126,38.94939
2535600,455.5024,161.3141,66.29489,38.88862
2535621,455.9572,161.5633,66.31593,38.93185
2535638,456.4248,161.0877,66.33753,38.84931
2535659,456.3134,161.1654,66.33239,38.86281
2535676,456.3656,161.3148,66.3348,38.88874
2535697,456.4545,161.4646,66.3389,38.91474
2535716,456.4582,161.3525,66.33907,38.89529
2535736,456.9125,161.5714,66.36002,38.93326
2535756,456.9392,161.8896,66.36124,38.98837
2535772,456.9819,162.494,66.36321,39.09282
2535791,456.6931,163.2172,66.34991,39.21741
2535816,456.7112,163.3783,66.35074,39.24509
2535837,457.6044,163.1949,66.39185,39.21356
2535853,457.8113,163.4204,66.40135,39.25233
2535871,457.4279,164.2179,66.38374,39.38906
2535891,457.7655,164.444,66.39925,39.42773
2535906,458.2329,164.3329,66.42069,39.40872
2535925,457.4827,164.3856,66.38625,39.41775
2535945,455.9035,164.5933,66.31345,39.45324
2535969,452.9431,166.2311,66.17583,39.73185
2535986,449.5908,167.379,66.01816,39.92579
2536003,443.5372,168.7774,65.72842,40.16058
2536021,435.9703,170.7484,65.35686,40.48877
2536038,427.5036,173.2957,64.92829,40.90823
2536059,417.4091,175.1711,64.39877,41.21367
2536078,405.9823,177.5214,63.77365,41.59249
2536099,396.0888,180.1509,63.20909,42.01109
2536118,384.799,182.6962,62.53676,42.4111
2536136,375.0775,183.7787,61.93243,42.57969
2536155,365.3664,183.8578,61.30389,42.59199
2536174,354.8049,183.9934,60.59048,42.61303
2536193,344.5125,183.5241,59.86353,42.54013
2536214,333.5485,182.9251,59.05256,42.44684
2536235,322.7482,182.1273,58.21441,42.32214
2536255,312.278,181.7136,57.36226,42.25729
2536274,302.1391,181.6181,56.49756,42.24229
2536293,291.9051,181.5509,55.58285,42.23175
2536311,280.7712,182.2052,54.53683,42.33433
2536332,270.903,183.355,53.5626,42.51382
2536351,261.1939,183.6392,52.55819,42.55803
2536370,253.9398,183.2181,51.77645,42.4925
2536389,247.2693,182.864,51.03287,42.4373
2536407,240.6974,182.6398,50.27617,42.40231
2536427,235.0858,182.7262,49.61042,42.41579
2536448,229.3969,183.1937,48.91642,42.4887
2536465,224.6439,183.5873,48.3214,42.54996
2536485,221.6897,183.165,47.94442,42.48423
2536504,219.2036,183.0176,47.62288,42.46127
2536522,216.8724,182.6406,47.31771,42.40243
2536543,214.3795,182.1823,46.98745,42.33075
2536568,212.8958,181.219,46.78891,42.17956
2536584,211.9772,180.5663,46.66527,42.07672
2536602,211.9731,179.399,46.66471,41.89194
2536620,212.0156,178.4569,46.67044,41.74204
2536638,211.8823,177.6482,46.65245,41.61279
2536659,211.7982,176.9293,46.6411,41.49747
2536681,212.0009,176.349,46.66846,41.40408
2536701,212.2209,176.2398,46.69812,41.38647
2536718,212.9625,176.1175,46.79787,41.36674
2536738,213.1427,175.5929,46.82206,41.28198
2536757,213.337,175.3241,46.8481,41.23847
2536774,213.9474,174.6385,46.92978,41.12721
2536795,214.4502,174.4797,46.99687,41.1014
