Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2446567,270.2775,267.5461,53.49929,53.22061
2446582,263.7254,265.3805,52.82461,52.99705
2446600,257.0072,263.1265,52.11036,52.76187
2446621,251.8739,261.5764,51.54874,52.59866
2446640,246.6391,260.2758,50.96135,52.46075
2446660,240.5735,259.3305,50.26167,52.36
2446679,235.5479,258.3192,49.66594,52.25167
2446697,230.387,259.0293,49.0386,52.32779
2446718,225.8038,260.4481,48.46789,52.47907
2446734,221.3018,264.1584,47.89452,52.86985
2446753,215.4878,265.7505,47.13478,53.0354
2446774,211.967,265.0225,46.66388,52.95986
2446793,210.3714,263.6519,46.44774,52.81692
2446812,209.5432,263.8461,46.33487,52.83723
2446832,207.9064,265.5575,46.11042,53.0154
2446851,205.4017,264.1518,45.76339,52.86916
2446870,203.4627,262.5393,45.49173,52.70019
2446888,201.2143,261.5744,45.17341,52.59845
2446909,198.358,260.89,44.76383,52.52599
2446928,195.4209,260.4825,44.33653,52.48274
2446948,192.4312,259.009,43.89507,52.32562
2446969,188.7126,257.1135,43.33672,52.12185
2446985,184.1248,255.4756,42.63341,51.94425
2447005,179.0288,254.326,41.83312,51.81876
2447022,176.3624,252.8562,41.40623,51.6573
2447043,173.3938,250.3561,40.92427,51.37997
2447066,170.0244,248.0617,40.36859,51.12246
2447094,164.9689,244.2317,39.51733,50.68614
2447106,162.7389,242.59,39.13506,50.4966
2447120,159.5046,240.8445,38.57316,50.29338
2447140,155.6692,238.2118,37.89526,49.98355
2447160,152.013,235.9519,37.23719,49.71437
2447181,148.8304,234.138,36.65486,49.49614
2447199,146.5305,231.804,36.22846,49.21245
2447215,144.364,228.6401,35.8225,48.8226
2447235,141.6556,225.5228,35.3091,48.43248
2447255,139.5786,221.6493,34.91091,47.93924
2447276,138.2747,217.9667,34.65895,47.4614
2447295,137.6386,213.916,34.53548,46.92558
2447314,137.5777,211.1277,34.52364,46.5504
2447332,137.153,207.6102,34.44096,46.0696
2447353,137.1317,205.581,34.43681,45.78836
2447370,137.1259,202.7955,34.43568,45.39764
2447389,137.0939,201.0334,34.42944,45.14764
2447409,136.495,199.47,34.31256,44.92398
2447426,136.4282,198.0716,34.2995,44.72244
2447447,136.7437,196.9575,34.36113,44.56086
2447466,136.8644,195.9732,34.38469,44.41735
2447484,137.2016,195.5843,34.45044,44.36046
2447502,138.1441,195.0707,34.63364,44.28515
2447522,139.012,194.843,34.80162,44.25171
2447541,139.9752,194.5262,34.98726,44.2051
2447562,141.9081,194.6249,35.35725,44.21964
2447581,143.8689,194.3615,35.72915,44.18085
2447603,145.3456,193.7378,36.00695,44.08881
2447618,146.1075,193.8286,36.14954,44.10224
2447634,146.1209,193.5701,36.15203,44.06403
2447656,146.0341,193.8577,36.13583,44.10653
2447674,146.1353,194.1125,36.15472,44.14415
2447693,146.068,193.7251,36.14214,44.08694
2447713,146.3759,193.0806,36.19963,43.99153
2447733,147.229,192.0688,36.35846,43.84112
2447752,148.2771,191.2676,36.5527,43.72147
2447770,149.177,191.0548,36.7187,43.68961
2447787,149.4796,190.7445,36.77436,43.6431
2447807,149.8689,190.6056,36.84586,43.62225
2447828,150.1083,190.2113,36.88976,43.563
2447848,150.1754,190.3184,36.90205,43.57911
2447866,150.395,190.2784,36.94225,43.57309
2447884,150.736,190.2538,37.0046,43.56939
2447902,151.1044,190.2466,37.07185,43.56832
2447921,151.6962,190.3113,37.17963,43.57804
2447941,152.1182,190.4958,37.25629,43.60577
2447961,152.8084,190.4399,37.38134,43.59737
2447980,153.7623,190.471,37.55349,43.60204
2448000,154.2819,191.0892,37.64693,43.69477
2448018,154.7222,191.6682,37.72593,43.78135
2448037,155.5393,191.9767,37.87208,43.82738
2448054,157.0637,192.3441,38.1432,43.88211
2448075,158.1385,192.5714,38.33315,43.91593
2448094,159.5404,192.7992,38.57944,43.94977
2448115,161.4479,193.2533,38.91183,44.01712
2448134,162.9632,193.5179,39.1737,44.0563
2448152,163.8496,193.9178,39.32598,44.11541
