Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2483611,335.3806,258.5312,59.1908,52.27443
2483635,335.2457,257.1023,59.18065,52.12064
2483659,335.5518,255.6696,59.20366,51.96537
2483683,335.4691,254.5543,59.19744,51.84373
2483710,335.4967,253.5054,59.19952,51.72876
2483730,336.1733,252.3105,59.25026,51.59705
2483753,337.1229,251.5912,59.32123,51.51739
2483780,338.0445,251.0966,59.38982,51.46246
2483802,338.3215,251.1668,59.41039,51.47027
2483830,338.4145,251.2559,59.41729,51.48016
2483854,339.1973,250.8199,59.47523,51.43167
2483880,340.2859,249.5636,59.55549,51.29135
2483907,341.1136,248.9105,59.61627,51.21806
2483932,342.1868,248.3474,59.69474,51.15469
2483953,343.0151,247.6105,59.75505,51.07148
2483979,344.1509,246.4364,59.8374,50.93831
2484005,344.9915,245.5381,59.89808,50.83588
2484030,345.3208,245.1105,59.9218,50.78699
2484051,345.6216,245.0211,59.94343,50.77674
2484076,345.8275,245.1913,59.95822,50.79623
2484101,345.6976,244.7179,59.94889,50.74199
2484127,345.3888,244.3052,59.92669,50.69459
2484151,344.8714,244.1537,59.88942,50.67717
2484172,344.5579,244.5602,59.86681,50.72388
2484197,344.2946,245.0746,59.84779,50.78287
2484221,344.2857,245.2642,59.84714,50.80457
2484247,344.2361,245.6349,59.84356,50.84695
2484269,344.0843,246.2367,59.83258,50.91558
2484293,343.9699,246.6501,59.8243,50.96261
2484321,343.7292,246.6844,59.80687,50.9665
2484343,343.0555,246.5829,59.75799,50.95497
2484369,341.96,246.6664,59.67818,50.96445
2484393,340.6414,247.0436,59.58162,51.00727
2484417,339.0482,247.1453,59.46421,51.01882
2484441,336.3555,247.1792,59.2639,51.02266
2484466,334.1671,247.4921,59.09935,51.0581
2484490,332.0935,247.9782,58.94196,51.11304
2484514,329.5296,248.2607,58.74536,51.14492
2484539,327.3019,248.3724,58.57271,51.15751
2484562,324.6505,247.9983,58.36497,51.11531
2484587,321.8264,248.0813,58.14099,51.12468
2484611,318.2155,248.0315,57.85044,51.11906
2484637,314.8152,248.1383,57.57247,51.13111
2484661,310.8408,248.1003,57.24211,51.12682
2484685,306.6053,247.8871,56.88341,51.10275
2484710,302.5135,247.2213,56.53021,51.02742
2484735,299.5094,246.8879,56.26664,50.98961
2484758,296.6426,246.4706,56.01168,50.94219
2484784,293.6881,245.8856,55.74535,50.87556
2484813,291.4299,245.1706,55.53931,50.79386
2484832,289.2726,244.555,55.34044,50.72329
2484857,287.5324,244.1793,55.17854,50.68012
2484883,285.9911,243.3967,55.03404,50.58992
2484907,284.5028,242.5963,54.89352,50.49732
2484933,282.8339,241.982,54.73477,50.426
2484953,281.4743,241.6883,54.60452,50.39183
2484981,279.8597,240.9176,54.44874,50.30191
2485007,278.3477,239.873,54.30178,50.17952
2485026,276.5919,238.9671,54.1298,50.07285
2485053,274.7815,238.1016,53.95096,49.97049
2485078,273.1995,236.9416,53.79342,49.83263
2485105,271.2394,235.1796,53.59657,49.6217
2485129,270.0583,233.8402,53.47707,49.46013
2485149,268.7019,231.9511,53.33898,49.23042
2485173,268.0243,229.832,53.26966,48.97018
2485197,267.2189,227.6755,53.18698,48.70253
2485221,266.7267,225.2402,53.1363,48.39682
2485246,266.3109,222.1184,53.09338,47.99948
2485271,266.0527,219.8737,53.06669,47.70993
2485293,265.9473,217.5074,53.05578,47.40119
2485320,266.0557,215.2948,53.067,47.10919
2485344,266.1501,213.1575,53.07676,46.82404
2485369,266.4025,211.7055,53.10284,46.62858
2485392,266.7469,210.1642,53.13837,46.41954
2485419,267.2142,208.8055,53.18649,46.23394
2485442,267.7513,207.5951,53.24167,46.06752
2485468,268.3347,206.3011,53.30145,45.8885
2485491,268.9273,204.9599,53.36199,45.70172
2485516,269.5776,203.5604,53.42823,45.50547
2485538,270.0164,202.0269,53.47281,45.28886
2485566,270.5357,200.2892,53.52545,45.04139
2485590,271.5419,198.9047,53.62707,44.84267
2485611,272.3116,197.2958,53.70448,44.61002
2485636,272.9564,195.9117,53.7691,44.40837
2485663,273.4243,194.4984,53.81588,44.20102
2485686,273.7572,193.2336,53.84909,44.0142
2485709,274.3133,192.0229,53.90446,43.83428
2485735,275.1162,190.6331,53.98414,43.62638
2485759,275.8133,190.0838,54.05307,43.54382
2485783,276.5291,189.4581,54.12362,43.4495
2485806,277.5527,189.2781,54.22409,43.4223
2485830,279.0432,189.6957,54.36951,43.48534
2485855,280.2553,190.7981,54.48702,43.65114
2485881,281.8115,192.3995,54.6369,43.89037
2485905,284.1208,194.4678,54.85729,44.19651
2485927,286.7924,197.3749,55.1093,44.6215
2485953,290.0949,201.3265,55.41648,45.18938
2485976,293.2341,205.0719,55.7041,45.71736
2486003,297.5515,210.3271,56.09287,46.44171
2486026,301.7163,215.1418,56.46062,47.08886
2486052,307.1994,220.311,56.93414,47.76659
2486075,311.9018,225.1773,57.33089,48.38887
2486099,316.0608,230.946,57.67479,49.10733
2486126,319.4237,236.7144,57.94818,49.80553
2486148,323.5996,243.2631,58.28196,50.5745
2486173,328.3922,249.614,58.65742,51.297
2486200,332.4787,255.1303,58.97131,51.90663
2486229,336.4284,259.183,59.26936,52.34423
2486246,340.1523,262.1064,59.54567,52.6546
2486279,343.5649,265.3287,59.79496,52.99167
2486296,346.4919,268.8055,60.00585,53.34955
2486321,349.4733,272.1417,60.21793,53.68742
2486345,352.9043,274.2966,60.45865,53.90279
2486369,356.4262,276.3224,60.70209,54.10328
2486395,359.6229,278.1392,60.9199,54.28143
2486421,363.4284,280.5376,61.17536,54.51428
2486443,366.5378,282.425,61.38108,54.69568
2486465,369.9769,284.1177,61.60548,54.857
2486493,372.8973,285.324,61.79353,54.97118
2486518,375.8,286.4839,61.97818,55.08035
2486540,379.029,287.1943,62.181,55.14693
2486564,382.4674,286.695,62.39402,55.10016
2486590,385.2723,287.5559,62.56557,55.18074
2486612,388.5092,288.1222,62.76112,55.23355
2486637,392.21,288.2094,62.98156,55.24167
2486662,395.0651,287.1133,63.14938,55.13935
2486688,397.8073,285.6416,63.30877,55.00113
2486710,400.7894,284.5928,63.48011,54.90204
2486736,403.4289,283.7852,63.63007,54.82541
2486760,405.8661,282.8625,63.76715,54.7375
2486784,408.1521,282.0779,63.89453,54.66245
2486808,409.9319,281.5305,63.9929,54.60992
2486833,411.4821,281.1812,64.07803,54.57633
2486856,413.3263,280.8168,64.17863,54.54122
2486881,414.4881,280.9809,64.24163,54.55703
2486907,415.6156,280.972,64.30249,54.55618
2486930,417.3199,281.1476,64.394,54.57309
