Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1679086,319.3092,257.7758,57.93894,52.19326
1679108,318.7386,259.3218,57.89282,52.35907
1679132,317.9166,260.6131,57.82618,52.4966
1679155,316.9176,261.7358,57.74484,52.6155
1679179,315.6532,263.2593,57.64138,52.7758
1679200,315.4229,265.5292,57.62247,53.01247
1679224,313.4114,265.7164,57.45647,53.03188
1679247,312.3166,266.9523,57.36548,53.15954
1679274,311.6137,267.5298,57.30683,53.21894
1679295,310.8195,268.2246,57.24033,53.29018
1679317,310.4225,269.1432,57.207,53.384
1679341,310.1629,270.4433,57.18517,53.51609
1679366,310.0755,271.7161,57.17781,53.64462
1679388,310.0631,273.2618,57.17677,53.79964
1679413,309.819,275.3185,57.15621,54.00417
1679436,309.5046,277.7875,57.1297,54.24707
1679459,308.8411,280.388,57.07362,54.49984
1679482,307.4866,283.7476,56.95862,54.82183
1679506,305.8239,286.8958,56.81647,55.11899
1679530,303.7029,290.1449,56.63356,55.42109
1679555,301.7468,292.8041,56.46329,55.66495
1679575,299.3665,295.3347,56.25401,55.89423
1679602,297.0792,297.8703,56.05072,56.12128
1679624,294.6568,300.4285,55.83307,56.34766
1679650,291.6234,303.6479,55.55705,56.6288
1679672,289.1952,306.0569,55.33326,56.83646
1679695,286.6705,308.8547,55.09787,57.07477
1679719,284.1693,311.5015,54.86189,57.29745
1679739,281.9099,313.8447,54.64634,57.49236
1679763,279.8934,316.4298,54.452,57.70499
1679788,278.5087,318.9445,54.31748,57.90948
1679811,277.2403,321.7078,54.19347,58.13152
1679834,276.3766,323.8832,54.10862,58.3044
1679857,275.7514,325.5268,54.04696,58.4339
1679881,274.9269,327.4898,53.96539,58.58734
1679905,274.3075,328.8192,53.90388,58.69048
1679928,274.2668,329.6884,53.89984,58.7576
1679951,274.3448,330.91,53.90759,58.85149
1679975,274.2803,332.023,53.90118,58.93659
1679998,274.5888,332.3478,53.93184,58.96134
1680021,275.2714,332.5867,53.9995,58.97953
1680047,276.2928,333.0505,54.10036,59.01479
1680077,276.8044,333.5591,54.15069,59.05336
1680093,277.3379,334.0271,54.20304,59.08877
1680118,277.6961,334.6055,54.23812,59.13244
1680142,277.7246,335.289,54.24091,59.18391
1680165,277.4506,336.0318,54.21409,59.23967
1680191,277.2968,336.4156,54.19902,59.2684
1680211,277.2205,336.6642,54.19153,59.28699
1680234,277.1527,336.7859,54.18489,59.29608
1680257,277.166,336.9636,54.18619,59.30935
1680281,277.3767,336.9637,54.20684,59.30936
1680306,277.7798,336.8458,54.24631,59.30055
1680326,278.2282,336.9335,54.29012,59.3071
1680350,278.6927,337.186,54.3354,59.32594
1680372,279.0815,337.4574,54.37323,59.34616
1680395,279.3863,337.5525,54.40284,59.35324
1680419,279.5545,337.7119,54.41916,59.3651
1680443,279.7068,337.9213,54.43392,59.38067
1680468,279.9204,338.0854,54.45462,59.39286
1680489,280.0793,338.0614,54.46999,59.39108
1680512,279.9866,337.3201,54.46103,59.33593
1680536,280.03,336.8423,54.46522,59.30029
1680558,280.191,336.5049,54.4808,59.27508
1680582,280.3804,336.0189,54.4991,59.2387
1680607,280.5622,335.6497,54.51666,59.21101
1680628,280.753,335.1521,54.53507,59.17361
1680651,280.8215,334.7399,54.54168,59.14258
1680675,280.8838,334.3502,54.54768,59.11319
1680698,280.8218,333.9459,54.54171,59.08263
1680724,280.7411,333.609,54.53393,59.05714
1680746,280.5957,333.5421,54.5199,59.05207
1680768,280.5171,333.321,54.5123,59.03531
1680792,280.5021,333.1176,54.51086,59.01988
1680815,280.5921,332.7949,54.51955,58.99537
1680839,280.653,332.5612,54.52542,58.9776
1680861,280.73,332.3052,54.53286,58.9581
1680886,280.7346,332.0755,54.53329,58.94059
1680910,280.7452,331.874,54.53432,58.92522
1680931,280.7192,331.6689,54.53181,58.90956
1680957,280.6779,331.6259,54.52782,58.90628
1680979,280.5438,331.3922,54.51489,58.88841
1681003,280.4665,331.1705,54.50742,58.87144
1681027,280.4516,331.0345,54.50599,58.86103
1681048,280.4472,330.9216,54.50556,58.85238
1681074,280.5901,330.6488,54.51936,58.83146
1681096,280.7183,330.3364,54.53172,58.80746
1681121,280.9433,330.0847,54.55341,58.78812
1681143,281.1295,329.8452,54.57135,58.76968
1681166,281.3188,329.6857,54.58956,58.75739
1681190,281.4444,329.6889,54.60164,58.75764
1681212,281.6443,329.4724,54.62084,58.74094
1681237,281.856,329.4408,54.64117,58.73851
1681259,282.0285,329.3985,54.65771,58.73525
1681284,282.1419,329.3467,54.66858,58.73125
1681307,282.2516,329.3059,54.67908,58.7281
1681328,282.359,329.1653,54.68937,58.71724
1681351,282.381,329.1738,54.69147,58.7179
1681375,282.5052,329.0868,54.70335,58.71118
1681397,282.5911,328.9096,54.71157,58.69748
1681423,282.7028,328.9539,54.72224,58.7009
1681445,282.8591,328.9821,54.73717,58.70309
1681469,283.093,328.9396,54.75949,58.6998
1681492,283.2176,328.8745,54.77138,58.69476
1681515,283.3666,328.7041,54.78558,58.68158
1681539,283.6047,328.663,54.80824,58.67839
1681562,283.7446,328.4833,54.82155,58.66448
1681586,283.8923,328.4161,54.83559,58.65928
1681609,284.0861,328.3145,54.85399,58.6514
1681634,284.2073,328.2051,54.86551,58.64291
1681658,284.2513,328.0707,54.86967,58.63249
1681679,284.2554,327.9244,54.87007,58.62113
1681707,284.2473,327.9307,54.86929,58.62161
1681729,284.1985,327.9092,54.86467,58.61995
1681752,284.1247,327.8012,54.85766,58.61155
1681776,284.0382,327.6576,54.84945,58.60039
1681799,283.9273,327.5686,54.83892,58.59347
1681821,283.7202,327.4677,54.81923,58.58561
1681845,283.6404,327.3071,54.81164,58.57311
1681868,283.6159,327.1773,54.80931,58.563
1681892,283.5084,327.0516,54.79908,58.5532
1681914,283.3769,326.9159,54.78656,58.54262
1681937,283.2342,326.7571,54.77296,58.53022
1681961,283.1071,326.645,54.76085,58.52147
1681985,283.1166,326.4733,54.76175,58.50805
1682009,283.1623,326.226,54.76611,58.4887
1682036,283.2649,325.9997,54.77588,58.47099
1682056,283.4125,325.8508,54.78995,58.45932
1682080,283.4602,325.6003,54.79449,58.43967
1682102,283.4808,325.5114,54.79645,58.43269
1682127,283.5481,325.2086,54.80286,58.40891
1682150,283.6143,325.0956,54.80916,58.40002
1682174,283.6474,325.0407,54.81231,58.3957
1682198,283.7049,324.9059,54.81778,58.38509
1682223,283.7944,324.7354,54.82629,58.37167
1682243,283.8985,324.5945,54.83618,58.36056
1682265,284.0042,324.37,54.84623,58.34286
1682288,284.0428,324.1197,54.84989,58.32309
1682312,284.0965,323.8504,54.85499,58.3018
1682334,284.1572,323.6327,54.86074,58.28458
1682360,284.1982,323.5708,54.86464,58.27967
1682381,284.1918,323.4113,54.86403,58.26704
1682404,284.1343,323.2855,54.85857,58.25706
1682429,284.1045,323.1535,54.85574,58.2466
1682452,284.0438,323.0708,54.84998,58.24003
1682478,284.0211,322.956,54.84783,58.23092
1682499,284.0433,322.86,54.84993,58.2233
1682527,284.0952,322.9099,54.85486,58.22726
1682547,284.1667,322.9337,54.86165,58.22915
1682572,284.1874,323.0385,54.86361,58.23746
1682593,284.3247,323.0372,54.87663,58.23737
1682618,284.4678,323.0039,54.8902,58.23473
1682640,284.6189,322.9601,54.90451,58.23125
1682666,284.8991,322.8011,54.93103,58.21862
1682690,285.1998,322.8113,54.95945,58.21943
1682712,285.5027,322.7772,54.98803,58.21671
1682735,285.7727,322.7198,55.01348,58.21215
1682758,286.1035,322.4507,55.04462,58.19075
1682782,286.3741,322.0633,55.07004,58.15989
1682808,286.5896,321.6205,55.09027,58.12455
1682828,286.8612,321.2054,55.11574,58.09136
1682851,287.0329,320.9686,55.13182,58.07239
1682874,287.2796,320.5727,55.15491,58.04064
1682899,287.2687,320.3697,55.15389,58.02434
1682920,287.2851,320.3252,55.15542,58.02077
1682944,287.2151,320.2599,55.14888,58.01552
1682969,287.2493,320.1998,55.15207,58.01069
1682995,287.1751,320.294,55.14513,58.01826
1683015,287.0156,320.3625,55.1302,58.02376
1683037,286.9279,320.4532,55.12199,58.03105
1683065,286.6849,320.3763,55.09922,58.02488
1683084,286.2885,320.3716,55.062,58.02449
1683108,285.6664,320.4956,55.00347,58.03445
1683135,284.6636,320.8297,54.90874,58.06126
1683156,283.3133,321.275,54.78049,58.09692
1683182,281.5727,321.6324,54.61397,58.1255
1683204,280.1281,322.1992,54.47472,58.17072
1683225,278.5615,322.8029,54.32262,58.21876
1683248,277.0421,323.2556,54.17403,58.25469
1683273,275.6924,323.5749,54.04114,58.27999
1683295,274.2419,323.9448,53.89736,58.30927
1683318,272.887,324.2834,53.76216,58.33602
1683342,271.3129,324.4422,53.60398,58.34855
1683367,269.8376,324.4915,53.45465,58.35244
1683388,268.304,324.8986,53.29831,58.38452
1683414,266.5771,325.5056,53.12086,58.43224
1683436,264.8206,326.108,52.93887,58.47947
1683459,262.853,327.044,52.73316,58.5526
1683484,261.1811,327.7285,52.55684,58.6059
1683506,259.425,328.2965,52.37009,58.65
1683531,257.5196,328.9824,52.16566,58.70311
1683552,255.7654,329.4866,51.97578,58.74204
1683576,254.3224,330.024,51.81837,58.78345
1683601,252.9825,330.3194,51.67122,58.80616
1683624,251.8423,330.6449,51.54523,58.83115
1683649,250.6077,330.8568,51.40803,58.84741
1683673,249.5759,330.6057,51.29273,58.82815
1683698,248.5037,330.3343,51.1723,58.80731
1683717,247.4538,329.9757,51.05376,58.77973
1683739,246.6272,329.9422,50.96,58.77715
1683763,245.9149,329.8098,50.87891,58.76696
1683788,245.1702,329.871,50.79381,58.77167
1683812,244.2558,329.9511,50.68892,58.77784
1683835,243.5841,330.3094,50.61155,58.80539
1683856,242.7502,330.1972,50.51516,58.79676
1683879,241.6548,330.6157,50.38792,58.82892
1683903,240.7473,331.1913,50.28201,58.87304
1683929,239.6562,331.885,50.15403,58.92606
1683952,238.5859,332.4315,50.02782,58.96772
1683973,237.7568,332.7563,49.9296,58.99243
1683997,237.1823,333.0455,49.86131,59.0144
1684019,237.4553,333.1117,49.89378,59.01943
1684044,237.1077,333.0558,49.85242,59.01519
1684069,237.2357,332.6785,49.86765,58.98652
1684089,237.371,332.4517,49.88375,58.96926
1684112,237.6332,332.047,49.91492,58.93842
1684137,237.9911,331.8188,49.95739,58.92101
1684162,238.2413,331.7258,49.98704,58.91391
1684185,238.4708,331.7391,50.01421,58.91492
1684207,238.6756,331.7152,50.03842,58.91309
1684229,238.955,331.6974,50.07142,58.91174
1684253,238.9611,331.6671,50.07214,58.90943
1684275,239.1321,331.2927,50.09231,58.8808
1684300,239.209,331.1503,50.10138,58.8699
1684324,239.1783,331.1882,50.09775,58.8728
1684346,239.0965,331.1358,50.08811,58.86879
1684369,239.0383,330.918,50.08125,58.8521
1684392,239.1573,330.4783,50.09528,58.81837
1684419,238.7941,330.3399,50.05243,58.80774
1684438,238.5701,330.3142,50.02596,58.80576
1684465,238.489,330.2518,50.01637,58.80097
1684488,238.4981,329.9679,50.01743,58.77913
1684509,238.6224,330.0573,50.03214,58.78601
1684533,238.7927,329.9523,50.05225,58.77793
1684555,238.9638,329.8756,50.07246,58.77202
1684578,239.382,329.7976,50.12177,58.76602
1684602,239.7688,329.8768,50.16726,58.77211
1684627,240.1941,329.8367,50.21721,58.76903
1684652,240.5837,329.9979,50.26286,58.78143
1684672,240.9619,330.1877,50.3071,58.79604
1684695,241.5532,330.2634,50.37609,58.80186
1684718,242.1513,330.2252,50.44568,58.79892
1684743,242.5577,330.2271,50.49284,58.79907
1684766,243.0448,330.3632,50.54926,58.80952
1684789,243.4014,330.555,50.59047,58.82426
1684813,243.7657,330.8175,50.6325,58.84439
1684838,244.1026,331.2259,50.67128,58.87568
1684859,244.6715,331.5272,50.73666,58.89873
1684885,245.2568,331.879,50.80373,58.9256
1684908,245.9826,332.0399,50.88663,58.93787
1684929,247.0194,332.0154,51.00454,58.93601
1684955,248.2013,332.248,51.13821,58.95374
1684977,249.4373,332.4202,51.27719,58.96686
1684999,251.0952,332.0292,51.46231,58.93706
1685022,253.0117,331.8164,51.67443,58.92083
1685045,255.1895,331.8213,51.91309,58.9212
1685070,257.5054,331.819,52.16413,58.92102
1685093,260.1088,331.552,52.44299,58.90063
1685119,263.0304,331.2061,52.75179,58.87417
1685139,265.9945,331.402,53.06067,58.88916
1685163,269.1258,331.5313,53.38223,58.89905
1685187,272.331,330.9669,53.70642,58.85585
1685210,274.8463,331.1876,53.95738,58.87276
1685233,278.7254,332.4643,54.33858,58.97021
1685258,281.9095,333.3416,54.6463,59.03687
1685279,285.5877,334.1516,54.99605,59.09818
1685303,289.4617,335.1835,55.35794,59.17597
1685326,293.5864,336.3411,55.73611,59.26283
1685349,298.3507,337.2111,56.164,59.32781
1685373,303.5107,338.262,56.6169,59.40598
1685395,309.652,340.2455,57.14214,59.55253
1685421,316.4963,341.8218,57.71044,59.66809
1685444,323.3487,342.6398,58.26207,59.72775
1685468,331.0033,343.6576,58.85864,59.80168
1685492,338.5896,344.9832,59.43026,59.89748
1685516,345.4229,346.1449,59.92914,59.98099
1685540,352.2019,347.1749,60.40966,60.05468
1685560,358.3488,348.4282,60.83344,60.1439
1685585,364.6542,350.1349,61.25678,60.26463
1685608,369.571,351.2359,61.57917,60.34204
1685631,373.8989,352.4825,61.85749,60.42924
1685655,378.4174,354.2367,62.14279,60.55118
1685677,382.2998,355.1714,62.3837,60.61577
1685699,385.4213,355.5602,62.57463,60.64257
1685724,387.7244,356.2796,62.71395,60.69202
1685747,390.323,356.9364,62.86957,60.73705
1685769,393.3506,357.5409,63.04884,60.77837
1685793,396.0526,358.5223,63.20698,60.84524
1685816,398.8014,359.2771,63.36611,60.89648
1685839,401.9867,359.735,63.54833,60.92748
1685863,405.505,360.4962,63.74692,60.97889
1685887,409.1806,361.0659,63.95146,61.01725
1685909,412.7356,361.0142,64.14648,61.01377
1685933,416.6684,361.2874,64.35909,61.03214
1685959,420.2891,361.5143,64.55196,61.04739
1685983,422.9749,361.5959,64.69328,61.05286
1686009,425.6032,361.8846,64.83017,61.07222
1686028,427.3872,362.2663,64.92229,61.09779
1686051,428.8366,362.3853,64.99668,61.10575
1686076,430.1416,362.5644,65.06331,61.11773
1686096,430.7965,362.696,65.09662,61.12651
1686120,431.2249,362.8573,65.11836,61.13729
1686143,431.5806,363.1527,65.13639,61.15699
1686169,431.1125,363.3041,65.11266,61.16708
1686190,430.566,363.2446,65.0849,61.16312
1686212,430.3138,363.0115,65.07207,61.14758
1686236,430.1447,362.6129,65.06346,61.12096
1686262,430.0118,362.3236,65.05669,61.10162
1686286,429.7698,362.0928,65.04436,61.08617
1686308,429.6472,361.5957,65.03811,61.05285
1686331,429.6147,361.3922,65.03645,61.03919
1686352,429.6146,360.9878,65.03645,61.012
1686379,429.4621,360.7188,65.02866,60.99389
1686398,429.3424,360.4249,65.02254,60.97408
1686423,429.2206,360.3885,65.01633,60.97163
1686447,428.9698,360.4232,65.0035,60.97397
1686470,428.8102,360.3202,64.99533,60.96701
1686493,428.7863,359.8374,64.99411,60.93441
1686518,428.7171,359.5423,64.99057,60.91444
1686538,428.4422,359.3791,64.97649,60.90339
1686562,428.3018,359.3159,64.96928,60.89911
1686585,428.1531,358.9034,64.96165,60.87113
1686613,428.0663,358.5033,64.9572,60.84395
1686634,427.9056,358.2582,64.94895,60.82727
1686654,427.729,357.9237,64.93988,60.80449
1686678,427.3963,357.4549,64.92277,60.7725
1686704,427.0395,356.9764,64.9044,60.73979
1686728,426.506,356.6109,64.87687,60.71475
1686747,425.899,356.3839,64.84549,60.69918
1686771,425.4551,356.2814,64.82249,60.69215
1686794,425.0285,356.2346,64.80036,60.68893
1686818,424.5717,355.9373,64.77661,60.66851
1686839,424.3396,355.6862,64.76453,60.65124
1686862,424.2991,355.6209,64.76242,60.64675
1686886,424.0478,355.5492,64.74933,60.64181
1686909,423.953,355.5787,64.74438,60.64384
1686931,423.8808,355.5322,64.74062,60.64064
1686956,423.8199,355.5222,64.73744,60.63995
1686979,423.7334,355.3687,64.73293,60.62938
1687002,423.4702,355.2219,64.71918,60.61926
1687028,422.9337,354.8584,64.69112,60.59417
1687049,422.0361,354.5006,64.64405,60.56944
1687073,420.0343,353.8251,64.53847,60.52265
1687096,416.322,353.0834,64.34049,60.47112
1687119,412.0838,351.6027,64.11093,60.36774
1687144,405.2813,349.3513,63.73438,60.20931
1687167,398.8955,347.7956,63.37152,60.09893
1687186,389.8138,346.1747,62.83921,59.98313
1687211,379.8374,345.0478,62.23135,59.90214
1687234,369.7513,344.2171,61.59087,59.84219
1687267,357.3135,343.6426,60.76284,59.80059
1687282,347.4236,343.9984,60.07242,59.82637
1687304,336.7398,344.0456,59.29263,59.82978
1687328,326.6971,344.9228,58.52554,59.89313
1687353,317.7274,345.5986,57.8108,59.94177
1687377,307.991,346.5869,57.00153,60.01265
1687398,298.7065,347.7404,56.19557,60.095
1687421,290.2769,349.1106,55.43326,60.19228
1687447,282.5308,350.118,54.7058,60.26344
1687469,274.9716,351.351,53.96981,60.35011
1687494,268.5576,352.5742,53.32423,60.43564
1687518,263.4992,353.7051,52.80094,60.51432
1687536,258.2682,354.4174,52.2462,60.56369
1687561,254.7005,354.5767,51.85971,60.5747
1687584,252.3552,354.6978,51.60199,60.58307
1687608,250.5521,354.0185,51.40183,60.53606
1687631,249.2458,353.9997,51.25572,60.53476
1687653,248.8532,354.0824,51.21162,60.54049
1687678,248.5105,354.4193,51.17307,60.56382
1687699,247.8367,354.9897,51.09706,60.60323
1687726,247.1274,355.6473,51.01678,60.64856
1687748,246.8379,355.8635,50.98394,60.66343
1687768,246.3884,356.0263,50.93285,60.67463
1687792,245.9323,356.3266,50.88089,60.69525
1687815,245.4073,356.4786,50.82094,60.70568
1687838,244.8496,356.6304,50.75709,60.71608
1687863,244.1855,356.7518,50.68083,60.7244
1687885,243.5712,356.8282,50.61007,60.72964
1687909,242.9042,356.7989,50.53299,60.72763
1687931,242.3895,356.6951,50.47334,60.72052
1687953,241.9948,356.5859,50.42749,60.71304
1687979,241.5024,356.4111,50.37017,60.70105
1688002,241.0829,356.184,50.32124,60.68546
1688025,240.84,355.8596,50.29284,60.66317
1688047,240.558,355.6014,50.25985,60.6454
1688073,240.3826,355.1744,50.2393,60.61598
1688097,240.2952,355.0444,50.22906,60.60701
1688120,240.1017,355.0861,50.20636,60.60989
1688148,239.9034,355.3134,50.18309,60.62557
1688171,239.7134,355.4199,50.16076,60.6329
1688190,239.5356,355.2826,50.13984,60.62344
1688213,239.393,355.2041,50.12306,60.61803
1688235,239.1982,355.292,50.1001,60.62409
1688259,238.9329,355.1547,50.06882,60.61462
1688284,238.454,355.0578,50.01222,60.60794
1688306,238.1335,355.1973,49.97428,60.61756
1688330,237.9767,355.3177,49.95568,60.62586
1688353,237.8552,355.3224,49.94127,60.62618
1688376,237.8314,355.1479,49.93845,60.61415
1688399,237.7285,355.1124,49.92624,60.6117
1688424,237.5723,355.178,49.90768,60.61623
1688449,237.2618,355.0374,49.87077,60.60653
1688469,236.8043,354.8431,49.81626,60.59311
1688491,236.4311,354.5851,49.7717,60.57528
1688516,235.9316,354.7107,49.71194,60.58397
1688537,235.3717,354.7463,49.64479,60.58643
1688563,235.0893,354.6502,49.61084,60.57978
1688589,234.9814,354.6484,49.59785,60.57966
1688613,234.8679,354.5692,49.58419,60.57418
1688634,234.7902,354.4718,49.57484,60.56745
1688655,234.7799,354.3357,49.5736,60.55803
1688679,234.7835,354.2949,49.57403,60.55521
1688711,234.6388,354.2942,49.55659,60.55516
1688729,234.4615,354.2493,49.53521,60.55205
1688750,234.5609,354.2963,49.5472,60.55531
1688773,234.5331,354.3673,49.54385,60.56022
1688795,234.6158,354.6266,49.55382,60.57815
1688819,234.842,354.6034,49.58107,60.57655
1688843,235.0777,354.3461,49.60944,60.55875
1688865,235.2633,354.2707,49.63176,60.55353
1688888,235.5076,354.2114,49.66111,60.54943
1688911,235.6792,354.3206,49.68169,60.55699
1688937,235.8268,354.334,49.69938,60.55791
1688963,235.8076,354.4404,49.69709,60.56528
1688987,235.7802,354.5742,49.6938,60.57453
1689007,235.7631,354.544,49.69175,60.57244
1689029,235.8168,354.4803,49.69819,60.56804
1689051,235.8891,354.4811,49.70686,60.5681
1689075,236.0433,354.243,49.72532,60.55161
1689101,236.3694,354.0613,49.76434,60.53903
