Time (ms), X, Y, Event
69847.2,321.4079,261.0767,0
69901.05,321.1291,261.036,0
69911.84,321.0046,260.9815,0
69919.78,320.826,261.0124,0
69930.32,320.4999,261.0107,0
69945.41,319.27,261.1653,0
69960.48,318.7287,261.0389,0
69974.41,318.6219,261.0414,0
69985.63,318.7736,261.1725,0
70001.46,318.5048,261.3021,0
70014.26,318.6103,261.2464,0
70030.72,318.7764,261.2375,0
70047.81,318.779,261.2115,0
70064.26,318.8182,260.8444,0
70082.67,318.8623,260.692,0
70099.04,319.0634,260.3352,0
70114.09,319.3879,260.3087,0
70131.91,319.6147,260.2543,0
70156.42,319.6709,260.1609,0
70166.13,319.7096,259.928,0
70181.49,319.6558,259.7325,0
70198.14,319.7484,259.5502,0
70216.35,319.8558,259.4843,0
70235.41,319.796,259.5681,0
70247.96,319.7181,259.5185,0
70265.9,319.7872,259.451,0
70282.29,319.9365,259.238,0
70298.75,320.0895,258.9154,0
70315.21,320.3197,258.5023,0
70332.27,320.5068,258.3673,0
70349.32,320.6743,258.2166,0
70366.48,320.7794,258.1556,0
70383.38,320.8992,258.1614,0
70401.43,320.9768,257.9797,0
70417.06,321.0654,257.9083,0
70433.59,321.0758,257.7722,0
70450.75,321.2104,257.5573,0
70468.06,321.4059,257.3442,0
70483.43,321.4663,257.13,0
70502.49,321.5201,257.011,0
70518.9,321.5553,256.9672,0
70534.43,321.5695,256.7914,0
70553.84,321.4534,256.7298,0
70568.96,321.3203,256.6541,0
70586.81,321.263,256.6091,0
70604.16,321.1559,256.5191,0
70619.62,321.169,256.2802,0
70635.75,321.0782,256.1234,0
70654.14,321.0009,255.8272,0
70669.42,320.96,255.5938,0
70686.03,320.983,255.2868,0
70703.06,321.0023,254.998,0
70719.39,321.0044,254.8568,0
70733.89,321.0019,254.6983,0
70753.85,321.0244,254.6167,0
70769.28,321.0036,254.5864,0
70786.81,320.7401,254.6211,0
70803.55,320.6542,254.6785,0
70820.58,320.6502,254.6437,0
70837.69,320.6269,254.6676,0
70855.31,320.6084,254.5557,0
70871.05,320.5968,254.6297,0
70887.76,320.5916,254.7311,0
70907.76,320.5207,254.7357,0
70921.84,320.3604,254.7287,0
70939.59,320.2459,254.6738,0
70955.99,320.0512,254.6256,0
70973.73,319.9126,254.5369,0
70989.72,319.7312,254.4777,0
71006.89,319.4394,254.509,0
71022.95,319.1467,254.5181,0
