Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1401254,321.1105,251.0726,58.08376,51.45979
1401273,321.0068,251.2121,58.07545,51.4753
1401295,320.9633,251.1516,58.07196,51.46858
1401314,320.9484,251.3997,58.07077,51.49614
1401332,321.0024,251.6405,58.0751,51.52287
1401350,321.1049,251.7464,58.08331,51.5346
1401368,321.4181,251.6205,58.10837,51.52065
1401385,321.7594,251.7367,58.13564,51.53353
1401404,322.0742,251.9859,58.16075,51.56113
1401425,322.327,252.3595,58.1809,51.60246
1401444,322.9417,252.8494,58.22979,51.65654
1401464,323.8852,253.4018,58.30456,51.71737
1401482,324.4612,253.8162,58.35005,51.76289
1401502,325.8173,254.177,58.45669,51.80244
1401520,326.4917,254.2771,58.50949,51.81341
1401537,326.6349,254.4508,58.52068,51.83242
1401558,326.5779,254.4443,58.51623,51.83171
1401578,327.4686,254.4858,58.58569,51.83625
1401597,327.256,254.7744,58.56913,51.86779
1401616,326.8555,255.2275,58.53791,51.91723
1401635,326.6404,255.5952,58.52111,51.95728
1401653,326.3351,255.9437,58.49725,51.99515
1401671,325.8239,256.5319,58.45721,52.05894
1401690,325.2935,257.465,58.41558,52.15977
1401711,324.8278,258.388,58.37894,52.25906
1401730,324.3341,258.9399,58.34002,52.31822
1401750,323.9777,259.6593,58.31187,52.39509
1401770,323.5904,260.8508,58.28123,52.52183
1401788,323.198,262.0106,58.25013,52.64449
1401806,322.8336,262.9855,58.2212,52.74708
1401826,322.2418,263.8886,58.17411,52.84167
1401843,321.4335,264.5203,58.1096,52.9076
1401865,320.5555,265.1402,58.03926,52.9721
1401886,319.522,265.4581,57.95611,53.00509
1401912,318.4293,265.0983,57.86777,52.96774
1401926,318.0129,264.5125,57.83399,52.90678
1401950,318.1825,263.1572,57.84776,52.76509
1401966,318.7867,262.4401,57.89672,52.68974
1401980,320.0901,261.8501,58.00187,52.62756
1402000,321.9285,260.9556,58.14914,52.53294
1402021,324.5981,259.6167,58.36084,52.39055
1402039,327.3527,258.5088,58.57666,52.27202
1402055,330.1642,257.6457,58.79423,52.17925
1402074,333.8239,257.0222,59.07341,52.11198
1402094,337.7914,256.9615,59.37101,52.10542
1402114,341.9532,256.9445,59.67768,52.10359
1402133,346.4457,256.8676,60.00254,52.09528
1402153,351.2169,256.6838,60.34071,52.07539
1402171,355.6817,256.6725,60.65093,52.07417
1402190,359.3679,256.9515,60.90263,52.10435
1402206,363.3375,257.8786,61.16931,52.20432
1402227,367.6989,259.9954,61.4572,52.43092
1402245,372.3837,263.2648,61.76063,52.77637
1402265,376.5575,266.6315,62.026,53.12648
1402288,379.9128,268.4117,62.23604,53.30931
1402305,383.9428,268.6064,62.4845,53.32922
1402323,387.2106,266.8286,62.68298,53.14679
1402341,390.4194,265.223,62.87531,52.9807
1402360,392.7127,263.9122,63.01125,52.84414
1402381,394.3805,263.6791,63.10932,52.81976
1402401,395.3284,264.2334,63.16476,52.87769
1402419,396.4207,264.9108,63.22839,52.94825
1402438,398.3317,265.4658,63.33904,53.00589
1402457,401.4098,265.7681,63.5155,53.03724
1402476,405.2559,265.476,63.73295,53.00695
1402494,410.7151,264.6087,64.03597,52.91681
1402516,417.0558,263.6746,64.37985,52.81929
1402534,423.4905,263.3107,64.72025,52.78119
1402556,431.472,262.9556,65.13088,52.74394
1402572,442.045,262.4037,65.65598,52.68592
1402593,449.4663,261.9705,66.01227,52.64027
1402609,456.8582,261.9942,66.35751,52.64277
1402626,464.7182,261.8396,66.71449,52.62645
1402645,472.2921,261.7533,67.04896,52.61734
1402665,478.9346,261.9469,67.3349,52.63777
1402684,484.9184,262.7032,67.58677,52.71742
1402703,490.4025,263.9012,67.81298,52.84298
1402723,495.4015,265.0425,68.01543,52.96194
1402742,498.7965,265.573,68.15094,53.01701
1402760,501.8911,266.4793,68.27307,53.11077
1402776,503.901,267.6322,68.35171,53.22945
1402797,504.2813,268.2172,68.36652,53.28942
1402815,504.0425,268.3052,68.35722,53.29843
1402836,502.895,267.8786,68.31242,53.25473
1402857,500.902,266.9755,68.23418,53.16193
1402875,498.6559,266.0152,68.14536,53.06281
1402893,496.1708,265.1462,68.04627,52.97272
1402912,494.4442,264.3765,67.97694,52.89261
1402928,492.6378,263.4467,67.90394,52.79543
1402949,491.4349,262.9586,67.85508,52.74426
1402969,490.1539,262.4804,67.80282,52.69399
1402989,488.598,262.0039,67.73902,52.6438
1403007,487.003,261.624,67.67326,52.60369
1403028,484.2639,260.8643,67.55948,52.52327
1403045,481.8981,260.2266,67.4603,52.45552
1403064,478.3685,259.224,67.3108,52.34861
1403081,472.886,257.8242,67.0748,52.19847
1403100,466.8632,256.5746,66.81014,52.06357
1403117,457.7035,255.0952,66.3964,51.9028
1403140,441.9848,252.4309,65.65305,51.61035
1403183,420.1922,247.9903,64.54683,51.11441
1403199,413.3613,246.6708,64.18053,50.96495
1403210,406.7119,245.4885,63.81441,50.83023
