Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1478305,317.8584,249.6726,57.82144,51.30356
1478323,317.91,247.1848,57.82563,51.02329
1478341,318.0844,245.2567,57.8398,50.80371
1478358,318.6233,243.4868,57.88349,50.60033
1478378,319.4004,241.8344,57.9463,50.40884
1478396,319.2773,240.9316,57.93636,50.30356
1478415,319.5967,239.9353,57.96213,50.18683
1478435,320.3138,239.1602,58.01986,50.09563
1478455,320.8081,238.5739,58.05953,50.02641
1478476,320.9786,238.2063,58.0732,49.9829
1478493,321.2861,237.811,58.09782,49.93603
1478512,321.5147,237.5374,58.11609,49.90354
1478531,321.5621,236.9569,58.11988,49.83445
1478552,321.5533,236.518,58.11918,49.78209
1478573,321.3484,236.2356,58.1028,49.74834
1478591,321.0758,236.1035,58.08098,49.73253
1478610,320.8965,236.1436,58.06661,49.73733
1478627,320.6899,236.2766,58.05005,49.75324
1478647,320.5386,236.3878,58.03791,49.76653
1478668,320.428,236.4657,58.02903,49.77584
1478687,320.3,236.7354,58.01874,49.80804
1478706,320.2389,237.0504,58.01383,49.84559
1478728,320.2972,237.2116,58.01852,49.86478
1478745,320.3975,237.2562,58.02657,49.87009
1478762,320.4005,237.3528,58.02681,49.88159
1478784,320.4263,237.6469,58.02889,49.91655
1478804,320.4883,237.9917,58.03387,49.95747
1478824,320.5227,238.3271,58.03663,49.9972
1478843,320.634,238.561,58.04556,50.02488
1478866,320.8141,238.7509,58.06001,50.04732
1478883,320.9111,238.8168,58.06778,50.05511
1478897,321.0127,239.0358,58.07593,50.08096
1478915,320.9529,239.2472,58.07113,50.10588
1478936,320.8761,239.4966,58.06498,50.13525
1478956,320.9878,239.6408,58.07393,50.15222
1478976,321.0989,239.7511,58.08283,50.16519
1478995,321.0088,239.9489,58.07561,50.18842
1479014,320.9102,240.1406,58.06771,50.21093
1479032,320.9464,240.4346,58.07061,50.24541
1479052,320.8445,240.8539,58.06245,50.29448
1479074,320.4285,241.2413,58.02907,50.33972
1479092,319.9303,241.5227,57.98901,50.37254
1479110,319.2932,241.9373,57.93765,50.42081
1479130,318.6452,242.3195,57.88526,50.46522
