Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1658998,315.2198,256.8336,57.60578,52.0916
1659015,314.7981,257.9138,57.57107,52.20811
1659032,314.4529,258.4993,57.5426,52.271
1659049,314.3286,259.2856,57.53234,52.35519
1659066,314.4203,260.1371,57.53991,52.446
1659082,314.5137,261.4793,57.54762,52.58839
1659100,314.1562,262.9636,57.51811,52.74477
1659116,313.4259,264.2912,57.45767,52.88371
1659133,312.9352,265.1423,57.41695,52.97232
1659149,312.4664,265.9929,57.37796,53.0605
1659166,312.0281,267.3603,57.34143,53.20152
1659184,311.7781,268.7245,57.32056,53.34129
1659201,311.4142,269.8613,57.29015,53.45706
1659217,311.268,271.0247,57.27791,53.5749
1659233,311.5721,272.6842,57.30336,53.74184
1659254,311.8788,274.2054,57.32898,53.89373
1659270,312.1508,275.859,57.35167,54.05758
1659285,312.2943,277.1214,57.36362,54.18182
1659302,312.398,278.7295,57.37226,54.33899
1659319,312.5533,279.9084,57.38519,54.45346
1659335,312.8741,280.7437,57.41187,54.53418
1659351,313.5847,282.0973,57.47083,54.6643
1659368,313.8583,283.8296,57.49348,54.82963
1659385,314.0062,284.9803,57.50571,54.93872
1659402,314.1835,286.3086,57.52037,55.06389
1659419,314.4262,287.5991,57.54041,55.18476
1659436,314.5124,288.835,57.54752,55.29984
1659453,314.3899,289.4981,57.53741,55.36131
1659468,314.2323,290.1801,57.5244,55.42434
1659485,314.0116,290.5157,57.50616,55.45527
1659503,313.809,290.4388,57.4894,55.44818
1659520,313.3082,289.949,57.44791,55.403
1659537,312.8419,289.7858,57.40919,55.38792
1659551,312.6401,290.0215,57.39242,55.40969
1659568,312.6005,290.0274,57.38912,55.41024
1659585,312.3691,289.7097,57.36986,55.38089
1659602,312.2314,289.498,57.35838,55.3613
1659618,312.3819,289.5316,57.37093,55.36441
1659637,312.623,289.5654,57.391,55.36754
1659652,312.8907,289.4177,57.41325,55.35387
1659670,313.2053,288.8531,57.43937,55.30153
1659686,313.5669,288.4906,57.46936,55.26784
1659704,314.0485,288.2073,57.50921,55.24149
1659721,314.44,287.9056,57.54155,55.21337
1659737,314.7643,287.5419,57.56829,55.17942
1659753,315.1712,287.12,57.60178,55.13998
1659771,315.5907,286.7593,57.63625,55.10619
1659786,316.0847,286.4845,57.67676,55.08041
1659803,316.481,286.2491,57.70918,55.0583
1659819,316.6844,285.7657,57.72581,55.01283
1659836,316.859,285.4426,57.74006,54.98237
1659853,316.9897,285.0358,57.75072,54.94396
1659870,317.1123,284.5608,57.76072,54.89901
1659887,317.0897,283.975,57.75888,54.84344
1659903,317.1648,283.6129,57.765,54.80903
1659920,317.257,283.358,57.77251,54.78476
1659936,317.2147,283.1903,57.76907,54.76878
1659953,317.1062,282.6061,57.76023,54.71301
1659972,317.1125,282.2644,57.76074,54.68031
1659987,317.1066,281.9634,57.76025,54.65147
1660004,317.0452,281.5526,57.75525,54.61204
1660021,317.1098,281.1323,57.76052,54.57162
1660038,317.2455,280.8102,57.77158,54.54059
1660054,317.4984,280.8158,57.79217,54.54112
1660071,317.7584,280.8808,57.81332,54.54739
1660088,318.1229,280.8773,57.84293,54.54705
1660105,318.4561,280.7881,57.86995,54.53845
1660122,318.8285,280.8918,57.9001,54.54846
1660138,319.2409,281.0027,57.93343,54.55914
1660154,319.869,280.9848,57.98407,54.55741
1660173,320.4281,280.7938,58.02904,54.539
1660188,321.121,280.5263,58.08459,54.5132
1660205,321.7757,280.3906,58.13694,54.50009
1660223,322.452,279.9049,58.19085,54.45311
1660243,323.0243,279.554,58.23634,54.41911
1660257,323.6795,279.255,58.28828,54.39009
1660273,324.4401,279.3647,58.34838,54.40075
1660289,324.9177,279.1642,58.38602,54.38127
1660306,325.3291,279.2852,58.41838,54.39302
1660327,325.7987,279.5034,58.45523,54.41421
1660342,326.1631,279.7155,58.48378,54.43476
1660358,326.3391,279.9272,58.49756,54.45527
1660372,326.5398,280.3044,58.51324,54.49177
1660390,326.7338,280.5313,58.5284,54.51368
1660406,326.8468,280.8105,58.53722,54.54062
1660423,326.7404,280.8581,58.52892,54.54521
1660441,326.441,280.307,58.50552,54.49202
1660456,326.0894,279.88,58.47801,54.45071
1660473,325.8232,278.8545,58.45716,54.35115
1660491,325.9825,277.3854,58.46964,54.2077
1660507,326.1707,275.8173,58.48438,54.05347
1660523,325.8342,274.1521,58.45802,53.88843
