Time (ms), X, Y, Event
76581.4,324.5218,242.3452,0
76633.17,324.7567,242.4348,0
76644.02,324.8406,242.5114,0
76652.72,324.911,242.5224,0
76661.84,325.0555,242.4729,0
76681.45,325.1666,242.4649,0
76692.96,325.2244,242.4881,0
76703.47,325.2292,242.5195,0
76717.73,325.1759,242.5619,0
76731.9,325.1237,242.6176,0
76746.43,325.0867,242.6844,0
76763.39,325.0378,242.7542,0
76780.35,325.0543,242.8373,0
76797.38,325.1037,242.8535,0
76812.98,325.1395,242.9305,0
76830.22,325.2046,242.9603,0
76846.07,325.1601,242.9604,0
76862.99,325.1285,242.9825,0
76879.98,325.0743,243.0381,0
76896.32,325.0455,243.109,0
76914.45,325.0352,243.1489,0
76931.62,325.0432,243.1602,0
76947.1,325.0033,243.2943,0
76965.11,325.005,243.4246,0
76983.02,325.0121,243.5789,0
77002.13,325.0102,243.6272,0
77018.69,324.979,243.7196,0
77034.85,324.9244,243.7723,0
77054.29,324.9092,243.8224,0
77068.19,324.9001,243.975,0
77087.27,324.9289,244.0795,0
77107.1,324.9346,244.1357,0
77118.97,324.9247,244.2515,0
77135.69,324.8405,244.4579,0
77153.2,324.7061,244.6758,0
77169.23,324.5736,244.9102,0
77186.25,324.386,245.2116,0
77202.86,324.1733,245.5143,0
77219.02,323.9091,245.7989,0
77238.73,323.6873,245.9424,0
77254.14,323.5294,246.0644,0
77269.84,323.4006,246.2536,0
77286.32,323.2141,246.4174,0
77303.02,322.98,246.6767,0
77320.15,322.637,246.943,0
77337.68,322.2183,247.3149,0
77359.07,321.9147,247.6237,0
77370.45,321.5279,247.937,0
77387.29,321.0943,248.3427,0
77404.12,320.5525,248.7289,0
77421.3,320.1212,248.978,0
77442.7,319.7843,249.2634,0
77456.08,319.5321,249.696,0
77470.59,319.1913,250.1358,0
77486.5,318.3586,250.693,0
77516.34,318.0238,250.9601,0
77534.26,317.6815,251.2178,0
77550,317.4282,251.4238,0
77562.44,317.3713,251.5094,0
77574.2,317.4072,251.6094,0
77587.05,317.5656,251.7336,0
77604.23,317.9085,251.7946,0
77621.35,318.1764,251.9312,0
77638.6,318.4519,252.052,0
77654.05,318.6794,252.2618,0
77673.25,318.8186,252.405,0
77688.99,318.8998,252.6203,0
77705.3,318.9107,252.9048,0
77722.48,318.9287,253.0506,0
77741.41,318.9589,253.1835,0
77756.45,319.0381,253.3122,0
77772.06,319.1497,253.4693,0
77789.02,319.3391,253.5331,0
77806.27,319.5094,253.5653,0
77822.84,319.6367,253.6217,0
77841.77,319.69,253.6751,0
77857.08,319.7644,253.7356,0
77872.88,319.796,253.8172,0
77890.76,319.7534,253.8036,0
77906.67,319.7167,253.8351,0
77921.84,319.5912,253.8439,0
77940.02,319.4898,253.9156,0
77956.58,319.4468,253.9168,0
77973.59,319.4078,253.9035,0
77990.49,319.4019,253.9404,0
78006.15,319.3684,253.9843,0
78023.85,319.3733,254.0495,0
78045.1,319.4228,254.1276,0
78058.63,319.456,254.1751,0
78074.88,319.5561,254.2329,0
78092.45,319.6144,254.3069,0
78109.36,319.7369,254.4295,0
78125.41,319.812,254.4942,0
78145.88,319.8847,254.5032,0
78156.18,319.8934,254.5727,0
78173.38,319.9111,254.6031,0
78190.15,319.9786,254.7061,0
78206.52,320.0466,254.8728,0
78223.59,320.1187,255.0647,0
78240.27,320.2037,255.1987,0
78257.09,320.248,255.2784,0
78277.65,320.2852,255.3054,0
78293.77,320.4424,255.3278,0
78308.58,320.549,255.2811,0
78333.12,320.5388,255.2496,0
78341.76,320.5839,255.2707,0
78357.73,320.6417,255.1935,0
78373.9,320.6727,255.1035,0
78392.33,320.7312,254.9202,0
78415.82,320.8214,254.8209,0
78440.8,320.9105,254.7814,0
78455.38,320.9669,254.7167,0
78465.33,320.9375,254.7186,0
78479.98,320.9274,254.7549,0
78495.77,320.869,254.7911,0
78509.02,320.8268,254.7825,0
78525.29,320.7717,254.7438,0
78546.64,320.7643,254.6912,0
78560.66,320.8326,254.6903,0
78576.4,320.8741,254.7187,0
78594.63,320.8713,254.7241,0
78611.95,320.8618,254.7201,0
78628.46,321.0073,254.6874,0
78645.69,321.0447,254.6624,0
78662.73,321.0579,254.7151,0
78679.3,321.0789,254.767,0
78695.97,321.0905,254.7212,0
78713.83,321.0564,254.6559,0
78731.08,321.0491,254.6444,0
78751.23,321.0744,254.6847,0
78767.37,321.093,254.6283,0
78784.79,321.181,254.5686,0
78798.06,321.2097,254.5591,0
78816.97,321.1654,254.5922,0
78833.62,321.1588,254.6709,0
78849.44,321.1703,254.6781,0
78865.36,321.1493,254.8,0
78883.4,321.0858,254.8467,0
78906.04,321.0911,254.7468,0
78918.45,321.1017,254.7595,0
78930.87,321.0585,254.8822,0
78948.2,320.9324,254.8892,0
78965.63,320.8233,254.852,0
78986.45,320.8865,254.7322,0
78997.99,321.0191,254.5906,0
79014.14,321.2894,254.5656,0
79032.48,321.4404,254.4895,0
79048.47,321.4778,254.4346,0
79067.55,321.4972,254.4269,0
79083.5,321.4553,254.5835,0
79099.91,321.4025,254.6133,0
79116.69,321.2828,254.6345,0
79134.22,321.1133,254.569,0
79150.13,321.083,254.5116,0
79166.98,321.0536,254.4777,0
79183.07,320.9446,254.4333,0
79200.23,320.8484,254.3948,0
79217.73,320.8679,254.4773,0
79233.04,320.9024,254.5316,0
79250.28,321.0284,254.566,0
79266.46,321.0507,254.6624,0
79283.47,321.0639,254.7424,0
79303.17,321.1249,254.7225,0
79317.51,321.1666,254.7932,0
79333.71,321.1957,254.8763,0
79353.98,321.1582,254.9914,0
79368.52,321.1931,255.0007,0
79388.14,321.2462,255.0101,0
79402.51,321.1718,255.086,0
79418.48,321.029,255.067,0
