Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
368646.4,317.0123,251.9151,57.75257,51.5533
368667.3,316.6681,251.7209,57.72447,51.53178
368681.9,316.2203,251.6391,57.68785,51.52271
368694.3,315.6845,251.4956,57.64395,51.50679
368712.7,315.26,251.3115,57.60908,51.48635
368729.7,314.7345,251.1151,57.56583,51.46452
368747.3,314.1797,250.9903,57.52005,51.45064
368763.9,313.4954,250.8484,57.46343,51.43484
368780.7,312.7823,250.2138,57.40424,51.36408
368797,312.247,249.6985,57.35968,51.30646
368812.5,311.349,249.6452,57.28469,51.3005
368830.7,310.7856,249.3254,57.23748,51.26465
368847.2,310.3741,248.5451,57.20293,51.17696
368863.1,310.033,248.3102,57.17423,51.1505
368879.3,309.757,248.2149,57.15098,51.13976
368895.5,309.5544,248.2141,57.1339,51.13967
368914.8,309.5912,248.5269,57.137,51.17491
368930,309.7719,248.8343,57.15224,51.2095
368948.1,309.9521,249.1241,57.16742,51.24206
368965.4,310.1389,249.482,57.18315,51.28221
368981.4,310.4202,249.8779,57.2068,51.32653
368997,310.6418,250.1387,57.22542,51.35569
369013.5,310.8701,250.3728,57.24458,51.38184
369029.6,310.8339,250.6652,57.24154,51.41444
369047.2,310.7712,251.0047,57.23628,51.45224
369063.8,310.558,251.5078,57.21838,51.50814
369079.8,310.1756,252.139,57.18624,51.57809
369095.3,309.7728,252.7575,57.15232,51.64641
369112.6,309.192,253.3939,57.1033,51.71649
369129.4,308.5239,254.0152,57.04676,51.78472
369147.3,307.7462,254.5362,56.98072,51.84176
369163,306.7582,254.9934,56.89648,51.8917
369179.3,305.8981,255.2728,56.82284,51.92216
369196.4,304.7175,255.3004,56.72128,51.92518
369214.1,303.6554,255.3048,56.62944,51.92566
369230.9,302.5312,255.3506,56.53175,51.93065
369247.2,301.2312,255.225,56.41816,51.91696
369264.5,300.0511,255.0558,56.31444,51.89851
369278.8,299.023,254.725,56.22362,51.8624
369294.8,297.8202,254.4701,56.11682,51.83453
369313.2,296.8553,254.0779,56.03071,51.79158
369329.3,296.0135,253.3443,55.95528,51.71104
369345.7,295.3802,251.751,55.89833,51.53512
369362.3,294.8387,249.8325,55.84951,51.32145
369381.6,294.5179,248.1948,55.82052,51.13749
369396.8,294.4805,246.4553,55.81714,50.94045
369412.8,294.9981,244.41,55.86389,50.70663
369429.3,295.5254,242.4334,55.9114,50.47844
369446.2,296.1411,240.4915,55.96672,50.25206
369462.8,297.109,238.4444,56.05339,50.01108
369479.8,298.1282,236.5032,56.14422,49.78032
369495.1,299.5441,234.1279,56.2697,49.49492
369514.3,300.8246,232.0984,56.38248,49.24841
369531.9,302.1193,230.2235,56.49583,49.01846
369547.8,303.5679,228.0963,56.62186,48.75498
369562.5,305.1857,225.7022,56.76162,48.4551
369580.7,306.3889,223.6768,56.8649,48.19859
369595.8,307.5021,221.3284,56.95995,47.89793
369611.6,308.4266,218.452,57.03851,47.52487
369628.6,309.2971,215.6811,57.11218,47.1604
369645.4,310.2486,212.9791,57.19238,46.8001
369662.4,311.0756,210.636,57.2618,46.4837
369678.9,311.7692,208.4866,57.31982,46.19019
369695.3,312.6488,206.4596,57.39314,45.91049
369711.9,313.5008,204.6823,57.46388,45.6629
369728.2,314.4222,203.0335,57.54007,45.43124
369748.6,315.2634,201.5037,57.60936,45.21458
369762.1,316.1836,199.9393,57.68485,44.9913
369778.9,317.1614,198.6553,57.76472,44.80674
369795.5,318.0507,197.4861,57.83706,44.63764
369815.5,318.8261,196.5531,57.8999,44.502
369830.9,319.5762,195.7676,57.96048,44.38729
369845.6,320.4854,195.1602,58.03363,44.29829
369862.6,321.3121,194.6506,58.09989,44.22342
369879.1,322.178,194.1107,58.16903,44.14388
369895.3,323.0757,193.6591,58.24043,44.07718
369913.6,323.8204,193.2945,58.29943,44.02322
369933.8,324.4219,192.9253,58.34695,43.96849
369945.3,325.1309,192.5148,58.40279,43.90751
369963.1,325.8054,192.0867,58.45576,43.84378
369980.1,326.4138,191.7243,58.5034,43.78973
369995.8,327.0193,191.1933,58.55068,43.71036
370012.8,327.6704,190.6017,58.60139,43.62167
370033.7,328.3557,189.9738,58.65459,43.52725
370046.9,328.9795,189.4225,58.70288,43.44411
370062.9,329.64,188.8001,58.75387,43.34998
370079.6,330.375,188.1921,58.81044,43.25773
370096.9,331.1388,187.7659,58.86902,43.19291
370114.1,332.0012,187.4613,58.93493,43.14648
370131.2,332.7986,187.1294,58.99565,43.09583
370148.7,333.5544,186.9995,59.053,43.07598
370164.9,334.4324,187.2379,59.11938,43.11241
370185.3,335.2542,187.735,59.1813,43.18821
370201.9,336.1984,188.467,59.25214,43.29948
370216.9,337.2894,189.5864,59.33364,43.46886
370232.6,338.6913,191.1353,59.4378,43.70166
370250.1,339.9902,192.8985,59.53373,43.96451
370264.8,341.4653,195.1397,59.64202,44.29528
370284.9,343.7326,198.1993,59.80711,44.7409
370303.6,345.9369,201.1288,59.96607,45.16124
370319.8,348.2095,203.9632,60.12837,45.5621
370333.3,351.2494,207.5801,60.34299,46.06546
370351.8,354.0533,210.6261,60.53847,46.48235
370369.3,357.1291,213.7763,60.75023,46.9069
370385.3,359.686,216.5235,60.92417,47.27174
370401.8,362.4747,219.4323,61.11173,47.65261
370421.3,365.6164,222.5287,61.32039,48.05206
370433.8,368.6476,225.7333,61.51913,48.45902
370451.7,371.1099,228.9654,61.67871,48.86297
370468.7,372.8539,232.1953,61.79076,49.26023
370485.2,374.3143,235.7241,61.88395,49.68707
370501.9,375.3274,239.209,61.94827,50.10138
370517.7,376.3099,242.754,62.01039,50.51559
370535.2,376.6263,246.3895,62.03034,50.93297
370552.8,375.7377,250.1679,61.97424,51.35896
370568.9,374.9551,254.2662,61.92467,51.81222
370588.9,373.9601,258.0671,61.8614,52.22459
370603.3,372.4634,262.0323,61.76574,52.64678
370618.7,371.1104,266.1806,61.67875,53.07992
370636.3,369.422,270.1038,61.56949,53.48168
370653.6,366.6813,274.1854,61.3905,53.89174
370668.5,363.9451,278.0679,61.20974,54.27447
370685.3,360.4583,282.0405,60.97633,54.65886
370701.5,357.5264,285.9398,60.77739,55.02921
370717.5,354.6736,290.102,60.5814,55.41712
370734.9,351.5298,294.8629,60.36264,55.85169
370751.7,348.7049,299.0641,60.16354,56.22725
370767.8,346.0988,302.9335,59.97769,56.56678
370784.5,343.1323,306.8158,59.76357,56.9014
370803.1,340.5799,309.9058,59.57711,57.16352
370818.3,337.5662,313.3694,59.35426,57.45299
370834.5,334.1842,317.3745,59.10065,57.78208
370852.7,331.0497,320.8078,58.86219,58.05951
370868.5,327.2488,324.1498,58.56857,58.32547
370885.6,323.7075,327.0308,58.2905,58.55157
370901.7,319.4539,330.1174,57.95061,58.79063
370919.8,316.4011,332.9571,57.70265,59.00769
370935.8,313.3996,336.1624,57.45549,59.24945
370952.7,310.419,339.2317,57.2067,59.47778
370969.4,307.6479,342.218,56.97235,59.69701
370986.2,304.9991,344.8126,56.74556,59.88519
371002,302.6046,347.0299,56.53815,60.04432
371018.4,300.2916,348.9907,56.33562,60.18379
371034.4,297.9772,351.069,56.13079,60.33033
371052.1,295.6193,353.1244,55.91985,60.47397
371069.7,293.2973,355.0503,55.70985,60.60742
371086,291.0248,356.1844,55.50211,60.68549
371102.3,288.7708,357.2565,55.29388,60.75895
371119.2,286.5209,357.8448,55.08382,60.79911
371135.3,283.8763,358.5801,54.83407,60.84917
371152.3,281.3827,359.6202,54.59571,60.91972
371173.3,278.4641,360.6805,54.31313,60.99131
371187.4,276.0079,361.3072,54.07227,61.03347
371203.3,273.5308,361.9127,53.82651,61.0741
371219.2,271.1842,362.2764,53.591,61.09846
371234.9,269.0894,362.7156,53.37852,61.12782
371250.7,266.8311,363.0344,53.14705,61.14911
371268.7,264.5695,363.2798,52.91272,61.16547
371290.3,262.6353,363.4735,52.71028,61.17837
371304.4,260.7515,363.5672,52.51129,61.1846
371320.5,259.1015,363.3671,52.33551,61.17128
371337.8,257.8203,362.9286,52.19804,61.14204
371353.5,256.5723,362.5152,52.06332,61.11444
371371.5,255.6745,361.9938,51.9659,61.07954
371385.6,254.6432,361.6419,51.85347,61.05595
371402.6,253.5589,361.2566,51.73463,61.03007
371418.1,252.5064,360.9052,51.61869,61.00644
371434,251.4611,360.269,51.50296,60.96356
371455.3,250.576,359.5314,51.4045,60.9137
371472.2,249.6497,358.9605,51.30099,60.87501
371488.3,248.7057,358.495,51.19503,60.84338
371505.3,247.8084,358.0219,51.09386,60.81118
371521.1,247.1452,357.4761,51.01881,60.77395
371536.9,246.6889,356.7798,50.96701,60.72632
371552.2,246.3278,355.9764,50.92595,60.6712
371570.8,246.121,355.4329,50.9024,60.6338
371588,246.075,355.0673,50.89716,60.60859
371604.6,245.9194,354.8132,50.87943,60.59105
371620.1,245.7947,354.58,50.8652,60.57493
371636.8,245.6083,354.28,50.84391,60.55417
371653.2,245.3267,354.1856,50.81173,60.54764
371670.9,245.1495,354.0479,50.79144,60.53809
371686.7,245.0956,353.9164,50.78527,60.52898
371707.1,245.0917,353.6945,50.78483,60.51359
371722.9,245.1425,353.4288,50.79065,60.49514
371742.2,245.2007,353.2072,50.79731,60.47973
371757.7,245.2557,352.9768,50.8036,60.4637
371773.6,245.3026,352.8049,50.80897,60.45173
371788.6,245.4019,352.4634,50.82033,60.42792
371808.8,245.4046,351.8998,50.82063,60.38855
371829.8,245.2299,351.4001,50.80066,60.35355
371842.3,245.1389,351.0802,50.79023,60.33112
371854.7,244.9478,350.7054,50.76834,60.30478
371870,244.7825,350.242,50.7494,60.27217
371887.9,244.7753,349.8168,50.74857,60.2422
371905.1,244.6745,349.3964,50.737,60.2125
371922.6,244.4833,348.9601,50.71506,60.18162
371939.3,244.2933,348.4154,50.69322,60.143
371956.1,243.9301,347.877,50.65144,60.10472
371974.6,243.4986,347.235,50.60168,60.05897
371989.7,242.7236,346.6537,50.51208,60.01743
372006.4,242.0181,346.1366,50.43021,59.9804
372022.6,241.3735,345.6606,50.35515,59.94622
372039,240.8299,345.0953,50.29167,59.90556
372055.3,240.297,344.0656,50.22927,59.83123
372081.9,239.8186,342.7712,50.17313,59.73731
372097.3,239.4767,341.616,50.13291,59.65305
372108.3,239.2049,340.3866,50.1009,59.5629
372123.3,239.0619,339.0626,50.08403,59.46528
372137.6,238.8801,337.7784,50.06258,59.37005
372154.9,238.6512,336.3212,50.03553,59.26133
372177.3,238.3011,334.641,49.99413,59.13512
372193.1,238.1541,332.9501,49.97672,59.00716
372211.3,238.1672,331.3586,49.97827,58.88584
372224.2,238.319,329.9852,49.99624,58.78046
372239.5,238.5912,328.5844,50.02845,58.67231
372255.3,239.0558,326.8895,50.08331,58.54056
372273.8,239.4927,325.3162,50.1348,58.41736
372290.7,239.9395,323.6726,50.18733,58.28773
372308,240.3387,322.0239,50.23416,58.15675
372325.6,240.7544,320.4653,50.28284,58.03202
372341,241.1153,319.032,50.32502,57.91655
372355.8,241.4286,317.4991,50.36157,57.79223
372372.1,241.7525,315.8568,50.3993,57.65808
372389.5,242.2283,314.1629,50.45462,57.51867
372408.4,242.8007,312.8419,50.52101,57.40919
372424.1,243.5004,311.7067,50.6019,57.3146
372438.3,244.1377,310.5251,50.67533,57.21561
372454.5,244.7135,309.1477,50.74149,57.09956
372472.8,245.1624,307.9659,50.79293,56.9994
372491,245.6536,306.6577,50.84908,56.88789
372506.8,246.1899,304.9926,50.91025,56.74499
372525.4,246.6726,303.6796,50.96516,56.63154
372538.3,247.2507,301.6709,51.03075,56.45665
372557.8,247.8465,298.9319,51.09816,56.21555
372583,248.1874,296.7546,51.13665,56.0217
372593.9,248.4635,295.256,51.16777,55.88713
372607.1,248.9366,292.9404,51.221,55.67737
372626,249.4588,291.0648,51.27961,55.50578
372642.8,250.2242,289.0493,51.36525,55.31973
372662.8,250.6215,287.6121,51.40957,55.18598
372677.6,250.876,286.4063,51.43792,55.07307
372691.6,251.3805,285.2823,51.494,54.96724
372707.6,251.9381,284.2611,51.55584,54.87061
372725.3,252.2758,283.5596,51.59322,54.80396
372741.6,252.2433,282.8601,51.58962,54.73727
372758.1,252.1899,282.4283,51.58371,54.696
372773.5,252.2659,282.0832,51.59212,54.66295
372791.2,252.248,281.688,51.59013,54.62504
372811.4,252.0708,281.0894,51.57054,54.56749
372824.3,251.7412,280.3453,51.53403,54.49572
372843,251.4941,279.8156,51.50661,54.44447
372858.7,251.3803,279.5222,51.49398,54.41603
372873.3,251.5232,279.2579,51.50985,54.39037
372889.9,251.7779,278.8194,51.53809,54.34774
372908.9,252.354,278.071,51.60186,54.27477
372926.2,252.8221,277.4113,51.65353,54.21024
372942.6,253.4054,276.6877,51.71777,54.13923
372958.8,254.0441,275.9041,51.78788,54.06203
372974.1,254.7531,274.9325,51.86547,53.96593
372991.7,255.2901,273.998,51.92405,53.87309
373008.4,255.8625,272.9533,51.98634,53.7688
373028,256.2636,272.076,52.02987,53.68081
373041.6,256.8116,270.7291,52.08922,53.54502
373058.4,257.2172,269.375,52.13304,53.40761
373074.3,257.5459,267.913,52.16849,53.25826
373091.2,257.7149,266.5466,52.1867,53.11772
373107.5,258.0201,265.3829,52.21954,52.9973
373125.1,258.4195,264.5345,52.26244,52.90908
373141.7,259.1862,263.9435,52.34457,52.8474
373158.8,260.1267,263.537,52.4449,52.80489
373173.8,261.6394,263.3822,52.60531,52.78868
373194.9,263.0585,263.6894,52.75474,52.82084
373217.5,265.1695,264.5947,52.97514,52.91535
373229.4,266.8376,265.5831,53.14772,53.01806
373243.3,268.7837,266.7719,53.34733,53.14095
373269.4,271.4328,268.2176,53.61607,53.28946
373280.8,272.6512,268.6248,53.73854,53.3311
373292.8,274.1466,269.1574,53.88788,53.38545
373309.5,275.4942,269.5579,54.02155,53.42622
373325.3,276.6853,269.9833,54.13898,53.46945
373342.1,277.7298,270.2881,54.24142,53.50037
373360.2,278.1758,270.7698,54.28501,53.54913
373378.1,278.6561,271.1911,54.33184,53.5917
373393,279.528,271.6526,54.41658,53.63821
373409.9,280.5016,271.9041,54.51081,53.66352
373427.7,281.4739,272.3014,54.60448,53.70345
373446.9,282.2581,272.6923,54.67971,53.74265
373461.3,282.9102,273.0989,54.74205,53.78336
373477.1,283.6144,273.6289,54.80917,53.8363
373493,284.2712,274.1182,54.87156,53.88505
373518.9,284.9019,274.9071,54.9313,53.96342
373538.2,285.3685,276.1685,54.97538,54.08811
373552.3,285.5591,277.1439,54.99336,54.18402
373564.8,285.6234,278.0752,54.99942,54.27518
373575.4,285.4333,279.4182,54.98149,54.40594
373594.2,285.5826,280.2484,54.99557,54.48635
373610.3,286.1617,281.0675,55.05009,54.56538
373627.2,286.9477,281.9833,55.12384,54.65338
373644.9,288.0666,283.2234,55.22838,54.77193
373663.4,289.0148,284.3019,55.31653,54.87448
373678.7,289.6166,285.0945,55.37228,54.9495
373694.3,289.8691,286.0562,55.39562,55.04017
373712.4,290.0704,286.9301,55.41422,55.1222
373729,290.2316,287.6673,55.42909,55.19114
373745.4,290.2357,288.095,55.42946,55.23102
373763.1,290.4269,288.7108,55.44709,55.28831
373783.3,290.7068,289.2001,55.47287,55.33371
373796.3,291.0087,289.7444,55.50063,55.3841
373811,291.3683,290.438,55.53366,55.44812
373827.8,291.7851,291.2395,55.57186,55.52183
373845.5,292.3163,292.2717,55.62044,55.61636
373862.1,292.6863,293.2795,55.65421,55.70823
373877.8,292.8658,294.3792,55.67057,55.80797
373894.1,292.7935,295.5803,55.66398,55.91634
373914,292.5421,296.48,55.64105,55.99712
373928.6,292.1886,297.2798,55.60877,56.06864
