Time (ms), X, Y, Event
6491.1,229.4264,171.9325,0
6543.299,227.6297,166.8782,0
6555.937,228.3172,164.178,0
6566.169,229.9169,162.6056,0
6575.531,231.9264,161.828,0
6590.465,232.0475,161.4036,0
6603.788,233.0429,160.0034,0
6618.066,233.397,159.2883,0
6631.128,234.0654,159.4773,0
6645.613,235.2204,155.8074,0
6659.824,235.7612,152.7351,0
6672.95,234.9646,145.2119,0
6700.287,236.917,140.1998,0
6710.305,237.5415,135.7248,0
6729.391,237.8117,134.0082,0
6749.391,456.439,-985.3315,0
6785.594,456.7251,-986.1976,0
6799.658,456.8057,-992.3991,0
6812.996,457.6048,-1013.7,0
6826.979,458.8404,-1048.172,0
6847.604,459.4283,-1073.805,0
6869.143,460.1754,-1077.891,0
6899.833,460.4878,-1083.404,0
6909.917,460.4583,-1088.501,0
6918.375,460.8107,-1092.764,0
6931.298,460.9922,-1092.435,0
6948.745,461.5359,-1101.123,0
6968.041,462.7139,-1146.578,0
6987.038,463.8086,-1188.82,0
7006.322,466.0562,-1263.784,0
7025.991,466.2487,-1283.038,0
7044.726,466.7364,-1289.263,0
7062.307,467.166,-1315.438,0
7081.612,468.1906,-1337.528,0
7102.968,468.3921,-1351.993,0
7120.651,468.9392,-1365.857,0
7135.239,469.1726,-1375.897,0
7160.834,470.2949,-1400.776,0
7180.297,470.2694,-1417.952,0
7199.338,471.3565,-1438.747,0
7218.932,471.4818,-1450.055,0
7239.082,471.4071,-1457.151,0
7252,472.166,-1474.14,0
7279.067,472.9526,-1506.319,0
7296.13,474.0454,-1544.255,0
7311.065,474.7519,-1572.843,0
7326.576,475.0769,-1590.555,0
7339.396,475.8784,-1631.521,0
7356.376,476.3315,-1651.009,0
7370.714,476.6134,-1658.778,0
7384.695,476.7227,-1679.804,0
7398.933,477.6317,-1702.871,0
7412.955,477.757,-1708.029,0
7428.675,478.1633,-1735.668,0
7445.693,478.824,-1759.96,0
7463.047,480.026,-1805.218,0
7480.062,480.9393,-1841.13,0
7496.028,482.4733,-1905.455,0
7512.269,483.056,-1923.915,0
7529.819,483.8079,-1947.304,0
7547.2,484.6903,-1984.743,0
7564.443,487.3147,-2094.048,0
7581.6,489.2054,-2171.316,0
7599.428,489.9029,-2208.768,0
7615.507,490.1659,-2227.885,0
7631.853,491.148,-2261.276,0
7648.59,492.0398,-2291.424,0
7666.872,493.1355,-2329.593,0
7681.81,494.4466,-2392.763,0
7698.368,495.1649,-2436.438,0
7714.558,496.3632,-2475.439,0
7731.441,496.8405,-2483.259,0
7748.949,497.1341,-2494.103,0
7766.212,497.0318,-2508.253,0
7782.412,497.3526,-2526.291,0
7799.342,498.2369,-2549.12,0
7815.911,498.7319,-2578.969,0
7833.068,499.4859,-2608.496,0
7849.433,500.7776,-2655.859,0
7866.319,503.7623,-2779.044,0
7882.851,505.0207,-2851.222,0
7900.018,528.5366,-2932.27,0
7918.41,514.4189,-2801.658,0
7934.208,507.5199,-2840.304,0
7950.539,506.5839,-2891.037,0
7966.854,507.3075,-2902.127,0
7983.728,504.5761,-2910.876,0
8000.322,505.2574,-2921.2,0
8017.085,505.4088,-2925.326,0
8034.12,506.888,-2922.919,0
8052.511,-374.6174,27847.64,0
8068.206,-435.1433,30117,0
8085.927,-397.2452,28809.54,0
8100.94,-422.0842,30073.7,0
8117.639,-426.2015,30512.55,0
8134.134,-498.6983,33262.68,0
8151.747,-480.3882,32023.37,0
8167.879,-657.6051,39211.3,0
8184.925,-531.1813,34463.49,0
8204.671,-579.5167,36358.76,0
8220.844,-521.0176,35433.8,0
8235.558,-597.8093,37598.07,0
8252.186,-7955.066,323952.4,0
8268.686,-190.209,23464.25,0
8291.321,-8.949122,18708.64,0
8303.022,-27.31795,22962.76,0
8319.874,-72.60812,27042.68,0
8336.074,-2.477722,25434.18,0
8353.083,-11.01717,26398.29,0
8370.755,153.404,14164.9,0
8387.495,191.1378,11903.2,0
8403.679,211.9201,11200.49,0
8420.105,220.8435,10795.04,0
8438.798,214.4621,10675.17,0
8452.914,244.8723,7776.798,0
8471.191,266.8046,7012.332,0
8487.306,257.0554,7356.051,0
8503.666,266.6303,7371.121,0
8524.335,279.9977,6501.157,0
8538.132,286.4261,6365.662,0
8554.146,288.3382,6648.334,0
8571.27,296.884,6005.673,0
8588.601,315.735,5603.671,0
8605.29,344.9885,4171.456,0
8621.468,357.024,2977.268,0
8637.803,360.2689,2449.221,0
8654.687,378.7258,2241.151,0
8671.809,399.6792,2304.593,0
8688.386,431.6783,2555.43,0
8705.25,518.7612,3557.349,0
8723.691,514.6733,3787.722,0
8739.503,442.8152,3431.444,0
8755.783,366.6056,2918.646,0
8773.379,311.0037,2744.9,0
8789.845,243.7257,2703.191,0
8807.982,171.5775,3121.85,0
8822.834,-23.99422,4785.552,0
8839.788,-480.3477,8692.639,0
8854.968,-11685.77,104735,0
8872.23,1216.224,-6362.771,0
8895.179,889.6742,-3435.717,0
8910.519,860.6961,-3031.274,0
8924.256,1935.911,-12737.05,0
8942.044,231.7482,3595.43,0
8959.391,478.3742,2152.586,0
8973.707,714.8598,2455.337,0
8990.895,1022.315,3253.004,0
9007.891,4404.523,16812.65,0
9025.004,-978.693,-5173.736,0
9041.461,-305.9999,-2853.779,0
9058.292,-494.3771,-4113.649,0
9079.142,-2559.688,-7782.475,0
9098.017,61703.28,181282.2,0
9112.751,-1837.319,-6954.952,0
9131.956,-616.5787,-3055.33,0
9146.205,-609.1013,-3320.536,0
9157.108,-598.9517,-3591.556,0
9174.146,-372.8465,-2718.759,0
9190.797,-475.7883,-3114.114,0
9207.246,-689.4418,-3942.544,0
9224.713,-511.8276,-3305.261,0
9241.329,-264.6676,-2373.997,0
9258.935,-137.7028,-2002.731,0
9275.335,-116.7107,-2431.543,0
9291.908,-46.46005,-2670.333,0
9309.145,10.74345,-2168.45,0
9325.565,-36.77325,-2183.268,0
9343.151,-80.5648,-2343.443,0
9359.775,-44.98014,-2547.8,0
9375.415,-32.57723,-3220.278,0
9393.427,-99.17062,-4011.148,0
9410.933,-22.39777,-3637.361,0
9425.996,156.244,-2586.532,0
9443.325,270.8426,-2587.987,0
9462.616,406.4807,-3202.443,0
