Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1973011,309.8251,243.4688,57.15673,50.59824
1973037,309.5327,242.4304,57.13207,50.47808
1973058,310.1764,240.8887,57.18631,50.29854
1973083,310.7652,240.5926,57.23577,50.2639
1973108,310.7255,241.1865,57.23244,50.33332
1973132,310.5092,241.4203,57.21429,50.3606
1973152,310.0261,239.4619,57.17366,50.13116
1973176,310.2402,239.0142,57.19167,50.0784
1973204,308.4903,239.5233,57.04391,50.1384
1973227,307.8445,238.9576,56.98908,50.07172
1973250,307.2383,238.3375,56.93746,49.99844
1973274,307.1457,237.7065,56.92957,49.92362
1973297,307.3179,237.7314,56.94425,49.92658
1973323,307.1708,238.5737,56.93171,50.02638
1973346,307.1873,239.5633,56.93312,50.1431
1973370,306.5575,240.3414,56.87933,50.23447
1973395,306.5885,241.3969,56.88197,50.35787
1973417,305.6408,243.1721,56.80075,50.56398
1973441,306.0948,244.0734,56.8397,50.66793
1973469,305.8687,245.019,56.82032,50.7765
1973491,306.4242,245.6246,56.86792,50.84577
1973516,306.697,245.1739,56.89125,50.79424
1973541,307.6135,244.6671,56.96942,50.73615
1973564,308.1508,244.4861,57.01511,50.71538
1973590,309.1844,243.9366,57.10266,50.65218
1973610,309.9804,243.8673,57.16981,50.6442
1973635,310.542,244.2223,57.21703,50.68506
1973660,310.6361,244.7222,57.22494,50.74247
1973685,310.4738,245.4966,57.2113,50.83115
1973709,310.1701,246.0063,57.18578,50.88932
1973731,309.8686,246.3885,57.16039,50.93285
1973759,309.773,246.6346,57.15234,50.96085
1973782,309.8738,246.4821,57.16083,50.9435
1973807,310.0637,246.1311,57.17682,50.90355
1973830,310.2789,246.159,57.19492,50.90673
1973852,310.6351,246.3041,57.22485,50.92325
1973880,311.0296,245.9916,57.25795,50.88765
1973901,311.883,245.8841,57.32932,50.87539
1973929,312.4153,246.648,57.37371,50.96237
1973950,312.4109,246.8757,57.37334,50.98823
1973972,312.8525,246.0975,57.41008,50.89972
1973997,313.7559,245.5286,57.48501,50.83481
1974023,314.3398,244.6988,57.53328,50.7398
1974047,314.8491,244.9042,57.57527,50.76335
1974073,314.8405,246.1368,57.57456,50.9042
1974095,314.9105,247.3439,57.58032,51.04131
1974117,314.817,247.569,57.57263,51.0668
1974144,315.0867,247.175,57.59483,51.02218
1974167,314.9087,247.2945,57.58017,51.03572
1974192,314.135,247.5197,57.51636,51.06122
1974214,313.4604,247.7368,57.46053,51.08577
1974240,312.2809,248.2224,57.36251,51.1406
1974265,311.5896,248.5838,57.30481,51.18131
1974288,311.2886,248.1361,57.27963,51.13087
1974312,311.4967,247.3941,57.29705,51.047
1974335,311.8533,247.3922,57.32684,51.04678
1974360,312.1919,247.7257,57.35509,51.08452
1974394,312.2422,248.206,57.35928,51.13874
1974411,312.1689,247.9214,57.35318,51.10663
1974431,311.8151,247.5686,57.32365,51.06675
1974455,311.0026,247.1894,57.25568,51.02382
1974482,310.8041,246.4018,57.23904,50.93438
1974506,310.8096,245.8632,57.2395,50.87301
1974531,311.2267,245.4499,57.27446,50.82581
1974553,311.8963,245.0696,57.33044,50.7823
1974576,312.7584,245.0043,57.40225,50.77481
1974602,313.3513,245.0203,57.45148,50.77665
1974628,313.9633,245.0813,57.50217,50.78364
1974651,314.6184,244.9935,57.55626,50.77358
1974674,315.3989,244.9845,57.6205,50.77256
1974700,316.5083,245.0283,57.71141,50.77757
1974722,317.6992,245.0485,57.80851,50.77988
1974748,318.9049,245.2774,57.90628,50.80609
1974769,320.2077,246.0646,58.01133,50.89597
1974796,321.3972,247.4715,58.1067,51.05576
1974819,322.271,248.3735,58.17644,51.15763
1974843,322.9746,249.4603,58.2324,51.27977
1974867,323.2614,250.2111,58.25515,51.36378
1974890,323.2014,250.9855,58.2504,51.4501
1974915,322.9302,252.2873,58.22887,51.59448
1974939,322.4566,254.2067,58.19122,51.8057
1974963,322.014,256.3236,58.15595,52.03638
1974986,321.6409,257.2834,58.12617,52.14019
1975011,321.6476,258.5637,58.12671,52.27791
