Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2067225,298.2503,247.0993,56.15508,51.0136
2067243,298.0477,247.4323,56.13706,51.05133
2067260,297.911,248.0905,56.1249,51.12572
2067284,297.8847,249.1737,56.12256,51.24763
2067294,297.8956,250.2052,56.12353,51.36312
2067310,297.7652,252.23,56.11192,51.58814
2067327,297.4928,254.4946,56.08764,51.83721
2067345,296.9999,256.9228,56.04364,52.10125
2067361,296.7155,259.0189,56.0182,52.32667
2067378,296.9195,260.8045,56.03645,52.51692
2067394,297.6671,262.1403,56.10318,52.65817
2067411,298.1004,262.8511,56.14175,52.73297
2067426,298.2839,263.1141,56.15806,52.76057
2067442,298.7957,263.2133,56.20348,52.77098
2067461,299.7369,263.0454,56.28673,52.75337
2067477,300.7805,262.8892,56.3786,52.73696
2067494,301.2728,263.2083,56.42179,52.77045
2067510,301.2261,263.7401,56.4177,52.82614
2067527,300.7336,264.3257,56.37449,52.88731
2067544,300.494,264.3063,56.35343,52.88529
2067561,300.0792,264.5217,56.31691,52.90775
2067577,299.1714,265.4314,56.23675,53.00233
2067594,298.6546,266.4207,56.19097,53.10472
2067611,298.0354,267.5166,56.13597,53.21758
2067631,297.1946,268.8413,56.06104,53.35321
2067647,296.3935,270.0696,55.98936,53.47821
2067662,295.5085,270.9341,55.90988,53.56574
2067678,294.874,271.5433,55.85269,53.62721
2067694,294.1806,271.7409,55.79,53.64711
2067715,293.6326,271.8423,55.74031,53.65731
2067731,293.0213,271.7409,55.68473,53.64711
2067746,292.5616,271.4417,55.64283,53.61697
2067766,292.0041,271.3798,55.5919,53.61073
2067785,291.4257,271.5645,55.53892,53.62934
2067801,290.768,271.8427,55.4785,53.65735
2067814,290.25,272.1174,55.43079,53.68497
2067830,289.258,272.3312,55.33907,53.70645
2067847,287.9758,272.2591,55.21991,53.69921
2067864,287.0537,271.857,55.13377,53.65879
2067884,285.7897,271.6455,55.01508,53.63751
2067898,284.2007,271.4709,54.86488,53.61992
2067915,282.4608,270.8207,54.6991,53.55428
2067930,280.5555,269.6958,54.51601,53.44025
2067950,278.8018,268.0951,54.34602,53.27692
2067965,276.9264,265.7792,54.16267,53.03838
2067980,275.1412,263.7024,53.98662,52.8222
2067998,273.2408,261.6028,53.79755,52.60145
2068015,271.0946,259.7545,53.58195,52.40524
2068033,269.3558,257.645,53.40566,52.17917
2068048,267.7679,255.1485,53.24338,51.90862
2068064,266.222,252.0352,53.0842,51.56659
2068080,264.8969,249.8085,52.94681,51.31877
2068097,263.808,248.1191,52.83325,51.12894
2068113,263.1455,247.5255,52.76387,51.06188
2068130,262.7306,247.2331,52.7203,51.02877
2068147,262.298,246.822,52.67479,50.98213
2068165,262.0985,246.7984,52.65376,50.97945
2068180,262.4207,246.9535,52.68771,50.99706
2068197,263.046,246.9644,52.75342,50.99829
2068214,264.0047,246.8514,52.85381,50.98547
2068232,265.2789,246.4453,52.9865,50.93932
2068249,265.9981,246.2732,53.06104,50.91973
2068266,266.6716,246.3976,53.13062,50.93389
2068283,267.2757,246.7942,53.19283,50.97897
2068299,267.9238,247.1812,53.25936,51.02288
2068314,268.7783,247.3965,53.34678,51.04728
2068330,269.4016,247.4035,53.41032,51.04806
2068349,269.7769,247.3067,53.44849,51.0371
2068366,269.948,247.3314,53.46586,51.0399
2068380,269.9164,247.6492,53.46266,51.07586
2068397,269.9092,247.8652,53.46193,51.10028
2068413,269.7681,248.2563,53.44759,51.14442
2068429,269.6915,248.4698,53.43981,51.16848
2068449,269.5522,248.8413,53.42564,51.21029
2068463,269.2777,249.2091,53.39771,51.25161
2068480,269.1164,249.6518,53.38127,51.30123
2068497,268.7912,249.9101,53.34809,51.33014
2068516,268.6551,250.0552,53.33419,51.34636
2068533,268.6541,250.0931,53.3341,51.3506
2068545,268.8423,249.9797,53.35332,51.33792
2068563,269.2156,249.6532,53.39138,51.30138
