Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
967038.6,318.8195,245.0038,57.89936,50.77476
967054.8,318.8411,244.9885,57.90111,50.77301
967071.6,318.8212,244.9783,57.8995,50.77184
967090.6,318.7849,244.929,57.89657,50.7662
967105.9,318.8093,244.8789,57.89854,50.76045
967122.4,318.7361,244.8538,57.89262,50.75757
967140.8,318.6983,244.8677,57.88956,50.75917
967155.3,318.6831,244.8043,57.88833,50.75189
967173.1,318.6728,244.8403,57.88749,50.75603
967189.8,318.7283,244.8706,57.89199,50.75949
967205.9,318.7433,244.9112,57.8932,50.76415
967227.4,318.7222,244.8704,57.89149,50.75947
967239.6,318.7455,244.9683,57.89338,50.77069
967255.4,318.7316,245.0282,57.89226,50.77756
967272.4,318.6532,245.082,57.88591,50.78372
967290.2,318.6504,245.1772,57.88568,50.79462
967306.9,318.729,245.1658,57.89204,50.79331
967322.6,318.6747,245.1974,57.88765,50.79693
967340.1,318.6808,245.1488,57.88815,50.79136
967355.4,318.6853,245.2625,57.8885,50.80438
967371.8,318.613,245.1766,57.88266,50.79455
967395.3,318.5472,245.114,57.87733,50.78738
967407.6,318.5471,245.1019,57.87732,50.786
967423.4,318.5465,245.0921,57.87727,50.78487
967440.7,318.5213,245.2506,57.87523,50.80302
967456.8,318.5272,245.2556,57.87571,50.80359
967473.9,318.5697,245.4241,57.87915,50.82286
967490.1,318.6527,245.5485,57.88587,50.83708
967512,318.7188,245.6695,57.89122,50.8509
967524.1,318.8486,245.8757,57.90172,50.87443
967539.7,318.9469,246.1397,57.90967,50.90453
967557.4,319.0661,246.4566,57.91931,50.9406
967574.1,319.312,246.9295,57.93917,50.99433
967591.3,319.5815,247.4711,57.96091,51.05572
967607.9,319.8938,248.0678,57.98607,51.12316
967623.9,320.4539,249.2637,58.03111,51.25773
967641.3,321.4417,250.7382,58.11026,51.42258
967656.3,323.3941,252.8698,58.26567,51.65879
967673.3,325.7638,255.0265,58.4525,51.89531
967692.3,328.4054,257.567,58.65844,52.17077
967708.9,330.4928,259.6813,58.81948,52.39744
967724,332.6536,261.9954,58.98462,52.64289
967742.4,334.5867,264.1462,59.13103,52.86858
967755.9,336.6253,266.023,59.28408,53.06361
967773,338.366,267.5596,59.41369,53.22199
967790.1,340.0069,269.1715,59.53496,53.38689
967806.8,341.8573,271.2208,59.67068,53.59469
967825.9,343.6452,273.449,59.80078,53.81835
967842.6,345.5123,276.1634,59.93557,54.08761
967859.5,347.0565,278.5261,60.04622,54.31918
967873.3,349.0719,281.8152,60.18954,54.63725
967892.4,350.7586,284.8255,60.30853,54.92407
967909.9,352.441,287.8387,60.42635,55.20713
967924.5,355.0899,292.2762,60.61015,55.61678
967944.6,356.6131,294.8405,60.7149,55.84966
967957.3,358.6599,298.3984,60.8546,56.16823
967973.8,360.9636,302.4974,61.01037,56.52881
967991.5,362.9053,306.4156,61.14049,56.86719
968008.8,364.6209,309.9516,61.25458,57.16738
968023.6,366.7096,313.9509,61.39236,57.50114
968043,368.4528,317.0534,61.50643,57.75592
968058,369.9427,319.7454,61.60327,57.97412
968075.8,371.0671,322.5721,61.67595,58.20041
968091.6,371.9619,325.4796,61.73354,58.43019
968109.6,372.9902,328.4702,61.79947,58.66347
968126.8,374.266,331.6685,61.88087,58.90953
968144,375.9041,335.0907,61.98477,59.16899
968160.2,377.5106,338.2068,62.08596,59.40187
968175.2,379.1837,341.1937,62.19065,59.62214
968192.4,381.5432,345.1059,62.33706,59.90633
968211.9,383.5359,348.0641,62.4596,60.11803
968226.8,385.8804,351.3477,62.6025,60.34988
968243.1,388.4958,355.0298,62.76031,60.60601
968260.6,391.2367,358.6732,62.92391,60.8555
968276.9,394.0685,362.2922,63.09103,61.09952
968292.8,397.397,366.4368,63.28503,61.37444
968311.2,400.2665,370.0475,63.45021,61.61006
968327.3,403.3705,374.0421,63.62677,61.86662
968345.3,406.2278,377.6958,63.78738,62.09758
968361.8,409.2315,381.518,63.95427,62.3355
968376.6,412.4482,385.1656,64.13081,62.55908
968394.1,415.7332,388.8813,64.30883,62.78343
968411.8,419.324,392.6591,64.50081,63.00808
968428.8,423.0232,396.0819,64.69581,63.20869
968446.2,426.4601,398.8676,64.8745,63.36992
968460.2,430.9015,401.9174,65.10195,63.54439
968476.8,435.1192,404.3295,65.3144,63.68088
968492.1,439.8863,406.9826,65.55047,63.82951
968509.1,445.0779,409.4728,65.80277,63.96759
968528.7,449.1091,411.3441,65.99535,64.07047
968545,453.1811,412.9168,66.18695,64.15635
968561.2,457.0862,414.1266,66.36801,64.22205
968576.8,460.6132,414.9843,66.52934,64.26845
968593.8,464.6595,415.0747,66.71186,64.27333
968612.3,467.1197,414.3828,66.82153,64.23593
968627.8,469.4483,413.5216,66.92445,64.18924
968645.3,471.2499,411.4973,67.00347,64.07887
968663,471.4216,406.9497,67.01098,63.82767
968677.6,472.3837,403.7279,67.05295,63.64696
968697.6,471.4618,399.9954,67.01273,63.43468
968712.6,470.9449,395.9982,66.99014,63.20382
968729.1,469.7624,391.6804,66.93826,62.95021
968746.6,469.108,387.8887,66.90945,62.72383
968760.4,468.1211,382.9235,66.86589,62.42205
968779.1,467.1896,378.0009,66.82464,62.11672
968792.8,465.6031,372.0312,66.75404,61.738
968809.8,463.0181,364.2574,66.63814,61.23047
968827,460.1756,355.4871,66.50943,60.63753
968848.8,458.3034,348.1189,66.42393,60.12193
968862.9,456.8575,340.9192,66.35748,59.60202
968876.1,456.0034,334.1985,66.31807,59.10173
968892.1,455.215,326.0368,66.28158,58.4739
968910.5,454.3486,319.0256,66.24136,57.91603
968926.1,453.1624,310.7635,66.18607,57.23563
968945.2,452.5445,304.2805,66.15719,56.68355
968964.6,452.17,298.2358,66.13964,56.15379
968980.4,451.6633,292.8845,66.11587,55.67228
968995.9,451.0226,287.5049,66.08574,55.17596
969011.6,450.3383,281.6481,66.05349,54.62121
969029.7,449.9386,277.0116,66.03461,54.17104
969045.9,449.6339,271.9986,66.0202,53.67303
969062.2,449.4112,267.0989,66.00966,53.17463
969077.8,449.1223,262.7512,65.99597,52.72246
969094.4,448.4258,257.717,65.96291,52.18692
969112.7,447.8784,253.9696,65.93686,51.77971
969127.7,447.3898,249.9128,65.91357,51.33044
969145.9,447.0306,246.7027,65.89642,50.96859
969162,446.5529,243.0704,65.87357,50.55222
969179.9,446.2566,240.2166,65.85938,50.21984
969194.8,445.8768,236.8539,65.84117,49.82217
969213.6,445.4935,234.2066,65.82277,49.50443
969227.3,444.9195,231.0914,65.79515,49.12517
969245.4,444.5946,228.4679,65.7795,48.80122
969261.4,443.9552,225.7947,65.74863,48.46674
969277.8,442.7821,223.1036,65.69181,48.12554
969294.5,441.4966,220.6982,65.62925,47.81666
969311.7,440.1113,218.014,65.56151,47.4676
969328.3,438.6776,215.1173,65.49101,47.08561
969345.8,437.5042,212.7608,65.43304,46.77078
969362.1,436.5488,210.1935,65.38564,46.42353
969380.4,435.777,207.9762,65.34723,46.12002
969397.3,435.0311,205.9154,65.31,45.83491
969413.2,434.5599,203.6903,65.28642,45.52375
