Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1949948,315.7735,244.8777,57.65125,50.76031
1949969,315.2281,245.5462,57.60646,50.83682
1949991,314.653,246.4793,57.55911,50.94318
1950016,313.9991,246.9294,57.50512,50.99433
1950039,313.2345,247.5975,57.4418,51.07002
1950063,312.3346,248.3906,57.36698,51.15955
1950086,311.6451,248.5062,57.30946,51.17258
1950108,310.7333,248.5394,57.23309,51.17632
1950133,309.8706,248.8505,57.16056,51.21132
1950157,308.8951,248.7932,57.07819,51.20488
1950184,307.6254,247.5461,56.97044,51.0642
1950208,306.6632,246.4331,56.88837,50.93793
1950229,305.9249,245.6922,56.82514,50.85349
1950253,305.6185,245.4436,56.79884,50.82508
1950276,305.6904,245.0556,56.80502,50.78069
1950298,306.0403,244.9736,56.83503,50.77131
1950324,306.286,245.4401,56.85609,50.82469
1950346,306.3075,246.3403,56.85793,50.92737
1950371,306.3521,247.5225,56.86175,51.06153
1950393,306.5981,248.4303,56.8828,51.16403
1950417,306.5677,249.6569,56.8802,51.3018
1950440,306.3346,250.2183,56.86025,51.36458
1950461,306.1252,250.5036,56.84231,51.39642
1950487,305.8824,250.9576,56.8215,51.447
1950509,306.0425,250.9937,56.83522,51.45101
1950533,306.3992,252.0072,56.86578,51.5635
1950556,306.9796,252.6346,56.91539,51.63285
1950580,307.6047,252.3035,56.96868,51.59628
1950604,308.3479,251.6797,57.03183,51.52721
1950627,308.9161,251.5994,57.07998,51.5183
1950650,309.524,252.2408,57.13134,51.58934
1950672,310.2351,251.9089,57.19124,51.55261
1950695,311.0353,251.1427,57.25842,51.46759
1950720,311.7518,251.1359,57.31837,51.46683
1950743,312.1087,252.2226,57.34816,51.58733
1950769,312.5678,252.231,57.3864,51.58826
1950790,313.2703,250.8189,57.44477,51.43156
1950812,313.9576,249.6987,57.50169,51.30648
1950838,314.8888,249.5488,57.57854,51.28969
1950862,315.7344,250.0044,57.64804,51.34069
1950886,316.6367,249.5747,57.72191,51.29259
1950908,317.3924,248.5774,57.78354,51.18059
1950930,318.153,248.648,57.84537,51.18854
1950956,318.5624,249.539,57.87856,51.28859
1950977,318.878,250.5247,57.9041,51.39878
1951000,319.1937,251.563,57.92962,51.51427
