Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1880767,325.2254,249.9305,58.41023,51.33242
1880792,325.5518,250.044,58.43586,51.34511
1880816,325.8453,250.0639,58.45889,51.34734
1880839,326.0326,250.2879,58.47357,51.37236
1880862,326.0435,250.6314,58.47442,51.41067
1880884,326.1462,250.7375,58.48246,51.42249
1880908,326.2313,250.5147,58.48912,51.39766
1880930,326.2832,250.3408,58.49318,51.37826
1880957,326.4205,250.4442,58.50393,51.3898
1880976,326.4914,250.5117,58.50946,51.39733
1880999,326.5536,250.6429,58.51433,51.41195
1881024,326.7093,251.0197,58.52649,51.45391
1881047,326.876,251.4989,58.53951,51.50716
1881070,327.0179,252.1306,58.55058,51.57716
1881095,327.1885,252.661,58.56387,51.63576
1881117,327.3363,253.0102,58.57539,51.67427
1881141,327.3596,253.1723,58.5772,51.69212
1881165,327.2911,252.9851,58.57187,51.6715
1881188,327.1116,252.7189,58.55788,51.64215
1881212,326.9917,252.1981,58.54853,51.58462
1881235,326.9273,251.1835,58.54351,51.47212
1881269,327.0323,249.7937,58.5517,51.31712
1881285,327.2387,248.0847,58.56779,51.12506
1881308,327.5606,245.1406,58.59284,50.79042
1881329,328.1932,241.4093,58.64199,50.35933
1881351,329.1872,235.5492,58.71893,49.6661
1881376,329.8323,230.2935,58.76869,49.02709
1881399,330.3242,225.9205,58.80653,48.48258
1881424,330.5964,222.3853,58.82743,48.03369
1881450,330.8077,220.3706,58.84365,47.7743
1881473,330.4577,219.3235,58.81679,47.63847
1881494,330.0458,218.5491,58.78512,47.53755
1881518,329.6779,217.57,58.75679,47.4094
1881544,329.1747,216.9954,58.71797,47.3339
1881566,328.7024,216.328,58.68145,47.24594
1881589,328.1505,215.4145,58.63868,47.12506
1881613,327.8911,214.6102,58.61854,47.01818
1881636,327.7943,214.045,58.61102,46.9428
1881661,327.8588,213.6564,58.61603,46.89087
1881683,327.9105,213.1752,58.62004,46.82641
1881707,327.7108,212.778,58.60453,46.77309
1881730,327.3699,212.2555,58.578,46.70278
1881752,327.0952,211.492,58.5566,46.59972
1881776,326.695,210.7289,58.52538,46.49632
