Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1707385,319.7595,245.0547,57.97525,50.78059
1707406,320.0618,245.197,57.99959,50.79688
1707422,320.0362,245.0226,57.99753,50.77692
1707437,320.0064,244.9108,57.99513,50.76411
1707449,319.7581,244.6598,57.97514,50.73532
1707467,319.6316,244.5327,57.96495,50.72073
1707488,319.4955,244.674,57.95397,50.73695
1707504,319.3058,244.9828,57.93867,50.77236
1707518,318.9589,244.9996,57.91064,50.77428
1707533,318.9606,244.562,57.91078,50.72409
1707550,319.0645,244.5992,57.91918,50.72837
1707567,319.1639,244.5813,57.92721,50.72631
1707583,319.7076,244.7497,57.97107,50.74563
1707602,320.215,244.7664,58.01191,50.74755
1707617,321.0416,244.6623,58.07824,50.7356
1707633,321.7755,244.4362,58.13693,50.70964
1707651,322.2372,244.121,58.17374,50.67341
1707666,322.5213,243.8403,58.19637,50.64109
1707683,322.8976,243.9232,58.22628,50.65064
1707702,323.2031,244.2337,58.25053,50.68638
1707721,323.4237,244.63,58.26802,50.7319
1707735,323.3822,244.9913,58.26473,50.77333
1707749,323.2749,245.2339,58.25623,50.8011
1707767,322.9194,245.7546,58.22801,50.86061
1707784,322.5622,246.1698,58.19962,50.90796
1707800,321.9678,246.5516,58.15227,50.95141
1707820,321.4395,247.0112,58.11008,51.0036
1707832,320.8461,247.573,58.06257,51.06725
1707849,320.0291,248.1206,57.99696,51.12912
1707867,319.4173,248.5648,57.94767,51.17918
1707883,318.8013,249.0278,57.8979,51.23125
1707900,318.284,249.5602,57.85599,51.29097
1707915,317.795,250.2404,57.8163,51.36705
1707934,317.3541,250.9548,57.78043,51.44669
1707952,316.8922,251.62,57.74277,51.52059
1707968,316.4279,252.532,57.70484,51.62152
1707989,315.895,253.5313,57.66121,51.7316
1708001,315.539,254.2506,57.632,51.8105
1708018,315.2715,254.8654,57.61002,51.87773
1708032,315.0728,255.6418,57.59368,51.96234
1708051,314.8025,256.3102,57.57143,52.03492
1708066,314.8845,257.0616,57.57818,52.11625
1708083,314.9825,258.0776,57.58626,52.22572
