Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1651237,313.1498,235.8537,57.43477,49.70261
1651273,313.2347,235.5218,57.44182,49.66281
1651308,313.6408,235.9893,57.47548,49.71885
1651334,313.9425,236.3863,57.50045,49.76635
1651353,314.2995,237.0166,57.52994,49.84156
1651386,314.8042,237.8349,57.57157,49.93887
1651424,315.4303,237.697,57.62307,49.92249
1651452,316.2375,237.4581,57.68926,49.89411
1651497,317.2043,238.4318,57.76822,50.00959
1651524,318.0661,240.2482,57.83831,50.22355
1651558,317.9704,241.1429,57.83054,50.32824
1651590,317.0381,240.9165,57.75467,50.30179
1651623,315.7623,241.0852,57.65033,50.3215
1651655,313.6626,240.7043,57.47728,50.27698
1651688,310.8929,240.2527,57.24648,50.22408
1651720,307.8423,239.6016,56.98889,50.14761
1651754,304.0048,238.3645,56.65971,50.00163
1651788,300.2246,237.1847,56.32972,49.86159
1651820,296.26,236.2806,55.97739,49.75371
1651855,291.9393,235.6825,55.58598,49.68209
1651887,287.186,234.5479,55.14615,49.54564
1651920,282.6288,234.2353,54.71518,49.5079
1651957,278.9543,234.2601,54.36086,49.5109
1651986,275.0533,234.9663,53.97791,49.59604
1652019,270.916,233.4976,53.56392,49.41863
1652053,267.62,233.5231,53.2282,49.42173
1652087,264.8776,233.4188,52.9448,49.40908
1652121,262.5983,233.3474,52.70639,49.40041
1652153,259.9124,233.2644,52.42208,49.39034
1652186,257.6289,234.1782,52.17744,49.501
1652222,255.0355,234.9493,51.89629,49.594
1652252,251.1998,236.2614,51.47394,49.75142
1652298,246.4093,237.9109,50.93522,49.94789
1652324,241.1112,239.3124,50.32454,50.11356
1652353,235.9817,240.6055,49.71795,50.26541
1652386,230.7311,241.6489,49.08093,50.38724
1652419,225.6454,242.2136,48.44794,50.45292
1652463,218.1633,241.6489,47.48713,50.38724
1652519,214.6621,241.2205,47.02509,50.3373
1652537,212.8929,240.8365,46.78852,50.29244
1652547,210.9666,240.4096,46.52857,50.24247
1652569,209.3925,239.938,46.31428,50.18715
1652594,208.5234,239.5337,46.19525,50.13961
1652627,208.4029,239.2314,46.1787,50.10402
1652662,209.3765,239.4594,46.3121,50.13087
1652693,210.4224,239.8216,46.45468,50.17347
1652726,211.3216,239.9223,46.57666,50.18531
1652760,212.569,240.3062,46.74498,50.23035
1652800,213.5023,240.6288,46.87025,50.26814
1652827,214.4794,241.067,47.00076,50.31937
1652861,215.4414,241.3857,47.12863,50.35657
1652892,216.2991,241.5898,47.24212,50.38036
1652927,216.6613,241.4346,47.2899,50.36227
1652965,216.8719,241.3994,47.31765,50.35817
1652993,216.8185,241.2147,47.31061,50.33662
1653025,216.5606,241.0302,47.27662,50.31508
1653059,216.121,240.9952,47.21859,50.31099
1653092,215.782,241.1257,47.17375,50.32624
