Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2404871,336.9931,244.1242,59.31155,50.67377
2404891,337.8032,243.6917,59.37189,50.62397
2404909,338.2246,242.9196,59.4032,50.53477
2404928,338.6496,242.3169,59.43471,50.46491
2404948,339.2892,242.6161,59.48203,50.49962
2404968,339.8412,243.9743,59.52275,50.65652
2404988,340.1727,243.7814,59.54717,50.6343
2405007,340.0662,242.9801,59.53933,50.54177
2405026,340.1721,242.795,59.54712,50.52035
2405048,340.5467,242.4994,59.57467,50.48608
2405068,340.9891,242.578,59.60714,50.4952
2405089,341.3543,242.8732,59.6339,50.5294
2405108,341.5832,243.4408,59.65065,50.59501
2405126,341.8811,243.9872,59.67242,50.65801
2405148,341.6475,243.3348,59.65535,50.58278
2405167,341.1815,243.3709,59.62125,50.58694
2405189,341.2673,243.8332,59.62753,50.64027
2405217,341.4355,243.8986,59.63984,50.6478
2405228,341.5213,243.4436,59.64612,50.59534
2405247,341.4339,241.5954,59.63972,50.381
2405266,341.5263,237.6371,59.64648,49.91538
2405287,342.1721,232.1441,59.69366,49.25399
2405307,343.3517,225.4099,59.77949,48.41823
2405327,344.7774,220.872,59.88265,47.8391
2405346,346.5149,218.7584,60.0075,47.56487
2405367,348.0388,217.629,60.11623,47.41714
2405388,348.9841,218.5074,60.18332,47.53211
2405409,349.6285,221.3169,60.2289,47.89647
2405428,350.079,224.3462,60.26069,48.28365
2405446,350.6851,226.7849,60.30336,48.59115
2405467,351.35,228.3928,60.35004,48.79187
2405489,352.2999,229.9193,60.4165,48.98096
2405511,352.8335,231.4803,60.45372,49.17284
2405528,353.7755,233.1182,60.51921,49.37259
2405547,355.3657,234.9723,60.62917,49.59677
2405569,356.0537,237.0536,60.67651,49.84598
2405591,356.3965,239.3226,60.70005,50.11477
2405611,356.3571,241.9068,60.69734,50.41726
2405630,355.8342,244.0024,60.66142,50.65976
2405647,355.8026,245.5588,60.65925,50.83825
2405669,356.5175,247.0736,60.70835,51.01068
2405689,356.287,248.0775,60.69254,51.12424
2405710,355.6306,248.3123,60.64741,51.15073
2405731,355.075,248.6728,60.60912,51.19133
2405750,354.1559,249.4071,60.54558,51.27381
2405768,352.9933,250.9218,60.46484,51.44302
2405790,351.6914,252.6485,60.37396,51.63439
2405809,350.2085,253.469,60.26981,51.72475
2405829,349.2213,253.9073,60.20012,51.77288
2405847,348.0768,254.8672,60.11894,51.87793
2405868,346.9031,256.8212,60.03527,52.09026
2405890,345.9127,258.9651,59.96434,52.32092
2405908,344.9131,260.7553,59.89243,52.5117
2405930,344.2299,262.1867,59.84311,52.66306
2405949,343.6883,263.2285,59.8039,52.77258
2405967,343.0442,264.7143,59.75716,52.92781
2405989,342.4379,266.2028,59.71304,53.08221
2406009,341.6936,266.3996,59.65872,53.10254
2406030,340.8832,265.3184,59.59937,52.9906
2406050,340.4354,263.7512,59.56649,52.82731
2406070,339.793,262.7287,59.5192,52.7201
2406090,339.0794,262.2058,59.46652,52.66507
2406110,338.5307,262.0782,59.4259,52.65162
2406130,338.0975,262.2431,59.39376,52.669
2406150,337.8993,262.4984,59.37904,52.69588
2406167,337.6275,262.6798,59.35882,52.71496
2406186,337.3818,262.9421,59.34053,52.74252
2406208,337.0146,263.3847,59.31315,52.78894
2406228,336.8793,264.1193,59.30306,52.86577
2406250,336.7985,265.1186,59.29702,52.96985
2406271,336.9634,266.5856,59.30933,53.12174
2406290,337.1083,268.4868,59.32014,53.317
2406307,337.1309,269.8077,59.32183,53.45161
2406329,336.7294,270.5796,59.29186,53.52989
2406349,335.9505,271.1688,59.23357,53.58944
2406377,335.5116,271.6739,59.20064,53.64036
2406401,334.9868,272.9988,59.16117,53.77335
2406424,334.855,274.4204,59.15125,53.9151
