Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2044172,334.9622,252.5902,59.15932,51.62794
2044190,334.7301,251.6385,59.14184,51.52264
2044209,334.841,250.698,59.15019,51.41809
2044228,334.8509,249.9044,59.15094,51.3295
2044245,334.8184,249.5797,59.14849,51.29315
2044264,335.1023,249.3216,59.16987,51.26422
2044281,335.5078,249.2748,59.20035,51.25898
2044300,335.8042,249.5103,59.2226,51.28538
2044319,336.4114,249.6773,59.26809,51.30409
2044340,336.8718,249.852,59.30249,51.32364
2044360,337.364,249.7555,59.3392,51.31285
2044378,337.711,249.6063,59.36503,51.29614
2044397,337.9411,249.4748,59.38214,51.2814
2044420,338.1913,249.5692,59.40072,51.29197
2044436,338.4987,249.7285,59.42353,51.30982
2044457,338.8147,249.7671,59.44694,51.31414
2044478,339.1287,249.878,59.47017,51.32655
2044496,339.2741,250.0058,59.48091,51.34084
2044514,339.2891,250.2452,59.48202,51.36758
2044533,339.2671,250.5797,59.48039,51.40491
2044551,339.1185,251.0845,59.46941,51.46111
2044573,339.0862,251.5158,59.46703,51.50903
2044593,339.0399,251.9701,59.4636,51.55939
2044614,338.769,252.5958,59.44356,51.62857
2044633,338.6239,253.0489,59.43281,51.67853
2044650,338.44,253.3642,59.41917,51.71323
2044666,338.075,253.4771,59.39209,51.72565
2044685,338.0149,253.602,59.38762,51.73937
2044706,338.1352,253.6785,59.39656,51.74777
2044726,338.5683,253.8906,59.42869,51.77105
2044746,339.2235,254.0109,59.47717,51.78424
2044764,339.8057,254.3054,59.52014,51.81651
2044782,340.3173,254.7092,59.5578,51.86067
2044801,340.9084,255.0536,59.60122,51.89827
2044820,341.6603,255.3948,59.65629,51.93546
2044840,342.4473,255.6907,59.71373,51.96766
2044861,343.3462,256.1107,59.77909,52.01329
2044880,344.1788,256.778,59.83942,52.08559
2044898,344.8685,257.3484,59.88922,52.1472
2044916,345.5747,257.9127,59.94006,52.20799
2044937,346.2156,258.5007,59.98606,52.27116
2044956,347.0147,258.9762,60.04324,52.32211
2044977,347.6688,259.5066,60.0899,52.3788
2044996,348.4998,260.0486,60.14898,52.43659
2045018,349.4538,260.6582,60.21656,52.50139
2045039,350.4206,261.1411,60.28475,52.55259
2045053,352.0328,261.6637,60.39784,52.60788
2045076,353.5349,262.3788,60.50251,52.68329
2045092,354.3849,262.6585,60.56144,52.71273
2045113,354.9134,263.1422,60.59797,52.76352
2045133,355.0488,263.6629,60.60732,52.81807
2045155,355.0355,263.9239,60.6064,52.84536
2045170,354.7917,264.2148,60.58956,52.87574
2045188,354.3226,264.3548,60.55713,52.89035
2045208,353.7781,264.541,60.51939,52.90976
2045230,353.226,264.5797,60.48104,52.91379
2045251,352.4406,264.5994,60.42633,52.91584
2045269,352.0033,264.7989,60.39578,52.93661
2045287,351.858,265.0359,60.38562,52.96126
2045304,351.8808,265.4688,60.38721,53.00621
2045324,351.9735,265.8975,60.3937,53.05062
2045342,352.2644,266.2498,60.41403,53.08706
2045363,352.5027,266.5741,60.43066,53.12055
2045383,352.6675,266.8745,60.44215,53.15153
2045405,352.7857,267.1123,60.45039,53.17601
2045423,352.8591,267.2843,60.4555,53.19371
2045439,352.8057,267.3898,60.45178,53.20456
2045456,352.675,267.601,60.44267,53.22625
2045478,352.5313,267.7635,60.43265,53.24292
2045499,352.2708,267.8481,60.41447,53.2516
2045519,352.1106,267.8307,60.40328,53.24982
2045536,352.0326,267.7849,60.39783,53.24512
2045558,351.9023,267.7929,60.38872,53.24594
2045572,351.8733,267.8855,60.38668,53.25544
2045592,352.1422,268.0273,60.40548,53.26997
2045611,352.3222,268.1913,60.41806,53.28677
2045632,352.6695,268.3343,60.44229,53.30141
2045651,353.0443,268.5517,60.4684,53.32364
2045670,353.4465,268.7315,60.49636,53.342
2045689,353.9413,268.9057,60.53071,53.35979
2045706,354.4538,269.1879,60.5662,53.38856
2045727,355.0804,269.4082,60.6095,53.411
2045744,355.9881,269.6804,60.672,53.43868
2045765,357.2361,270.0622,60.75755,53.47746
2045785,358.6296,270.4468,60.85254,53.51645
2045803,360.7844,271.0029,60.99831,53.5727
2045822,363.1995,271.562,61.16011,53.62909
2045841,366.1684,272.3174,61.35677,53.70506
2045860,369.6076,273.1704,61.58154,53.79052
2045879,374.0827,274.1418,61.86921,53.88741
2045901,379.4066,275.3766,62.20454,54.00992
2045920,384.6837,276.6174,62.52973,54.13231
2045938,391.5869,277.8001,62.94468,54.24829
2045956,398.6752,279.2101,63.35884,54.38573
2045975,406.1214,281.0822,63.78143,54.5668
2045997,413.2803,283.026,64.17612,54.7531
2046015,421.0472,285.4955,64.592,54.98735
2046035,429.4607,288.1159,65.02859,55.23297
2046054,439.451,290.894,65.52908,55.49009
2046075,448.2783,293.0447,65.95589,55.68687
2046091,456.0945,295.4242,66.32228,55.90229
2046109,463.9263,298.1488,66.67899,56.14605
2046128,471.9831,300.6502,67.03549,56.36716
2046147,479.7484,302.9106,67.36947,56.56478
2046167,486.5101,305.2858,67.65287,56.77024
2046187,492.8877,307.5924,67.91406,56.96763
2046206,499.2371,309.6845,68.1684,57.14487
2046224,504.1634,311.2518,68.36193,57.27656
2046241,508.8062,312.832,68.54135,57.40837
2046261,512.1608,314.2336,68.66924,57.5245
2046280,514.9247,315.4157,68.77351,57.62188
2046301,517.0535,316.5052,68.85317,57.71116
2046323,519.3984,317.6675,68.94025,57.80593
2046338,520.858,318.6504,68.99412,57.88568
2046356,521.6172,319.6622,69.02203,57.96741
2046376,521.6119,320.4327,69.02184,58.0294
2046392,520.7136,320.94,68.9888,58.0701
2046413,519.4543,321.3442,68.94233,58.10246
2046432,517.965,321.752,68.8871,58.13505
2046453,515.2739,321.467,68.78662,58.11229
2046471,512.6873,321.1314,68.68918,58.08543
2046490,509.6315,320.6481,68.57295,58.0467
2046510,506.0087,320.1265,68.43359,58.0048
2046526,502.0031,319.6189,68.27747,57.96392
2046544,497.4393,318.9731,68.09695,57.91179
2046561,491.9153,318.0788,67.87462,57.83934
2046582,485.417,316.8248,67.60751,57.73727
2046601,479.0912,315.577,67.34156,57.63512
2046620,471.49,313.8857,67.01397,57.49575
2046639,463.4805,311.8951,66.65895,57.33033
2046657,454.4673,308.9081,66.24687,57.0793
2046677,445.242,306.033,65.81067,56.83441
2046695,436.7417,303.4568,65.39523,56.61223
2046712,427.9174,300.9473,64.94956,56.39325
2046732,419.7908,298.5988,64.52557,56.18602
2046751,412.1962,296.2682,64.11707,55.97813
2046775,405.1517,293.9038,63.72711,55.76492
2046792,398.3867,292.1642,63.34222,55.60655
2046810,391.9763,290.2333,62.96774,55.42924
2046828,387.0094,288.7551,62.67083,55.29242
2046849,382.2925,287.6533,62.38325,55.18982
2046867,378.7496,287.4357,62.16356,55.1695
2046887,374.8405,287.1388,61.91739,55.14174
2046912,372.2639,286.5706,61.75294,55.08849
2046926,369.8359,285.7848,61.59635,55.01462
2046945,367.7136,284.7277,61.45816,54.91481
2046967,365.9306,284.0677,61.34111,54.85225
2046982,364.5901,283.564,61.25254,54.80437
2047003,363.549,283.3177,61.18339,54.78092
