Time (ms), X, Y, Event
66483.77,313.2692,249.0765,0
66547.55,313.9024,249.5148,0
66557.48,314.0114,249.5482,0
66566.59,314.1605,249.4039,0
66576.8,314.3211,249.3114,0
66589.44,314.5199,249.2024,0
66604.46,314.6129,249.145,0
66617.67,314.4667,249.1236,0
66635.85,314.4585,249.181,0
66653.67,314.4238,249.2799,0
66672.07,314.4856,249.2601,0
66684.23,314.4952,249.2867,0
66701.3,314.5543,249.3453,0
66717.73,314.6573,249.4559,0
66735.3,314.658,249.6828,0
66752.35,314.6897,249.9045,0
66772.89,314.7676,250.1288,0
66784.22,314.9905,250.411,0
66803.16,315.1116,250.6203,0
66824.25,315.2586,250.7592,0
66836.3,315.4191,250.9717,0
66857.17,315.5814,251.1677,0
66871.5,315.6963,251.2688,0
66886.72,315.7526,251.4085,0
66905.82,316.1044,251.4404,0
66921.59,316.4474,251.5424,0
66940.77,316.7382,251.6001,0
66952.8,317.0256,251.6415,0
66969.25,317.442,251.6897,0
66992.23,317.8773,251.8212,0
67003.02,318.1855,252.1026,0
67021.16,318.3884,252.3377,0
67036.66,318.5563,252.559,0
67053.73,318.7364,252.6772,0
67071.14,318.7208,252.7507,0
67087.27,318.7643,252.8446,0
67108.4,318.8503,253.0452,0
67120.61,318.9693,253.3073,0
67139.44,319.0881,253.558,0
67153.8,319.2634,253.8072,0
67171.16,319.4084,254.1824,0
67192.85,319.6145,254.4967,0
67208.49,319.9817,254.9731,0
67235.44,320.0568,255.0471,0
67242.89,320.0994,254.9731,0
67255.44,320.129,255.2253,0
67272.35,320.1383,255.3911,0
67288.78,320.1395,255.5586,0
67307.45,320.1746,255.7077,0
67323.48,320.2183,255.6789,0
67341.82,320.2907,255.6507,0
67356.86,320.349,255.661,0
67373.45,320.4545,255.762,0
67390.6,320.5718,255.8991,0
67410.68,320.7366,255.8946,0
67428.35,320.7418,256.0296,0
67443.94,320.7188,256.0511,0
67460.55,320.7646,255.9391,0
67476.11,320.7871,255.9859,0
67490.7,320.7526,256.1106,0
67508.26,320.7969,256.151,0
67524.84,320.8663,256.1971,0
67543.29,320.8794,256.1576,0
67558,320.8289,256.0871,0
67574.54,320.8784,256.0512,0
67592.23,321.0018,256.1174,0
67608.82,321.1185,256.2469,0
67625.02,321.3229,256.5206,0
67643.22,321.609,256.744,0
67659.3,321.9685,256.9225,0
67675.93,322.2789,256.9399,0
67693.2,322.3275,257.1594,0
67709.95,322.6185,257.2328,0
67727.45,322.7871,257.4444,0
67744.16,323.0157,257.6719,0
67759.12,323.1898,257.977,0
67780.66,323.2833,258.0663,0
67792.71,323.215,258.2567,0
67811.28,323.2934,258.2867,0
67826.94,323.2423,258.4974,0
67845.04,323.3393,258.7473,0
67863.51,323.4938,258.921,0
67885.36,323.691,259.1062,0
67897.81,323.6929,259.5689,0
67917.73,323.7509,259.8298,0
67930.38,323.6757,260.3304,0
67949.34,323.6182,260.7064,0
67964.61,323.5825,260.9987,0
67984.38,323.5192,261.0675,0
68005.39,323.4222,261.2316,0
68022.93,323.3056,261.3017,0
68035.3,323.1739,261.3803,0
68047.59,322.9243,261.5606,0
68063.57,322.6281,261.6378,0
68082.41,322.4636,261.7073,0
68099.74,322.3998,261.6771,0
68115.84,322.2819,261.5895,0
68133.09,322.251,261.3177,0
68150.52,322.2744,261.1234,0
68166.18,322.3598,260.9945,0
68182.41,322.3696,260.8937,0
68200.57,322.4249,260.8381,0
68216.81,322.4409,260.8279,0
68232.34,322.4761,260.7915,0
68250.06,322.4645,260.7338,0
68265.51,322.3618,260.7079,0
68283.55,322.1939,260.7263,0
68299.17,321.9845,260.8088,0
68315.29,321.8038,260.8124,0
68331.7,321.711,260.9189,0
68349.94,321.5871,260.968,0
68368.14,321.3929,261.0187,0
68388.6,321.2669,261.0244,0
68400.02,321.1331,260.9002,0
68415.44,321.0215,260.8173,0
68432.18,321.0474,260.7297,0
68451.64,321.0819,260.6337,0
68467.55,321.1952,260.6004,0
68483.78,321.2454,260.534,0
68501.87,321.2097,260.5998,0
68517.23,321.2598,260.6064,0
68534.49,321.324,260.6318,0
68552.65,321.4557,260.6712,0
68568.01,321.5038,260.8207,0
68583.7,321.5337,260.9145,0
68601.52,321.4052,261.0188,0
68617.63,321.3005,261.0944,0
68633.27,321.3281,261.1609,0
68651.62,321.4269,261.2484,0
68668.24,321.4941,261.3691,0
68684.26,321.4606,261.5194,0
68702.09,321.4742,261.7093,0
68718.61,321.5981,261.807,0
68734.65,321.6798,261.8282,0
68754.04,321.752,261.7938,0
68768.91,321.8734,261.7217,0
68785.99,321.9128,261.6706,0
68802.37,321.9014,261.6671,0
68819.21,321.9095,261.6756,0
68834.82,321.892,261.6743,0
68852.43,321.8727,261.6652,0
68870.62,321.8302,261.6837,0
68888.13,321.894,261.7672,0
68908.63,321.9016,261.9348,0
68921.06,321.8865,262.0039,0
68937.13,321.9666,262.0862,0
68953.7,322.0321,262.2072,0
68971.1,322.0489,262.3918,0
68988.34,321.9499,262.6487,0
69006.41,321.7928,263.0036,0
69022.7,321.6946,263.1418,0
69040.94,321.602,263.2084,0
69057.12,321.5227,262.8062,0
69072.76,321.5723,262.9695,0
69089.21,321.5957,263.0291,0
69105.95,321.6357,262.9847,0
69122.11,321.6953,263.034,0
69140.9,321.7182,263.1811,0
69157.65,321.7772,263.2521,0
69173.66,321.7963,263.231,0
69189.24,321.8496,263.1942,0
69210.86,321.931,263.1212,0
69226.57,321.995,263.1284,0
69242.82,322.0522,263.1734,0
69258.68,322.0397,263.2397,0
69274.71,322.0974,263.2943,0
69292.78,322.0277,263.445,0
69312.53,322.0822,263.3759,0
69327,322.1008,263.1154,0
69342.45,322.03,262.948,0
69359.3,321.8745,262.902,0
69376.31,321.7008,262.8804,0
69393.06,321.5377,262.8964,0
69410.29,321.4105,262.9608,0
69426.77,321.3145,263.0851,0
