Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2060833,311.0294,245.7267,57.25793,50.85743
2060858,311.3596,245.3141,57.28558,50.81028
2060882,311.5964,244.822,57.30538,50.75393
2060906,311.5074,244.1261,57.29795,50.67399
2060929,310.571,243.9348,57.21947,50.65197
2060951,309.0329,244.0672,57.08986,50.66721
2060976,307.6467,245.7749,56.97226,50.86293
2061000,304.8868,248.7013,56.73588,51.19455
2061024,301.1918,251.1905,56.4147,51.4729
2061048,297.8359,251.4908,56.11821,51.50626
2061075,295.17,251.1725,55.87939,51.4709
2061097,292.7789,252.6571,55.66265,51.63533
2061121,290.0673,254.9284,55.41393,51.88461
2061144,287.546,256.4738,55.17981,52.05266
2061168,285.4217,257.925,54.9804,52.20931
2061192,283.9588,259.282,54.84191,52.35481
2061220,282.1354,260.6934,54.66795,52.50513
2061247,280.6891,261.8369,54.5289,52.62617
2061266,278.6547,263.2175,54.3317,52.77142
2061290,276.2653,266.0517,54.09764,53.06658
2061313,274.4029,268.6562,53.91336,53.33431
2061338,272.3455,270.4205,53.70787,53.51379
2061362,269.1275,272.0611,53.3824,53.67931
2061387,266.2706,273.0857,53.08921,53.78204
2061413,265.4528,272.3124,53.00455,53.70456
2061434,266.8178,269.6997,53.14569,53.44064
2061460,266.5855,268.2956,53.12173,53.29745
2061483,266.571,267.275,53.12024,53.19275
2061509,267.5604,265.6834,53.22208,53.02846
2061530,268.7877,264.2092,53.34774,52.87516
2061557,269.9837,263.4755,53.46949,52.79845
2061579,271.7413,263.1444,53.64715,52.76375
2061604,275.2185,263.5147,53.99427,52.80256
2061630,277.9072,265.3665,54.25877,52.9956
2061654,281.565,268.8847,54.61323,53.35764
2061681,285.3389,268.977,54.97258,53.36706
2061702,290.174,267.5725,55.42377,53.22332
2061729,295.2468,265.5921,55.88631,53.01899
2061750,300.3709,264.2909,56.3426,52.88367
2061777,307.0246,263.2328,56.91924,52.77302
2061800,313.2121,262.7319,57.43994,52.72044
2061826,320.5677,261.0686,58.04025,52.54492
2061848,326.7987,259.4118,58.53347,52.36868
2061871,333.9071,256.2229,59.0797,52.02546
2061898,340.5541,256.0626,59.57521,52.00806
2061919,346.1579,259.295,59.98192,52.3562
2061945,350.4753,261.921,60.2886,52.63505
2061967,352.9521,260.8494,60.46198,52.52168
2061992,357.0911,257.1967,60.74763,52.13083
2062017,359.5592,257.8615,60.91559,52.20248
2062041,362.2318,261.2716,61.09548,52.56642
2062065,363.9818,262.3051,61.21218,52.67554
2062089,363.4889,262.2985,61.17939,52.67484
2062113,362.2606,262.6158,61.0974,52.70823
2062135,360.683,263.4807,60.99148,52.799
2062160,359.3055,263.5096,60.8984,52.80203
2062186,357.983,261.8136,60.80853,52.62371
2062208,356.4493,261.2073,60.70367,52.5596
2062234,353.6866,262.0039,60.51304,52.64379
2062258,349.5238,263.1935,60.2215,52.7689
2062282,345.4278,264.5542,59.92949,52.91113
2062305,341.4846,264.6705,59.64344,52.92324
2062330,337.7801,262.6248,59.37017,52.70918
2062353,333.5563,262.8878,59.05314,52.73681
2062383,327.9284,264.8895,58.62143,52.94604
2062402,323.5186,266.3174,58.27554,53.09405
