Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2028824,299.0823,250.2057,56.22887,51.36318
2028850,298.3104,251.0336,56.16042,51.45546
2028873,296.9489,252.6546,56.03909,51.63506
2028899,295.6858,253.6843,55.92583,51.74841
2028916,294.4179,254.5963,55.81148,51.84834
2028943,293.942,255.1074,55.76838,51.90414
2028966,293.4872,255.742,55.7271,51.97324
2028989,292.2114,256.5291,55.61086,52.05865
2029011,291.1504,257.6637,55.51365,52.18119
2029038,290.4515,258.8943,55.44936,52.31334
2029061,289.7853,259.323,55.38787,52.35919
2029085,288.8128,259.6269,55.29778,52.39163
2029109,287.5483,260.2523,55.18002,52.45826
2029133,285.8224,261.1942,55.01817,52.55823
2029159,283.7513,262.9242,54.82219,52.74064
2029181,281.6072,265.4893,54.61728,53.00833
2029207,279.2298,268.7057,54.38765,53.33937
2029229,276.7052,271.7828,54.14094,53.65133
2029253,274.1956,274.472,53.89275,53.92023
2029278,271.9706,276.1702,53.67022,54.08828
2029303,268.5894,278.6642,53.32749,54.33263
2029331,265.6802,280.6425,53.02813,54.52441
2029351,261.5258,283.1734,52.5933,54.76716
2029377,257.1487,285.5515,52.12565,54.99263
2029399,252.6979,287.2753,51.63984,55.1545
2029425,247.6807,289.2636,51.07943,55.3396
2029448,243.2004,291.0529,50.56724,55.5047
2029472,238.9793,293.1291,50.07429,55.69455
2029496,235.3312,294.45,49.63992,55.81438
2029521,231.4813,294.5671,49.17296,55.82497
2029544,228.215,294.6735,48.76975,55.83458
2029567,224.7947,294.9902,48.34049,55.86317
2029591,222.8055,294.6848,48.08745,55.83561
2029614,220.7303,294.149,47.82081,55.78714
2029641,218.8053,293.4804,47.57098,55.72649
2029664,217.364,292.8619,47.38236,55.67022
2029687,216.7672,292.3789,47.30386,55.62616
2029710,216.0644,291.8911,47.21111,55.58156
2029735,215.7435,291.0523,47.16866,55.50464
2029761,215.5381,290.3659,47.14145,55.44147
2029783,215.399,289.6156,47.123,55.37218
2029809,215.2205,288.1902,47.09932,55.23988
2029851,215.2132,287.1563,47.09835,55.14337
2029865,215.4115,286.4305,47.12467,55.07534
