Time (ms), X, Y, Event
76502.01,314.8378,246.8617,0
76553.21,315.0133,246.7362,0
76565.66,314.9399,246.9039,0
76576.64,314.7726,247.002,0
76586.3,314.4435,247.1178,0
76597.61,314.2079,247.185,0
76609.92,314.0236,247.2617,0
76624.64,314.0539,247.1557,0
76638.33,314.226,247.0315,0
76653.25,314.636,246.6056,0
76670.46,315.0802,246.1671,0
76688.34,315.2766,246.007,0
76705.99,315.2314,246.2578,0
76720.69,314.8509,246.8083,0
76738.7,314.5235,247.0849,0
76754.23,314.4051,247.0699,0
76771.88,314.3662,246.7831,0
76788.3,314.4777,246.479,0
76804.14,314.3919,246.4766,0
76820.15,314.4305,246.5019,0
76837.04,314.7502,246.3007,0
76853.87,314.7468,246.277,0
76871.77,314.5667,246.223,0
76888.91,313.8336,246.6593,0
76907.72,313.8678,246.5777,0
76921.06,314.2415,246.3555,0
76937.45,314.5576,246.4149,0
76953.6,314.4802,246.472,0
76970.75,314.3607,246.5172,0
76989.1,314.3784,246.0341,0
77005.31,314.3663,245.9271,0
77021.95,314.3676,246.0815,0
77039.68,314.4514,246.2334,0
77056.49,314.7469,246.5052,0
77073.55,314.6861,246.3515,0
77088.78,314.5499,246.3908,0
77105.81,314.2871,246.3003,0
77123.2,314.3102,246.3339,0
77138.58,314.3225,246.4092,0
77155.53,314.3924,246.1414,0
77172.94,314.502,246.042,0
77189.05,314.2859,246.3656,0
77206.22,314.0434,246.6679,0
77224.72,314.0221,246.7411,0
77240.37,314.0119,246.8399,0
77256.76,313.9305,247.0179,0
77273.73,314.1504,246.9283,0
77290.73,314.256,247.0113,0
77306.91,314.433,246.9021,0
77324.3,314.6766,247.0361,0
77340.49,314.843,247.3734,0
77358,314.8977,247.7254,0
77375.64,314.7843,247.8479,0
77392.98,314.8663,248.2151,0
77409.72,314.9418,248.5752,0
77425.59,315.0868,248.6519,0
77448.22,315.0993,248.8046,0
77463.26,315.0851,249.1219,0
77477.19,315.1062,249.2473,0
77493.98,315.0739,249.3183,0
77510.17,315.0884,249.347,0
77529.5,315.1765,249.3308,0
77544.95,315.2686,249.3155,0
77560.46,315.43,249.6162,0
77577.63,315.5982,249.8213,0
77593.48,315.5267,249.9346,0
77612.29,315.5367,249.6297,0
77635.97,315.5443,249.5502,0
77646.95,315.5661,249.4766,0
77660.64,315.6835,249.4149,0
77678.89,315.765,249.2556,0
77694.2,315.8925,249.1277,0
77713.04,315.9314,249.1803,0
77728.49,315.9094,249.1535,0
77745.67,315.7661,249.2273,0
77762.72,315.6473,249.4732,0
77779.83,315.6528,249.6178,0
77797.08,315.6815,249.8443,0
77810.56,315.6451,250.1341,0
77829.35,315.6805,250.1812,0
77848.22,315.6403,250.1974,0
77862.55,315.6394,250.0454,0
77878.34,315.6006,250.0201,0
77894.5,315.6999,249.959,0
77911.52,315.7285,250.2072,0
77929.33,315.6026,250.4247,0
77946.78,315.4486,250.5674,0
77964.86,315.4886,250.4447,0
77982.27,315.542,250.2455,0
77997.82,315.5272,250.1178,0
78014.23,315.5656,250.0665,0
78029.42,315.6461,249.7929,0
78047.86,315.6931,249.9874,0
78067.52,315.5128,250.0921,0
78079.12,315.3384,250.1424,0
78096.07,315.2255,250.0981,0
78112.91,315.1359,250.0971,0
78131.1,315.0717,250.115,0
78146.86,315.0026,250.2245,0
78163.96,315.0552,249.9464,0
78183.09,315.0374,249.7359,0
78199.62,314.8958,249.8425,0
78214.84,314.9255,249.9944,0
78231.13,315.0141,250.0526,0
78247.16,315.0301,249.878,0
78263.95,315.0376,249.8424,0
78280.63,314.9394,249.6374,0
78298.8,314.8471,249.6089,0
78314.36,314.851,249.6513,0
78330.84,314.7912,249.7818,0
78350.13,314.8237,249.8695,0
78364.7,315.0107,249.9372,0
78381.72,315.0382,249.9544,0
78398.27,314.9416,249.927,0
78414.34,315.0336,249.9647,0
78432.07,315.1042,250.0506,0
78448.78,315.1046,249.9515,0
78465.89,315.0014,249.8792,0
78482.07,314.9762,249.9942,0
78499.15,315.1278,250.3044,0
78515.73,315.1738,250.3267,0
78532.97,315.2047,250.137,0
78550.63,315.2645,250.1109,0
78568.05,315.4217,250.1802,0
78584.54,315.5081,250.1739,0
78600.44,315.4399,250.1675,0
78617.04,315.2751,250.1821,0
78633.74,315.2009,250.1039,0
78652.49,315.2218,250.0948,0
78667.59,315.2373,250.0712,0
78686.46,315.2472,250.0561,0
78701.04,315.2558,250.0779,0
78719.23,315.2484,250.072,0
78734.03,315.2677,250.076,0
78751.37,315.2612,250.1526,0
78775.13,315.252,250.2831,0
78794.62,315.1192,250.1894,0
78806.79,315.0152,250.1107,0
78820.62,314.9527,250.1129,0
78837.31,315.0448,250.2199,0
78851.52,315.0757,250.3556,0
78868.48,315.0287,250.3794,0
78888.17,314.9752,250.3971,0
78900.99,314.9813,250.3302,0
78918.54,314.9521,250.3944,0
78936.07,314.955,250.4753,0
78952.53,314.8391,250.4823,0
78969.72,314.7182,250.5121,0
78989.16,314.6802,250.4019,0
79002.67,314.7979,250.3731,0
79019.38,314.8506,250.3893,0
79035.98,314.9323,250.4286,0
79053.27,314.8993,250.4349,0
79069.66,314.8257,250.3776,0
79086.66,314.7401,250.3732,0
79103.35,314.7764,250.3743,0
79120.16,314.762,250.3951,0
79136.55,314.8075,250.3011,0
79153.41,314.9247,250.2171,0
79171.08,315.132,250.1859,0
79187.05,315.2302,250.0778,0
79203.14,315.3734,250.0629,0
79219.75,315.5521,250.0833,0
79237.24,315.5993,250.0942,0
79254.08,315.6464,250.0039,0
79270.77,315.6993,249.934,0
79287.99,315.8068,249.9062,0
79305.79,316.0955,249.8294,0
79322.23,316.4177,249.7627,0
79340.05,316.6252,249.7069,0
79357.74,316.7363,249.6458,0
79373.51,316.9234,249.6265,0
79392.36,317.0938,249.604,0
79407.55,317.177,249.5929,0
79425.13,317.2279,249.6427,0
79441.87,317.3011,249.7096,0
79459.57,317.592,249.8914,0
79474.99,317.813,250.0451,0
79492.75,318.0283,250.0501,0
79509.21,318.1993,250.1433,0
79527.38,318.369,250.2703,0
79543.31,318.5893,250.3322,0
79559.8,318.6639,250.3332,0
79575.02,318.7349,250.2825,0
79596.01,318.8137,250.3961,0
79609.11,318.9279,250.5364,0
79626.19,319.0048,250.6226,0
79643.34,319.0393,250.6245,0
79659.7,319.1256,250.7716,0
79676.13,319.1772,250.9028,0
79694.77,319.1791,250.6696,0
79712.63,319.1649,250.5871,0
79727.05,319.069,250.5182,0
79744.31,318.9881,250.4867,0
79761.03,318.8856,250.4232,0
79778.78,318.8286,250.4613,0
79794.46,318.8269,250.3683,0
79812.2,318.8351,250.432,0
79829.03,318.8195,250.3799,0
79845.23,318.6199,250.291,0
79861.28,318.5417,250.2738,0
79880.11,318.5222,250.3383,0
79899.1,318.3509,250.3814,0
79911.38,318.163,250.4824,0
79928.89,318.0848,250.5054,0
79946.04,318.0265,250.457,0
79963.66,317.9054,250.4851,0
79978.63,317.7671,250.5461,0
79996.2,317.6605,250.4721,0
80012.1,317.4435,250.5264,0
80029.05,317.1685,250.4569,0
80046.91,316.9578,250.4597,0
80063.95,316.8505,250.4119,0
80080.76,316.8178,250.2774,0
80096.75,316.8821,250.3505,0
80113.8,316.6758,250.2438,0
80133.58,316.2365,250.3618,0
80150.14,315.9784,250.3326,0
80163.05,315.9839,250.2931,0
80180.19,316.6578,250.21,0
80196.68,316.8471,249.9657,0
80214.01,317.0169,249.4871,0
80230.16,317.2584,249.2737,0
80249.27,317.2382,249.1835,0
80263.85,317.0729,248.9861,0
80280.78,316.9906,248.498,0
80296.52,317.046,248.1121,0
80312.95,317.4283,247.8022,0
80330.55,317.7577,247.4223,0
80347.56,317.9635,247.22,0
80363.65,317.985,247.0831,0
80383.59,317.9832,247.0266,0
80397.41,318.0351,246.8589,0
80416.89,318.157,246.8155,0
80433.91,318.2679,246.6199,0
80451.13,318.3218,246.4535,0
80467.22,318.299,246.5901,0
80483.37,318.1424,246.8462,0
80501.83,318.07,246.8576,0
80519.6,318.0427,247.1009,0
80536.59,317.9106,247.6955,0
80552.41,317.8838,248.2299,0
80566.7,317.8835,248.6348,0
80585.01,317.8879,248.4424,0
80601.36,318.0958,248.4782,0
80619.13,318.094,249.0018,0
80635.91,318.0063,249.5949,0
80652.38,318.0342,250.2607,0
80669.73,317.7521,251.2679,0
80687.15,317.5549,252.3586,0
