Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1608749,317.6479,249.0919,57.80434,51.23844
1608772,317.5246,249.1693,57.79431,51.24713
1608796,317.3955,249.2183,57.7838,51.25263
1608820,317.2714,249.3098,57.77369,51.2629
1608845,317.0886,249.5497,57.75879,51.28979
1608877,316.9411,249.6976,57.74676,51.30635
1608891,317.1542,249.5235,57.76414,51.28685
1608918,317.0138,249.5,57.75269,51.28422
1608942,316.9933,249.4792,57.75102,51.28189
1608969,316.949,249.4087,57.74741,51.27399
1608992,316.9899,249.3261,57.75074,51.26473
1609016,316.9618,249.2561,57.74845,51.25687
1609042,316.8516,249.1911,57.73946,51.24958
1609069,316.6764,249.1184,57.72515,51.24142
1609091,316.4104,249.0071,57.70341,51.22892
1609117,315.957,248.9697,57.66629,51.22471
1609140,315.7925,248.8375,57.6528,51.20986
1609168,315.2319,248.9638,57.60677,51.22406
1609190,315.0283,249.0452,57.59002,51.2332
1609217,314.5725,249.2498,57.55247,51.25616
1609240,314.5373,249.563,57.54957,51.29128
1609264,314.1763,249.9268,57.51977,51.332
1609288,313.9227,250.3996,57.49881,51.38482
1609312,313.498,251.1723,57.46364,51.47087
1609339,312.9183,251.993,57.41554,51.56192
1609363,312.2454,252.7161,57.35955,51.64184
1609386,311.6092,253.3488,57.30645,51.71154
1609409,311.1628,254.0882,57.26911,51.79271
1609436,310.8168,254.6795,57.2401,51.85743
1609460,310.5661,255.0831,57.21906,51.90148
1609486,310.0946,255.7051,57.17942,51.96922
1609509,309.3261,256.2466,57.11464,52.02803
1609535,308.2275,256.5246,57.02161,52.05816
1609566,306.9419,256.7857,56.91217,52.08642
1609585,305.6057,257.2448,56.79774,52.13602
1609608,304.5984,257.6556,56.711,52.18032
1609634,303.6676,258.1463,56.6305,52.2331
1609662,303.0239,258.4187,56.57463,52.26236
1609684,302.4804,258.3471,56.52733,52.25467
1609706,302.0107,258.2159,56.48635,52.24059
1609736,301.6622,258.122,56.45589,52.2305
1609756,301.4062,258.1203,56.43348,52.23031
1609787,301.1983,258.2911,56.41527,52.24866
1609810,300.7924,258.6153,56.37966,52.28344
1609831,300.0343,259.0508,56.31295,52.33009
1609858,299.4172,259.1507,56.25849,52.34077
1609879,298.7613,258.8176,56.20043,52.30512
1609904,298.4653,257.8676,56.17418,52.20313
1609929,298.5594,256.9712,56.18252,52.10648
1609955,298.8744,256.2179,56.21045,52.02492
1609980,299.1952,255.9136,56.23886,51.99188
1610006,299.4929,255.9498,56.26518,51.99581
1610030,299.5648,256.3079,56.27153,52.03467
1610057,299.4792,256.7725,56.26397,52.08499
1610078,299.2401,257.2797,56.24283,52.13979
1610104,298.8582,257.7648,56.20902,52.19208
1610128,298.3734,258.302,56.16601,52.24983
1610153,297.8195,258.4652,56.11676,52.26735
1610176,297.214,258.2742,56.06277,52.24685
1610202,296.6154,257.8734,56.00925,52.20376
1610227,296.062,257.5106,55.95963,52.16468
1610253,295.4894,257.1869,55.90816,52.12977
1610275,294.7637,256.8884,55.84273,52.09752
1610300,293.7819,256.745,55.75386,52.08202
1610329,293.0418,257.0107,55.6866,52.11074
1610351,291.9282,257.349,55.58496,52.14727
1610375,290.7831,257.7527,55.47989,52.19077
1610400,289.4464,257.996,55.35652,52.21695
1610423,287.9345,258.1501,55.21606,52.23352
1610448,286.1452,258.1906,55.04854,52.23787
1610473,284.2886,258.0335,54.87321,52.22099
1610497,282.0353,257.752,54.65836,52.1907
1610522,279.6887,257.417,54.43217,52.1546
1610548,277.5982,256.8922,54.22854,52.09793
1610573,276.0533,256.43,54.07675,52.0479
1610596,274.9953,256.3879,53.97216,52.04335
1610622,274.0705,256.3786,53.88031,52.04234
1610651,273.2187,256.3909,53.79534,52.04367
1610671,272.0133,256.5354,53.67451,52.05933
1610697,270.7708,256.8187,53.54924,52.08998
1610721,269.2845,257.1107,53.39839,52.12154
1610746,267.8539,257.0988,53.2522,52.12026
1610770,266.135,256.9052,53.0752,52.09934
1610795,264.546,256.6155,52.91027,52.068
1610827,262.7454,256.5311,52.72186,52.05886
1610844,261.1772,256.4235,52.55642,52.04721
1610871,259.1498,256.1271,52.34068,52.01507
1610896,257.4687,255.9234,52.16017,51.99294
1610919,255.2764,255.5655,51.92256,51.95404
1610944,253.3317,255.2863,51.70966,51.92364
1610969,250.749,254.6703,51.42377,51.85642
1610996,248.4939,253.9547,51.1712,51.77809
1611019,245.3364,253.0032,50.81283,51.67349
1611043,241.8131,251.8868,50.40636,51.55016
1611071,237.7234,250.8699,49.92564,51.43724
1611096,234.5701,250.2189,49.54831,51.36465
1611122,230.4418,249.4382,49.04535,51.27729
1611144,226.6452,248.5764,48.57364,51.18048
1611167,222.7717,247.8717,48.08314,51.10101
1611190,219.1604,247.2601,47.61725,51.03183
1611213,215.7217,246.5581,47.16577,50.95214
1611239,212.4318,245.7891,46.72652,50.86455
1611264,209.4023,245.0743,46.31562,50.78284
1611291,206.6415,244.4671,45.93571,50.7132
1611314,204.2082,244.0547,45.59649,50.66578
1611335,201.8026,243.4178,45.25704,50.59236
1611361,199.5164,242.662,44.93065,50.50494
1611387,196.9121,241.7876,44.55426,50.4034
1611412,194.6083,241.0268,44.2172,50.31469
1611436,192.1467,240.4709,43.85272,50.24965
1611459,189.721,239.7929,43.48916,50.1701
1611485,187.1678,239.2369,43.1017,50.10467
1611510,184.8678,238.6666,42.74841,50.03736
1611532,182.5541,238.1066,42.3889,49.97109
1611559,180.1913,237.6528,42.01747,49.91726
1611581,177.8587,237.2351,41.64648,49.86759
1611609,175.7184,236.793,41.30229,49.81491
1611631,173.5019,236.1279,40.94194,49.73544
1611660,171.2371,235.3678,40.56966,49.64431
1611684,169.1871,234.8119,40.22907,49.57745
1611707,166.6147,233.8412,39.79678,49.46025
1611737,165.183,233.167,39.55382,49.37852
1611757,163.4752,232.3979,39.26173,49.28494
1611778,162.2306,232.1312,39.04735,49.25242
1611802,160.8937,231.4923,38.81559,49.17431
1611829,160.0349,230.9679,38.66591,49.11002
1611851,159.2896,230.4373,38.5355,49.0448
1611874,158.4999,229.9795,38.3968,48.98838
1611902,157.9203,229.611,38.29467,48.94289
1611927,157.4017,229.435,38.20304,48.92113
1611949,157.0541,229.2647,38.1415,48.90004
1611976,156.6982,229.1096,38.07838,48.88084
1611997,156.6449,229.0841,38.06891,48.87767
1612024,156.4317,229.2515,38.03104,48.89841
1612046,156.3422,229.4728,38.01513,48.9258
1612073,156.0656,229.4691,37.96592,48.92534
1612096,155.7806,229.5184,37.91513,48.93144
1612120,155.3694,229.5959,37.84173,48.94102
1612146,154.9739,229.6414,37.77101,48.94664
1612170,154.5087,229.8333,37.68766,48.97034
1612194,154.1793,230.0934,37.62851,49.00243
1612220,153.8045,230.4017,37.5611,49.04042
1612243,153.4716,230.705,37.50111,49.07772
1612265,153.121,231.2157,37.43784,49.14042
1612293,152.6864,231.6269,37.35927,49.19078
1612314,152.2202,232.168,37.2748,49.2569
1612339,151.6673,232.701,37.17438,49.32186
1612365,151.1444,232.9427,37.07914,49.35126
1612390,150.4889,233.1322,36.95943,49.37429
1612414,149.9043,233.2024,36.85234,49.38282
1612437,149.1581,233.3571,36.71523,49.40159
1612463,148.3725,233.5761,36.57034,49.42814
1612485,147.694,233.9627,36.44475,49.47495
1612511,147.0181,234.4079,36.31925,49.52874
1612534,146.4585,234.7429,36.21503,49.56914
1612557,147.0273,234.8321,36.32096,49.57988
1612583,146.9267,235.0188,36.30225,49.60235
1612609,146.9324,235.1911,36.30331,49.62308
1612632,146.9974,235.1807,36.3154,49.62183
1612654,147.0447,235.2019,36.3242,49.62438
1612683,147.3145,235.0822,36.37434,49.60999
1612706,147.5569,235.158,36.41933,49.6191
1612730,147.7472,235.278,36.45462,49.63352
1612752,147.923,235.3491,36.48719,49.64207
1612781,148.1122,235.5259,36.52221,49.6633
1612800,148.1687,235.577,36.53266,49.66943
1612825,148.0402,235.6338,36.50888,49.67624
1612849,147.822,235.7784,36.46848,49.69358
1612875,147.3482,236.4381,36.3806,49.77254
1612900,146.3275,237.9886,36.19061,49.9571
1612924,144.1434,240.2056,35.78093,50.21855
1612949,141.3194,242.2859,35.24492,50.46131
1612973,138.8733,243.2217,34.77482,50.56971
1612997,136.4636,242.4942,34.30643,50.48548
1613020,135.1879,241.6486,34.05632,50.38721
1613046,135.3239,240.1449,34.08304,50.21143
1613069,136.2413,238.7589,34.26295,50.04826
1613093,137.689,237.406,34.54528,49.88792
1613124,139.2061,236.4981,34.83909,49.77971
1613142,140.4388,235.7883,35.0763,49.69477
1613166,141.1443,235.383,35.21144,49.64614
1613190,141.6963,234.6874,35.31686,49.56245
1613217,142.0131,234.2438,35.37725,49.50892
1613241,142.5546,233.6485,35.48024,49.43691
1613267,143.2827,232.9998,35.61832,49.3582
1613290,144.2945,232.1735,35.80941,49.25757
1613314,145.5838,231.2871,36.05159,49.14918
1613336,146.8376,230.4721,36.28568,49.04908
1613360,148.0431,229.6042,36.50942,48.94204
1613384,148.8636,229.0597,36.66098,48.87466
1613411,149.4578,229.0869,36.77036,48.87803
1613434,149.6377,229.6973,36.80341,48.95354
1613458,149.6299,230.4805,36.80198,49.05011
1613483,149.3254,231.4786,36.74601,49.17264
1613507,149.0079,232.6519,36.68757,49.31589
1613532,148.4726,233.8996,36.58882,49.46731
1613556,147.9623,234.9467,36.49447,49.59369
1613582,147.2274,236.3783,36.35817,49.7654
1613606,146.6177,237.6539,36.24471,49.91738
1613630,145.9208,238.9135,36.11465,50.06652
1613652,145.2053,240.136,35.98064,50.21038
1613678,144.3772,241.4251,35.825,50.36116
1613703,143.7071,242.3735,35.69859,50.47148
1613729,143.086,243.1879,35.58107,50.5658
1613751,142.699,243.3289,35.50766,50.58209
1613774,142.5083,243.2797,35.47145,50.57641
1613801,142.5172,243.5916,35.47315,50.61242
1613823,142.6957,244.0701,35.50704,50.66755
1613848,142.9345,245.0364,35.55235,50.7785
1613871,143.0309,245.9699,35.57062,50.88518
1613896,142.9296,247.2992,35.55143,51.03625
1613919,142.8084,248.3396,35.52843,51.15381
1613946,142.5317,249.7618,35.47589,51.31355
1613971,142.3825,250.6706,35.44755,51.41504
1613993,142.305,251.5025,35.4328,51.50756
1614018,142.4343,252.2163,35.45739,51.58664
1614054,142.8199,253.0316,35.53062,51.67662
1614073,143.0589,253.4727,35.57594,51.72515
1614091,143.6659,253.7529,35.69081,51.75594
1614116,144.2734,254.3872,35.80544,51.82546
1614139,145.0166,255.0113,35.94524,51.89365
1614166,145.6253,255.8829,36.05936,51.98854
1614190,146.2829,256.8107,36.18228,52.08912
1614214,147.0763,257.739,36.33008,52.1893
1614238,147.865,258.4199,36.47644,52.26249
1614263,148.8753,259.0171,36.66313,52.32648
1614287,149.8367,259.8406,36.83995,52.41443
1614313,150.6906,260.8093,36.99632,52.51743
1614336,151.4926,261.9942,37.14258,52.64277
1614358,152.0638,263.6149,37.24643,52.81305
1614386,152.4137,264.9088,37.30988,52.94805
1614409,152.3655,266.2781,37.30115,53.09
1614434,152.1739,267.6537,37.2664,53.23166
1614456,151.8475,268.9074,37.20713,53.35995
1614483,151.5267,270.2986,37.1488,53.50143
1614505,151.1564,271.5667,37.08133,53.62957
1614530,150.7239,272.6204,37.00238,53.73545
1614555,150.3,273.5661,36.92486,53.83004
1614579,150.0287,274.5799,36.87515,53.93095
1614604,150.0235,275.2341,36.87421,53.99582
1614627,150.0393,276.0896,36.8771,54.08033
1614656,150.1517,276.5857,36.8977,54.12919
1614677,150.3062,276.8835,36.92599,54.15845
1614706,150.5501,276.9591,36.97062,54.16589
1614727,150.8858,276.1826,37.03197,54.0895
1614753,151.1181,276.4919,37.07435,54.11996
1614774,151.2912,276.4033,37.1059,54.11124
1614798,151.4903,276.9025,37.14216,54.16033
1614822,151.4189,277.5839,37.12917,54.22714
1614846,151.3676,278.3689,37.11983,54.30385
1614872,151.3698,278.718,37.12021,54.33787
1614897,150.8584,278.0252,37.02695,54.27029
1614922,150.402,277.2848,36.94354,54.19783
1614946,150.1809,276.8599,36.90305,54.15614
1614978,150.2175,276.575,36.90975,54.12814
1614994,150.6621,276.2338,36.9911,54.09454
1615019,151.142,276.0162,37.0787,54.07309
1615042,151.8742,275.9177,37.21199,54.06337
1615068,152.9488,275.9224,37.40673,54.06384
1615091,153.8264,275.9408,37.56504,54.06566
1615117,154.8023,275.8053,37.74028,54.05229
1615140,155.8518,275.8972,37.92783,54.06135
1615166,156.7229,275.8649,38.08277,54.05816
1615189,157.3645,275.7634,38.19646,54.04815
1615214,157.6214,275.5503,38.2419,54.02709
1615238,157.8965,274.9837,38.29047,53.97101
1615263,157.896,274.7721,38.29038,53.95003
1615287,157.9666,274.7494,38.30284,53.94777
1615310,158.003,274.6721,38.30926,53.9401
1615335,158.1288,274.7514,38.33144,53.94798
1615358,158.2607,274.9465,38.35469,53.96732
1615384,158.504,275.0202,38.39753,53.97463
1615407,158.7287,275.3214,38.43704,54.00446
1615439,158.733,275.1936,38.43779,53.9918
1615459,158.6216,274.7619,38.41821,53.94901
1615482,158.3795,274.5929,38.37562,53.93224
1615508,158.1021,274.2808,38.32674,53.90123
1615529,157.9405,274.2976,38.29823,53.9029
1615554,157.9857,274.4214,38.30621,53.9152
1615578,157.9912,274.342,38.30719,53.90731
1615603,158.1376,274.1414,38.33299,53.88736
1615629,158.3577,274.0267,38.37178,53.87595
1615654,158.5052,273.8264,38.39775,53.85599
1615677,158.736,273.8355,38.43834,53.8569
1615700,159.0569,273.8715,38.49469,53.86049
1615726,159.4146,273.8175,38.55741,53.8551
1615750,159.7529,273.7397,38.61662,53.84735
1615776,160.1477,273.8314,38.6856,53.85649
1615797,160.5516,273.9769,38.75603,53.87099
1615825,160.9876,274.0346,38.83191,53.87673
1615850,161.5616,274.1352,38.93156,53.88674
1615872,162.1919,274.2329,39.04065,53.89647
1615894,162.8249,274.2192,39.14988,53.8951
1615921,163.4337,274.3035,39.25462,53.90348
1615947,164.0249,274.2111,39.35601,53.89429
1615971,163.6516,274.6253,39.29203,53.93546
1615993,163.7904,275.0129,39.31583,53.97391
1616018,163.8989,275.2068,39.33443,53.99311
1616042,164.0448,275.5116,39.35942,54.02327
1616065,164.1899,275.7357,39.38427,54.04542
