Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2834991,319.8194,245.9009,57.98008,50.87731
2835008,319.814,245.8767,57.97964,50.87455
2835025,319.8442,245.8752,57.98207,50.87437
2835041,319.9109,245.7025,57.98744,50.85467
2835060,319.932,245.6808,57.98915,50.8522
2835074,319.9633,245.6299,57.99166,50.84638
2835090,319.9832,245.6211,57.99326,50.84537
2835107,320.0122,245.6399,57.9956,50.84752
2835124,320.0359,245.6212,57.9975,50.84538
2835141,320.0853,245.7113,58.00148,50.85567
2835157,320.1444,245.6902,58.00623,50.85326
2835172,320.1564,245.6151,58.0072,50.84469
2835192,320.2151,245.6073,58.01192,50.84379
2835209,320.2919,245.5901,58.01809,50.84183
2835223,320.3406,245.5382,58.022,50.8359
2835239,320.2563,245.4854,58.01523,50.82987
2835258,320.2621,245.4412,58.01569,50.82481
2835276,320.3011,245.4737,58.01883,50.82853
2835293,320.3164,245.5769,58.02006,50.84032
2835307,320.3574,245.6458,58.02335,50.8482
2835323,320.4384,245.7849,58.02987,50.86407
2835341,320.5477,246.0193,58.03864,50.8908
2835357,320.6508,246.2123,58.04691,50.9128
2835374,320.7043,246.4315,58.0512,50.93774
2835392,320.7214,246.5511,58.05257,50.95135
2835407,320.7684,246.7579,58.05635,50.97485
2835423,320.7893,246.8727,58.05802,50.98789
2835441,320.7885,247.0501,58.05796,51.00802
2835457,320.7362,247.2754,58.05376,51.03356
2835474,320.7046,247.6522,58.05122,51.07621
2835495,320.6529,247.9771,58.04708,51.11292
2835511,320.5796,248.1822,58.04119,51.13606
2835524,320.6433,248.2687,58.04631,51.14582
2835541,320.7492,248.3755,58.0548,51.15785
2835558,320.7857,248.567,58.05774,51.17942
2835575,320.749,248.7322,58.05479,51.19802
2835596,320.7751,248.9007,58.05688,51.21696
2835610,320.7979,249.0525,58.05871,51.23402
2835628,320.8293,249.3037,58.06123,51.26221
2835643,320.859,249.5525,58.06361,51.29011
2835660,320.8822,249.5744,58.06547,51.29256
2835675,320.9146,249.6876,58.06806,51.30524
2835694,320.8784,249.6903,58.06516,51.30554
2835711,320.8379,249.6741,58.06192,51.30373
2835727,320.7827,249.6397,58.05749,51.29988
2835742,320.7122,249.7309,58.05184,51.31009
2835760,320.6328,249.7445,58.04547,51.31161
2835776,320.5613,249.8098,58.03973,51.31892
2835793,320.4706,249.9385,58.03244,51.33332
2835809,320.3417,250.075,58.02209,51.34858
2835826,320.3053,250.1529,58.01917,51.35727
2835843,320.2425,250.2229,58.01412,51.3651
2835862,320.2289,250.3911,58.01303,51.38387
2835878,320.2461,250.5493,58.01441,51.40152
2835894,320.3585,250.8112,58.02344,51.4307
2835912,320.4742,250.9839,58.03274,51.44992
2835928,320.5081,251.206,58.03546,51.47462
2835945,320.5811,251.5468,58.04132,51.51247
2835962,320.7477,251.7941,58.05469,51.53989
2835979,320.9242,252.0465,58.06883,51.56784
2835995,320.9964,252.4264,58.07462,51.60985
2836013,320.986,252.5993,58.07378,51.62895
2836031,320.9774,252.7894,58.0731,51.64993
2836048,320.8907,252.8427,58.06615,51.6558
2836062,320.8413,253.0359,58.06219,51.67709
2836080,320.7713,253.1192,58.05658,51.68626
2836098,320.7316,253.3217,58.05339,51.70856
2836115,320.6296,253.3907,58.04521,51.71614
2836133,320.5907,253.0898,58.04209,51.68303
2836149,320.5981,252.9335,58.04268,51.66582
2836164,320.541,252.8063,58.03809,51.65179
2836182,320.6991,252.5122,58.05079,51.61933
2836198,320.72,252.4715,58.05246,51.61484
2836219,320.7623,252.3575,58.05585,51.60224
2836230,320.8443,252.2039,58.06243,51.58527
2836250,320.8472,252.0208,58.06266,51.56501
2836263,320.8752,252.0384,58.06491,51.56695
2836280,320.9365,252.3288,58.06982,51.59907
2836299,321.0651,252.515,58.08012,51.61965
2836315,321.1868,252.7274,58.08986,51.64309
2836332,321.2243,252.9972,58.09287,51.67283
2836349,321.2106,253.3942,58.09177,51.71653
2836365,321.3845,253.8479,58.10568,51.76637
2836383,321.3735,254.2698,58.1048,51.81261
2836399,321.3866,254.65,58.10585,51.8542
2836416,321.4173,255.1389,58.10831,51.90757
2836436,321.5816,255.6267,58.12144,51.9607
2836450,321.6693,255.8524,58.12844,51.98524
2836465,321.7768,256.1345,58.13703,52.01587
2836483,321.8861,256.4997,58.14575,52.05546
2836502,322.1339,256.6501,58.16551,52.07175
2836517,322.3413,256.6728,58.18204,52.0742
2836533,322.447,256.8117,58.19045,52.08923
2836549,322.5626,256.8967,58.19965,52.09842
2836567,322.5146,256.6501,58.19583,52.07174
2836584,322.5114,256.4284,58.19558,52.04774
2836599,322.5509,256.359,58.19872,52.04021
2836616,322.7138,255.9555,58.21168,51.99644
2836633,322.7553,255.4706,58.21498,51.94371
2836650,322.865,255.2254,58.22369,51.91701
2836668,323.071,255.1023,58.24005,51.90358
2836683,323.4081,255.2178,58.26679,51.91618
2836701,323.8412,255.3668,58.30108,51.93241
2836717,324.3643,255.6074,58.34241,51.9586
2836734,324.6045,256.3157,58.36135,52.03552
2836748,324.9689,257.5425,58.39005,52.16813
2836765,325.304,259.2769,58.4164,52.35426
2836782,325.2438,261.4793,58.41167,52.58839
2836799,325.4718,263.232,58.42959,52.77294
2836816,326.157,264.621,58.48331,52.91808
2836833,327.0977,266.2691,58.55679,53.08906
2836849,327.4812,267.7349,58.58666,53.23999
2836866,327.5049,269.3132,58.58851,53.40132
2836885,327.604,270.7154,58.59622,53.54364
2836899,327.8953,271.5262,58.61886,53.62549
2836915,328.0201,271.8175,58.62855,53.65482
2836932,328.0721,272.4319,58.6326,53.71655
2836950,328.2249,272.7607,58.64444,53.7495
2836969,328.4063,272.9649,58.65852,53.76995
2836983,328.4713,272.6805,58.66355,53.74148
2836999,328.4894,272.4035,58.66495,53.7137
2837016,328.5267,271.6166,58.66785,53.63459
2837034,328.6056,270.8096,58.67395,53.55316
2837051,328.5341,269.1068,58.66841,53.38029
2837069,328.2888,267.8535,58.6494,53.25216
2837083,328.1491,266.4747,58.63857,53.1103
2837105,328.4465,266.2277,58.66162,53.08478
2837118,329.0657,266.8068,58.70955,53.14455
2837136,330.3741,267.1741,58.81036,53.18237
2837156,331.4278,266.8403,58.89113,53.14801
2837171,332.4348,265.7603,58.96797,53.03643
2837187,332.9221,265.0501,59.00503,52.96273
2837201,333.1151,264.6721,59.01968,52.9234
2837218,332.9633,264.2949,59.00816,52.88409
2837235,332.834,263.6765,58.99834,52.8195
2837253,332.7977,263.4324,58.99557,52.79394
2837270,332.9879,263.1942,59.01003,52.76898
2837286,333.4839,262.5031,59.04765,52.69638
2837301,334.3002,261.5624,59.10941,52.59717
2837319,335.1056,260.9316,59.17011,52.5304
2837334,335.2134,257.9369,59.17823,52.21059
2837353,335.1134,258.1304,59.1707,52.2314
2837369,335.5456,256.8833,59.20319,52.09697
2837386,335.5617,255.1711,59.2044,51.91108
2837403,335.7526,253.7135,59.21873,51.75162
2837420,336.1174,251.3369,59.24608,51.48917
2837436,336.5298,248.3131,59.27694,51.15083
2837453,336.5844,245.9512,59.28102,50.88304
2837469,336.3833,243.8389,59.26599,50.64093
2837486,335.7383,241.3419,59.21766,50.35146
2837505,335.1724,238.9659,59.17514,50.07271
2837521,334.9143,236.9506,59.15572,49.83371
2837538,335.2158,234.4042,59.1784,49.52829
2837554,336.0775,231.5149,59.24309,49.17708
2837571,336.4763,227.5303,59.27294,48.6844
2837587,336.6354,222.3098,59.28484,48.02401
2837605,336.3379,215.0654,59.26258,47.07873
2837624,336.601,206.8929,59.28226,45.97051
2837648,337.4812,200.6281,59.34793,45.08982
2837661,337.4973,196.611,59.34913,44.51043
2837675,337.1637,194.4838,59.32428,44.19886
2837686,336.4272,195.3102,59.26927,44.32029
2837706,335.7665,197.4291,59.21977,44.62938
2837727,334.9568,199.3837,59.15892,44.91159
2837739,333.4359,199.3579,59.04402,44.90788
2837756,331.709,198.1091,58.91262,44.72786
2837773,329.6859,196.0806,58.75741,44.43305
2837798,328.7373,195.6736,58.68415,44.37353
2837815,328.8755,197.3136,58.69484,44.6126
2837828,329.6572,200.399,58.75519,45.0571
2837839,330.8091,205.1752,58.84375,45.73178
2837854,332.6578,212.2263,58.98494,46.69885
2837877,333.8114,216.5919,59.07246,47.28075
2837892,334.8925,219.5847,59.15408,47.67242
2837908,335.7462,222.4046,59.21825,48.03615
2837926,336.3521,226.0202,59.26365,48.49513
2837942,336.7943,230.4356,59.2967,49.04459
2837957,337.2411,235.6823,59.33005,49.68207
2837974,337.2492,241.5237,59.33065,50.37266
2837992,336.0161,247.963,59.23848,51.11133
2838008,334.8428,253.4626,59.15033,51.72405
2838025,334.356,259.1484,59.11362,52.34053
2838042,334.8308,264.5992,59.14943,52.91582
2838058,335.3636,269.8133,59.18952,53.45219
2838075,335.9388,275.3029,59.23269,54.00262
2838093,335.6902,279.1577,59.21405,54.38064
2838109,333.8752,283.9551,59.07729,54.84156
2838126,332.0365,288.6982,58.93762,55.28714
2838142,331.7511,295.0107,58.91584,55.86503
2838158,331.2938,301.253,58.88088,56.42006
2838174,330.1996,307.0316,58.79695,56.91983
2838194,328.1383,311.6382,58.63773,57.30888
2838210,326.8003,318.6433,58.5336,57.88511
2838228,324.0697,326.2339,58.31914,58.48933
2838244,320.3828,333.9688,58.02539,59.08436
2838260,315.7715,341.1961,57.65108,59.62231
2838277,309.1785,348.1949,57.10217,60.12733
2838293,303.2753,353.3971,56.59647,60.49293
2838311,297.6917,356.8953,56.10537,60.73423
2838327,291.747,359.0208,55.56837,60.87909
2838343,285.9768,362.1055,55.0327,61.08702
