Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
285081.1,317.925,238.4711,57.82685,50.01424
285097.5,317.5917,238.4326,57.79976,50.00969
285115.3,317.2312,237.959,57.77042,49.95359
285131.3,317.1054,236.9703,57.76016,49.83605
285151.3,317.108,235.6021,57.76038,49.67244
285165.4,317.5209,233.7965,57.794,49.45484
285182.2,318.1536,232.5644,57.84541,49.30523
285199.2,318.9693,231.5036,57.91148,49.1757
285215,319.7256,230.7377,57.97252,49.08174
285233.4,320.2541,230.7635,58.01505,49.08492
285249.6,320.6192,231.3538,58.04438,49.15735
285265.4,320.6406,231.7948,58.04609,49.21133
285283.6,320.4845,232.4742,58.03356,49.29424
285298.8,320.2805,233.3966,58.01717,49.40638
285316.8,320.0341,234.0935,57.99736,49.49077
285333.6,319.7519,234.7231,57.97464,49.56675
285349.8,319.2178,235.1284,57.93156,49.61555
285366.1,318.6119,235.112,57.88256,49.61357
285390.2,318.0575,234.0452,57.83761,49.48493
285402.3,317.815,232.8249,57.81792,49.33694
285416.9,317.7808,231.4679,57.81514,49.17132
285429.8,317.9827,229.8444,57.83154,48.97171
285448.7,318.1987,228.5649,57.84908,48.81326
285465.8,318.3547,227.2791,57.86172,48.65302
285480.2,318.5097,226.066,57.87429,48.50089
285498,318.6862,225.3445,57.88858,48.40998
285514.7,318.8922,224.9448,57.90525,48.35948
285532.3,319.0335,224.7861,57.91668,48.33939
285549,319.19,224.8363,57.92931,48.34576
285563.4,319.3344,225.186,57.94097,48.38997
285580.5,319.4559,225.3271,57.95078,48.40778
285597.9,319.4722,225.6569,57.95209,48.44939
285614.9,319.4891,225.7919,57.95346,48.46639
285632.3,319.501,225.841,57.95441,48.47258
285648.5,319.4812,225.8345,57.95282,48.47176
285664.2,319.47,225.7603,57.95192,48.46241
285681.8,319.5052,225.6195,57.95476,48.44467
285697.2,319.5517,225.4171,57.9585,48.41915
285714.8,319.6007,225.2517,57.96246,48.39827
285730.3,319.6566,225.2136,57.96696,48.39346
285747.1,319.768,225.1808,57.97594,48.38932
285773.8,319.8847,225.1877,57.98533,48.39018
285783,319.9948,225.3927,57.9942,48.41607
285796.9,320.0845,225.7998,58.00142,48.46739
