Time (ms), X, Y, Event
71233.68,296.391,263.2136,0
71291.23,296.2195,262.2101,0
71301.09,296.043,262.0183,0
71308.46,295.7903,261.8423,0
71319.9,295.6111,261.5768,0
71333.09,295.5615,261.4314,0
71347.86,295.7292,261.271,0
71361.27,295.9162,261.3122,0
71374.78,295.83,261.251,0
71390.57,295.6434,261.1323,0
71406.27,295.5541,260.7169,0
71421.42,295.6232,260.4046,0
71435.37,295.8125,260.2095,0
71452.23,295.9722,260.0523,0
71469.72,296.1252,259.9042,0
71487.21,296.1961,259.7022,0
71505.76,296.2295,259.4514,0
71520.35,296.3091,259.1916,0
71537.41,296.3835,258.9573,0
71553.76,296.4479,258.7006,0
71571.3,296.4929,258.4849,0
71588.36,296.5424,258.2472,0
71604,296.6408,258.1007,0
71620.91,296.6976,257.834,0
71638.01,296.5432,257.8379,0
71653.7,296.5224,257.8427,0
71671.09,296.5722,257.9159,0
71689.04,296.6393,257.9252,0
71704.55,296.7147,257.7934,0
71721.45,296.7864,257.7984,0
71739.24,296.8372,257.8266,0
71755.41,296.8793,257.9491,0
71772.44,296.9012,258.0703,0
71788.91,296.9464,258.0794,0
71806.52,297.0363,258.1764,0
71825.21,297.2484,258.4503,0
71842.52,297.3687,258.6609,0
71856.77,297.3755,258.8567,0
71876.27,297.513,259.018,0
71893.4,297.7068,259.2304,0
71908.98,297.9085,259.3392,0
71926.36,297.9805,259.4369,0
71942.58,298.0484,259.5455,0
71958.66,298.2043,259.9554,0
71976.18,298.5356,260.3848,0
71992.56,299.1021,261.0178,0
72009.45,299.6949,261.6143,0
72027.46,300.2385,262.165,0
72042.63,301.1489,262.7242,0
72059.18,302.1261,263.0246,0
72077.1,303.4833,263.1672,0
72093.94,304.7405,263.2143,0
72110.83,305.9379,263.0735,0
72125.73,307.0903,262.5823,0
72140.88,308.0071,261.7379,0
72162.73,308.7721,260.8519,0
72177.98,309.5041,260.0503,0
72192.47,310.4064,259.0561,0
72213.61,311.2561,257.9528,0
72229.34,311.9451,256.8625,0
72247.34,312.5654,256.0639,0
72261.44,313.1524,255.3804,0
72276.95,313.6386,254.9451,0
72292.71,313.9832,254.8347,0
72310.87,314.2445,254.8059,0
72325.62,314.3889,254.9494,0
72342.67,314.3158,255.0658,0
72360.61,314.1507,255.0766,0
72376.52,313.7155,255.1483,0
72393.43,313.3362,255.133,0
72410.12,312.8367,254.9611,0
72428.04,312.4365,254.922,0
72443.95,312.0773,254.8433,0
72460.23,311.7134,254.7837,0
72477.34,311.6803,254.7377,0
72495.11,311.7693,254.7647,0
72511.59,312.032,254.6756,0
72528.63,312.4628,254.7179,0
72547.8,313.1605,254.6303,0
72562.73,313.604,254.56,0
72579.51,313.9398,254.5067,0
72595.03,314.3107,254.3941,0
72613.16,314.5878,254.293,0
72629.27,315.1543,254.3468,0
72645.67,315.6069,254.3848,0
72661.85,316.0031,254.4687,0
72678.87,316.5711,254.4196,0
72701.17,316.9176,254.3717,0
72713.39,317.4438,254.3826,0
72729.64,317.8694,254.3735,0
72745.8,318.272,254.3663,0
72763.14,318.6388,254.2999,0
72779.91,319.0001,254.3307,0
72795.86,319.2384,254.4051,0
72814.02,319.3006,254.4698,0
72830.63,319.291,254.5515,0
72846.64,319.3392,254.6541,0
72863.97,319.2142,254.7369,0
