Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1866665,319.4846,314.8003,57.95309,57.57125
1866683,319.1814,313.3805,57.92862,57.4539
1866699,318.7618,311.6917,57.8947,57.31334
1866715,318.352,309.888,57.86151,57.16202
1866732,317.7925,307.7577,57.81609,56.9817
1866749,317.2312,305.673,57.77041,56.80352
1866768,316.688,303.1018,57.7261,56.58141
1866784,316.6624,300.619,57.72401,56.36441
1866801,315.709,297.4061,57.64596,56.07991
1866816,315.3043,294.9247,57.61272,55.85726
1866832,314.6055,291.7466,57.55519,55.56833
1866850,314.0383,289.0939,57.50837,55.32387
1866866,313.4224,286.1526,57.45738,55.04923
1866884,312.9002,283.3888,57.41404,54.78769
1866900,312.3018,280.4855,57.36425,54.50926
1866916,311.697,277.8016,57.31379,54.24844
1866933,311.1546,275.3201,57.26841,54.00433
1866952,310.5902,272.6608,57.22109,53.7395
1866971,310.1369,270.408,57.18298,53.51252
1866986,309.562,268.3756,57.13454,53.30563
1867002,308.9486,266.2201,57.08272,53.084
1867018,308.3311,264.6523,57.03041,52.92134
1867034,307.6777,262.9161,56.97489,52.73979
1867054,307.0051,261.5355,56.91756,52.59433
1867072,306.2542,260.3126,56.85336,52.46468
1867086,305.4202,259.2425,56.78179,52.35059
1867102,304.5473,258.5165,56.70659,52.27285
1867117,303.6555,257.731,56.62946,52.18843
1867134,302.5694,256.6343,56.53508,52.07004
1867153,301.5457,255.9676,56.44569,51.99775
1867170,300.6357,255.5276,56.36589,51.94991
1867185,299.93,255.0013,56.30376,51.89257
1867201,299.1786,255.0745,56.2374,51.90055
1867219,298.4711,255.3647,56.17469,51.93217
1867235,297.9172,255.8155,56.12546,51.98123
1867252,297.6152,256.5818,56.09856,52.06435
1867270,297.3586,257.156,56.07567,52.12643
1867285,297.1651,257.5434,56.0584,52.16823
1867302,297.0879,257.6398,56.0515,52.17861
1867319,297.009,257.7745,56.04445,52.19312
1867335,296.9738,257.5845,56.04131,52.17265
1867353,296.8591,257.3086,56.03106,52.14291
1867369,296.5792,257.2021,56.006,52.13142
1867386,296.3113,257.2458,55.98199,52.13614
1867403,296.0782,257.3912,55.96109,52.15182
1867420,295.6813,257.4806,55.92543,52.16146
1867436,295.4702,257.2643,55.90643,52.13812
1867453,295.3081,257.2495,55.89184,52.13653
1867469,295.2371,257.4232,55.88544,52.15527
1867487,295.2375,257.7101,55.88548,52.18619
1867503,295.5192,258.1938,55.91084,52.23821
