Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1319338,321.5849,246.6536,58.1217,50.963
1319368,322.1416,248.0184,58.16613,51.11758
1319403,321.6343,246.8926,58.12565,50.99014
1319433,320.5722,245.5316,58.0406,50.83515
1319469,320.0084,244.7403,57.99529,50.74456
1319497,319.6027,244.1554,57.96262,50.67736
1319527,319.6535,244.1935,57.96671,50.68175
1319562,319.9219,244.7246,57.98833,50.74276
1319596,319.9384,244.842,57.98965,50.75621
1319627,320.1518,244.9001,58.00683,50.76288
1319658,320.0817,244.8556,58.00119,50.75777
1319691,320.3794,245.0887,58.02512,50.78449
1319723,320.8083,245.4965,58.05954,50.83114
1319755,321.1316,245.6365,58.08545,50.84713
1319788,321.0812,245.3458,58.08141,50.81391
1319823,321.2671,245.089,58.09629,50.78452
1319862,321.1542,244.9037,58.08726,50.76329
1319887,321.267,244.7461,58.09628,50.74522
1319919,321.5608,245.039,58.11978,50.77879
1319953,321.9117,245.5361,58.14779,50.83567
1319986,322.3456,245.6358,58.18238,50.84705
1320017,322.497,245.6909,58.19443,50.85334
1320049,322.5933,245.7743,58.2021,50.86287
1320083,322.7733,245.7157,58.21641,50.85617
1320118,322.8671,245.8454,58.22386,50.87097
1320146,323.0502,245.9566,58.2384,50.88366
1320180,323.341,246.1056,58.26146,50.90065
1320214,323.6613,246.3609,58.28684,50.92971
1320242,324.1614,246.9017,58.32639,50.99118
1320284,324.5068,247.6143,58.35364,51.07192
1320309,325.1997,248.2589,58.4082,51.14471
1320341,325.3729,248.7839,58.42182,51.20383
1320373,326.1431,249.9254,58.48222,51.33185
1320407,326.6349,251.125,58.52068,51.46562
1320441,327.3354,252.5584,58.57531,51.62444
1320471,328.3357,254.0888,58.65304,51.79278
1320505,329.3418,254.9567,58.73087,51.8877
1320536,330.2028,254.6957,58.7972,51.8592
1320569,330.5686,253.605,58.8253,51.7397
1320603,330.5042,253.2812,58.82035,51.7041
1320634,330.6505,253.8721,58.83158,51.76902
1320666,330.9404,254.9768,58.85382,51.88989
1320699,331.8435,256.2687,58.92289,52.03043
1320735,332.5761,257.2148,58.97873,52.13279
1320764,332.9138,257.7127,59.0044,52.18646
1320796,333.3561,258.186,59.03797,52.23737
1320829,333.1588,257.9748,59.023,52.21467
1320867,333.1134,258.042,59.01955,52.2219
1320898,333.2091,258.1841,59.02682,52.23716
1320928,333.6795,258.7348,59.06247,52.29625
1320961,334.1711,259.4578,59.09966,52.37359
1320993,334.7458,260.265,59.14302,52.45962
1321027,335.2641,261.2901,59.18204,52.56837
1321063,335.6764,261.9142,59.21301,52.63433
1321093,335.5553,261.938,59.20392,52.63684
1321124,335.4356,261.8826,59.19493,52.63099
1321159,335.2638,261.5536,59.18201,52.59624
1321187,335.2195,261.4432,59.17868,52.58458
1321223,335.3213,261.6071,59.18634,52.60189
1321255,335.7146,261.9537,59.21588,52.6385
1321285,335.9799,262.1044,59.23577,52.65439
1321321,336.2573,262.3329,59.25655,52.67847
1321352,336.4444,262.298,59.27056,52.67479
1321385,336.4759,262.3859,59.27291,52.68404
1321421,336.6147,262.3301,59.28328,52.67817
1321449,336.7891,262.4123,59.29632,52.68682
1321479,336.9882,262.7762,59.31118,52.7251
1321514,337.2918,263.3426,59.33382,52.78453
1321546,337.3835,263.9771,59.34065,52.85092
1321579,337.6363,264.4932,59.35948,52.90477
1321612,337.8393,264.9681,59.37457,52.95421
1321647,337.8651,265.792,59.3765,53.03971
1321676,337.6759,266.5473,59.36242,53.11779
1321711,335.8836,266.9353,59.22855,53.15779
1321743,334.2394,267.1276,59.10482,53.17758
1321775,332.6691,267.8755,58.9858,53.25441
1321810,331.0042,270.209,58.85871,53.49235
1321848,331.132,271.9194,58.8685,53.66507
1321874,331.1044,273.6997,58.86638,53.84336
1321909,332.0041,275.2957,58.93515,54.00191
1321937,333.053,277.1478,59.01497,54.1844
1321972,334.0751,278.2748,59.0924,54.29467
1322003,335.061,278.3129,59.16676,54.29838
1322035,335.5966,278.2212,59.20702,54.28944
1322066,335.5326,278.1964,59.20221,54.28701
1322099,335.6333,278.2364,59.20977,54.29092
1322137,335.8827,278.0292,59.22849,54.27069
1322167,336.0612,277.7773,59.24187,54.24607
1322197,336.3464,277.835,59.26322,54.25171
1322234,336.2775,278.1297,59.25807,54.2805
1322262,335.7625,278.6251,59.21947,54.32882
1322297,335.6984,279.9425,59.21466,54.45675
1322330,336.0582,283.1837,59.24165,54.76814
1322363,333.3133,286.6385,59.03473,55.09486
1322394,332.1753,290.509,58.9482,55.45466
1322425,329.4928,294.011,58.74252,55.77464
1322458,326.8891,297.7916,58.54052,56.11427
1322492,324.5845,302.9438,58.35978,56.56767
1322523,322.6873,305.9532,58.20957,56.82757
1322553,321.487,308.4886,58.11388,57.04376
1322589,321.8281,309.0371,58.14112,57.09021
1322623,326.8204,310.537,58.53517,57.21661
1322655,326.78,306.1185,58.53201,56.84174
1322685,320.8102,306.3706,58.0597,56.86333
1322724,320.6678,303.0312,58.04827,56.57526
1322751,322.2044,303.7543,58.17113,56.63802
1322785,322.5749,300.8921,58.20063,56.38841
1322817,320.944,297.5844,58.07042,56.09581
1322847,321.5654,294.6737,58.12014,55.83461
1322880,322.6306,292.7573,58.20506,55.66069
1322911,323.1361,290.3598,58.24522,55.4409
1322944,322.7404,292.097,58.21379,55.6004
1322977,323.1715,289.4798,58.24802,55.35962
1323009,324.3957,287.2203,58.34488,55.14936
1323041,324.9102,285.638,58.38543,55.00079
1323074,324.7794,281.6235,58.37513,54.61885
1323107,324.8595,277.8146,58.38144,54.24971
1323139,325.4446,278.509,58.42745,54.31751
1323170,324.321,274.4572,58.33899,53.91876
1323201,325.1587,269.6565,58.40498,53.43625
1323242,325.8,264.8414,58.45534,52.94103
1323272,327.0197,260.7418,58.55071,52.51027
1323305,328.0406,256.3813,58.63015,52.04263
1323332,329.2884,250.9517,58.72675,51.44635
1323368,330.3059,243.4196,58.80512,50.59256
1323397,331.1761,235.5049,58.87187,49.66078
1323432,331.6696,227.5159,58.90962,48.68261
1323466,333.2216,221.7025,59.02777,47.94608
1323496,336.032,204.1814,59.23967,45.59272
1323528,336.4106,206.9858,59.26803,45.98337
1323561,335.9431,210.2445,59.23302,46.43047
1323592,332.9124,208.6135,59.00429,46.2076
1323626,333.5043,203.2109,59.0492,45.45626
1323658,336.1229,200.7426,59.24649,45.10617
1323694,338.4563,201.5224,59.42038,45.21724
1323724,342.3119,198.4388,59.70386,44.77551
1323754,349.1952,200.5234,60.19827,45.07488
1323786,365.1014,202.9071,61.28638,45.4134
1323818,376.6886,199.5625,62.03426,44.93727
1323852,384.5159,196.9602,62.5195,44.56125
1323884,390.195,191.4429,62.86195,43.74769
1323923,387.8836,188.886,62.72353,43.36298
1323951,385.0664,187.3521,62.55304,43.12984
1323981,383.4575,181.5021,62.4548,42.22407
1324014,386.8184,169.523,62.65929,40.28511
1324049,393.1647,154.378,63.0379,37.66419
1324082,397.761,137.5002,63.30608,34.50857
1324113,401.8219,124.2302,63.53896,31.84653
1324148,407.8469,115.3246,63.87759,29.96874
1324179,408.5241,112.9156,63.91515,29.44811
1324206,403.0233,106.1189,63.60713,27.95017
1324243,398.0139,90.58922,63.3207,24.36796
1324271,396.1051,81.00945,63.21004,22.05027
1324305,390.9861,72.86046,62.90903,20.0168
1324336,385.5584,70.73566,62.58296,19.47758
1324370,380.3503,75.84633,62.26321,20.76831
1324400,373.4198,81.15004,61.82693,22.08486
1324431,366.9053,86.17352,61.4052,23.30964
1324466,361.9749,95.80206,61.07827,25.5949
1324499,354.7061,103.836,60.58365,27.43743
1324529,353.693,112.6017,60.51348,29.37987
1324564,357.0498,120.5844,60.7448,31.0867
1324592,360.6948,130.7738,60.99227,33.17944
1324628,362.9142,143.6443,61.14108,35.68672
1324655,363.8829,157.1018,61.2056,38.14996
1324687,373.9292,171.9588,61.85942,40.68874
1324726,382.1026,183.2914,62.37156,42.50392
1324756,388.0885,196.0033,62.73585,44.42176
1324787,389.4074,209.83,62.81493,46.374
1324820,387.5322,227.1581,62.70237,48.63789
1324852,383.6777,249.9644,62.46828,51.33621
1324887,379.8836,267.6296,62.23423,53.22919
1324920,383.0367,290.3482,62.42899,55.43984
1324949,389.4215,309.0085,62.81577,57.08779
1324984,396.779,321.8924,63.2492,58.14626
1325012,400.4549,335.227,63.46099,59.17924
1325042,401.9332,343.8641,63.54528,59.81664
1325077,409.5864,343.8473,63.97386,59.81542
1325109,415.8302,345.7174,64.31405,59.95031
1325142,420.264,346.0211,64.55063,59.97211
1325177,427.4435,348.6657,64.92519,60.16076
1325209,434.1168,349.7463,65.26421,60.23722
1325258,441.3005,349.3945,65.61968,60.21236
1325289,442.815,351.9715,65.69341,60.39355
1325307,440.6517,354.2494,65.58797,60.55206
1325340,435.6622,358.2914,65.34151,60.82954
1325369,432.0511,359.7433,65.16019,60.92804
1325405,431.872,357.5618,65.15114,60.7798
1325443,435.5212,355.1494,65.33447,60.61426
1325467,440.6083,351.1182,65.58585,60.33378
1325499,443.3484,348.1518,65.71927,60.12427
1325531,442.8117,348.258,65.69324,60.13181
1325564,436.6758,351.637,65.39195,60.37015
1325594,431.752,353.1236,65.14507,60.47392
1325625,429.3223,353.4144,65.02152,60.49414
1325658,431.7484,352.2653,65.14488,60.41409
1325691,438.4106,351.0942,65.47784,60.3321
1325725,443.9095,345.8453,65.74642,59.9595
1325759,445.4908,341.6588,65.82263,59.65617
1325790,444.6079,338.4977,65.78014,59.42345
1325821,442.702,334.3813,65.68792,59.11553
1325852,442.2128,331.9728,65.66414,58.93276
1325884,445.3185,330.4337,65.81435,58.81495
1325918,453.7823,327.5518,66.215,58.59216
1325951,460.9077,327.3486,66.54271,58.57634
1325982,462.6831,329.092,66.62304,58.71157
1326013,461.744,330.9843,66.58061,58.85719
1326046,462.5536,334.2944,66.6172,59.10897
1326079,469.1442,339.5527,66.91105,59.50148
1326110,478.0034,343.5383,67.29522,59.79303
1326146,482.017,339.7266,67.46531,59.51431
1326179,481.3993,335.9372,67.43929,59.23257
1326208,480.1425,333.8456,67.38617,59.07505
1326243,478.7489,332.9673,67.327,59.00846
1326273,477.9825,331.6914,67.29433,58.91128
1326303,477.8995,330.3635,67.29079,58.80955
1326333,477.691,330.6017,67.28188,58.82784
1326364,474.4456,333.488,67.14241,59.04797
1326400,472.0704,337.92,67.0393,59.38058
1326433,471.8326,341.0324,67.02892,59.61031
1326467,472.407,342.9928,67.05396,59.75343
1326497,471.8754,344.7492,67.03079,59.88061
1326532,471.0551,347.988,66.99496,60.11262
1326565,471.6089,350.6841,67.01916,60.30329
1326592,473.0125,351.0607,67.0803,60.32975
1326624,473.8122,354.9054,67.115,60.59742
1326665,473.9763,356.6045,67.1221,60.71431
1326691,474.4391,356.9878,67.14212,60.74056
1326720,476.0118,357.8682,67.20992,60.8007
1326757,476.5543,359.0799,67.23322,60.88311
1326788,475.4124,360.6279,67.18412,60.98777
1326821,474.6921,362.3298,67.15306,61.10204
1326852,474.0836,363.3593,67.12675,61.17076
1326886,473.8956,365.1354,67.11861,61.28863
1326917,473.5321,368.358,67.10285,61.50025
1326949,473.8904,370.5152,67.11839,61.64032
1326984,473.6126,372.2317,67.10635,61.75087
1327013,474.2173,374.1756,67.13253,61.87512
1327049,476.6248,376.5013,67.23624,62.02246
1327077,480.4382,375.7843,67.39869,61.97719
1327108,484.5998,375.5682,67.57349,61.96352
1327140,492.7922,374.8776,67.91019,61.91974
1327171,507.1384,370.9131,68.47723,61.66602
1327206,521.7355,361.9544,69.02637,61.0769
1327238,538.049,347.3901,69.60922,60.07003
1327268,556.3135,335.7549,70.22601,59.2189
1327302,579.33,326.6205,70.95397,58.51955
1327331,596.4802,313.2233,71.46368,57.44087
1327366,608.7065,303.0336,71.81126,56.57547
1327396,607.5169,303.2339,71.77799,56.59287
1327428,588.7834,311.7442,71.23823,57.31773
1327462,566.0157,340.071,70.53928,59.53968
1327498,558.7508,363.3973,70.30561,61.17329
1327522,532.6979,378.7831,69.42149,62.16565
1327557,524.4612,366.7132,69.12596,61.3926
1327591,538.8794,331.167,69.63807,58.87117
1327621,546.9789,305.1324,69.91532,56.75704
1327652,540.6094,290.7762,69.6979,55.47926
1327683,533.8529,280.2935,69.46229,54.49071
1327719,524.9748,274.6682,69.14463,53.93971
1327752,516.1826,277.5305,68.82066,54.22192
1327780,508.9238,273.4576,68.54586,53.8192
1327815,498.0761,262.5626,68.12231,52.70264
1327847,501.8845,263.7509,68.27281,52.82728
1327877,500.115,259.4257,68.20313,52.37016
1327908,497.7958,252.659,68.11116,51.63554
1327940,499.5668,259.9377,68.18147,52.42477
1327972,495.5584,268.849,68.02173,53.354
1328008,493.6625,275.0065,67.9454,53.97327
1328039,484.4861,270.8932,67.56875,53.56161
1328071,478.4158,269.0061,67.31281,53.37003
1328106,471.5982,269.9076,67.01869,53.46176
1328137,466.8464,273.0423,66.80939,53.7777
1328167,460.677,277.0175,66.53223,54.17162
