Time (ms), X, Y, Event
74881.02,283.15,265.4749,0
74897.54,283.1178,265.4473,0
74913.32,283.0159,265.5263,0
74930.42,282.9475,265.6406,0
74950.05,282.9925,265.6094,0
74966.96,283.0048,265.5513,0
74984.8,282.8733,265.5045,0
74997.35,282.6455,265.5308,0
75014.27,282.512,265.5052,0
75030.4,282.4569,265.5428,0
75047.63,282.4077,265.5243,0
75064.45,282.3512,265.4866,0
75081.52,282.2641,265.3981,0
75099.18,282.1779,265.3806,0
75114.6,282.1685,265.348,0
75131.55,282.1148,265.4429,0
75148.27,282.1054,265.4843,0
75165.26,282.0815,265.5689,0
75182.51,282.0751,265.4942,0
75198.83,282.0672,265.4895,0
75215.59,282.0739,265.5014,0
75237.13,282.1344,265.5023,0
75249.5,282.165,265.5517,0
75266.17,282.1387,265.6021,0
75282.88,282.0547,265.6182,0
75299.41,281.9809,265.6082,0
75315.72,281.906,265.6577,0
75332.88,281.7495,265.6124,0
75351.29,281.6727,265.5203,0
75369.77,281.6749,265.4902,0
75386.34,281.6859,265.4383,0
75402.89,281.6534,265.4691,0
75418.26,281.6437,265.4347,0
75435.87,281.5918,265.4038,0
75455.73,281.5157,265.4144,0
75473.4,281.4522,265.3365,0
75487.6,281.3441,265.3764,0
75503.97,281.3286,265.3252,0
75521.47,281.333,265.3035,0
75541.43,281.3464,265.3387,0
75551.05,281.3099,265.3655,0
75570.77,281.3135,265.3745,0
75587.27,281.3402,265.27,0
75603.75,281.2618,265.2083,0
75620.7,281.2315,265.15,0
75637.3,281.1886,265.1588,0
75653.29,281.1078,265.0668,0
75672.57,280.9854,265.0183,0
75687.48,280.9971,264.9545,0
75704.66,280.9867,265.0174,0
75719.26,280.9161,265.0982,0
75737.27,280.814,265.1225,0
75753.06,280.7641,265.0276,0
75769.05,280.7304,264.9732,0
75798.64,280.713,264.9295,0
75810.34,280.683,264.9371,0
75824.02,280.6521,264.9212,0
75840.33,280.654,264.9818,0
75857.05,280.6729,265.049,0
75873.34,280.6935,265.0609,0
75890.12,280.7473,265.0064,0
75907.78,280.7358,264.9918,0
75923.91,280.7018,264.9919,0
75941.7,280.6701,264.9787,0
75958.21,280.7051,264.8903,0
75974.17,280.7202,264.8852,0
75990.79,280.7102,264.825,0
76007.11,280.6508,264.7923,0
76022.82,280.6527,264.7497,0
76038.87,280.6324,264.7589,0
76054.98,280.5869,264.7297,0
76073.27,280.4903,264.7417,0
76090.17,280.5202,264.8141,0
76107.3,280.5467,264.9449,0
76125.32,280.5328,265.0234,0
76141.55,280.4426,265.0476,0
76157.98,280.4004,265.0671,0
76173.8,280.4782,264.993,0
76191.28,280.4944,264.9849,0
76208.05,280.5392,264.8675,0
76224.56,280.6177,264.8433,0
76241.26,280.6127,264.7533,0
76257.2,280.5725,264.5941,0
76273.29,280.5788,264.5699,0
76291.67,280.5718,264.5347,0
76307.63,280.5052,264.3424,0
76325.21,280.4703,264.1664,0
76342.73,280.4132,264.0633,0
76358.7,280.3689,263.9907,0
76374.32,280.3196,263.9628,0
76392.19,280.2795,263.9171,0
76408.91,280.194,263.9353,0
76425.37,280.1263,263.9284,0
76441.89,280.0851,263.9548,0
76458.99,280.0515,263.9375,0
76474.63,280.0101,263.9039,0
76492.2,280.0752,263.88,0
76508.74,280.0962,263.9244,0
76526.53,280.0667,263.9525,0
76542.85,280.1087,263.9428,0
76559.81,280.1964,263.9553,0
76574.96,280.3237,263.9165,0
76592.65,280.3428,263.8542,0
76614.66,280.3616,263.7136,0
76629.34,280.4014,263.6754,0
76646.95,280.485,263.5894,0
76663.95,280.5341,263.5282,0
76679.19,280.5771,263.3929,0
76694.28,280.5618,263.4131,0
76713.78,280.4729,263.4247,0
76729.49,280.4521,263.3396,0
76747.93,280.4267,263.2836,0
76763.41,280.4226,263.3104,0
76781.77,280.3776,263.287,0
76799.67,280.3696,263.3044,0
76814.38,280.4623,263.283,0
76832.7,280.5522,263.3358,0
76848.14,280.6733,263.3617,0
76865.66,280.7733,263.3857,0
76881.88,280.955,263.4387,0
76898.98,281.1056,263.5152,0
76913.3,281.268,263.5408,0
76931.84,281.4278,263.4699,0
76946.87,281.6316,263.4772,0
76963.63,281.8771,263.471,0
76981.13,282.1581,263.4415,0
76997.91,282.3608,263.388,0
77014.97,282.5026,263.4101,0
77035.25,282.537,263.4825,0
77048.77,282.5638,263.5373,0
77066.8,282.6157,263.6013,0
77080.02,282.693,263.6646,0
77095.3,282.7841,263.6931,0
77112.59,282.8396,263.7408,0
77135.58,282.9438,263.7245,0
77150.99,283.0394,263.7029,0
77168.16,283.2009,263.7544,0
77187.38,283.3322,263.8004,0
77199.85,283.3541,263.8013,0
77217.14,283.3787,263.8186,0
77234.63,283.3083,263.7854,0
77251.26,283.239,263.8006,0
77267.59,283.2307,263.7665,0
77285.93,283.2464,263.7504,0
77301.44,283.2763,263.6741,0
77317.27,283.3351,263.6331,0
77334.04,283.3937,263.6641,0
77351.61,283.4934,263.7282,0
77367.84,283.6537,263.8512,0
77385.42,283.8232,263.9523,0
77401.57,283.8867,264.0889,0
77418.07,283.9395,264.3731,0
77434.25,284.2526,265.0396,0
77451.6,284.7335,265.7266,0
77469.05,285.4066,266.6359,0
77484.95,286.3314,267.931,0
77501.27,287.2513,269.2628,0
77518.19,288.5293,270.618,0
77535.7,290.7299,272.5253,0
77551.95,292.7579,274.0277,0
77566.57,295.0921,275.4556,0
77583.28,297.5821,276.2244,0
77600.09,299.8475,276.7636,0
77615.91,302.3519,277.3423,0
77644.95,305.5128,278.0721,0
77662.45,307.7236,278.486,0
77673.55,309.3546,278.5319,0
77688.52,311.3021,278.5882,0
77703.36,312.912,278.4903,0
77718.95,314.5251,278.4326,0
77738.84,315.8456,278.4529,0
77752.62,317.0742,278.6104,0
77769.98,318.384,278.8427,0
77787.63,319.9289,279.1143,0
77807,321.3537,279.4106,0
77821.84,323.2218,279.8606,0
77839.45,324.8733,280.3017,0
77855.15,326.7055,280.7393,0
77872.18,328.5858,281.2516,0
77889.09,330.4224,281.6028,0
77904.8,332.4153,281.9741,0
77922.21,334.5197,282.3802,0
77938.44,336.3407,282.9562,0
77954.46,338.3993,284.151,0
77971.18,340.0937,285.536,0
77987.47,341.7368,287.5883,0
78005.17,343.1688,289.6946,0
78022.3,344.6363,292.1898,0
78041.69,345.8468,295.092,0
78054.55,346.9054,298.1701,0
78071.96,347.6524,302.0172,0
78090.02,348.2738,305.4692,0
78106.55,348.8697,309.4723,0
78125.54,349.5107,313.3156,0
78140.22,350.0277,316.9497,0
78154.66,350.4616,320.9917,0
78170.2,350.8495,325.9438,0
78187.87,351.3727,330.8351,0
78206.62,351.8328,335.0764,0
78222.03,352.236,338.8655,0
78238.27,352.3064,342.0307,0
78254.54,352.0995,345.3445,0
78271.78,352.0259,348.2784,0
78291.48,351.7598,350.0471,0
78308.53,351.0785,351.1287,0
78325.45,350.2527,351.775,0
78338.38,349.528,352.3584,0
78355.08,349.0243,352.7638,0
78373.32,348.6809,353.5905,0
78392.84,348.5341,354.4055,0
78406.62,348.4684,355.4181,0
78423.88,348.4393,356.5937,0
78441.18,348.2422,357.7946,0
78459.68,347.9815,358.5316,0
78472.5,347.724,359.0621,0
78494.55,347.4047,359.5424,0
78510.05,346.9903,360.0028,0
78524.49,346.3247,360.3593,0
78544.76,345.3895,360.493,0
78558.34,344.4485,360.9127,0
78573.66,343.2714,361.5844,0
78591.08,340.7975,362.9997,0
78611.21,339.1964,363.7341,0
78624.74,336.3594,365.0748,0
78642.63,333.6577,366.4047,0
78660.62,330.9872,367.7891,0
78674.98,328.1123,369.6486,0
78691.86,325.5051,371.6734,0
78708.91,322.8346,373.866,0
78727.91,320.1187,375.2895,0
78747.93,317.631,375.506,0
78762.84,314.113,374.9516,0
78780.77,310.4306,374.2201,0
78795.45,305.363,372.61,0
78810.8,298.3986,370.925,0
78838.23,291.2136,369.8686,0
78854.1,285.623,368.9427,0
78865.46,281.219,368.1834,0
78880.34,276.1288,367.334,0
78896.51,271.8287,367.1706,0
78912.73,267.5403,367.5539,0
78931.04,262.9095,368.5711,0
78950.82,258.6704,368.8217,0
78973.2,254.0099,368.6429,0
78989.2,251.3002,368.4285,0
79001.16,248.8376,368.2317,0
79010.9,245.7317,367.4431,0
79027.05,242.2834,366.1607,0
79043.85,239.377,364.7176,0
79061.66,236.8479,363.7563,0
79078.71,234.9619,362.9344,0
79094.77,233.0073,361.38,0
79112.42,231.483,359.2101,0
79133.2,230.5385,357.2407,0
79145.63,229.6845,354.4467,0
79167.33,229.1996,350.3255,0
79181.09,228.3447,344.1945,0
79198.4,227.0785,339.2203,0
79214.33,225.9754,334.2961,0
79234.01,224.5576,328.195,0
79253.01,223.0989,323.1214,0
79267.19,220.1006,316.4508,0
79287.62,218.4672,313.2851,0
79299.91,216.8078,309.9703,0
79314.94,215.7839,306.5777,0
79332.36,214.8325,303.191,0
79348.77,213.8804,299.9883,0
79366.53,213.5404,297.8004,0
79382.76,213.7945,295.8667,0
79399.92,213.9693,293.8522,0
79417.32,214.0907,292.0615,0
79434.6,214.2949,290.6681,0
79449.73,214.3501,288.9759,0
79467.34,214.2395,287.4102,0
79483.15,214.048,285.6552,0
79499.33,213.9757,283.7912,0
79516.48,213.9181,281.9655,0
79533.7,213.7841,280.5314,0
79552.17,213.6826,279.1403,0
79567.87,213.6849,277.8507,0
79583.79,213.6088,276.4221,0
79600.37,213.5346,275.2264,0
79617.8,213.6519,274.2869,0
79634.09,213.7618,273.481,0
79650.18,213.798,272.8264,0
79666.83,213.7834,272.0323,0
79683.95,213.7586,271.3281,0
79701.63,213.8131,270.8021,0
79718.13,213.9117,270.3377,0
79735.48,213.9446,269.8021,0
79753.16,213.7944,269.1723,0
79769.87,213.7464,268.6458,0
79787.08,213.7272,268.1887,0
79804.02,213.5365,267.5652,0
79819.95,213.1651,266.845,0
79836.49,212.7543,266.2936,0
79853.63,212.5852,265.7445,0
79870.21,212.5181,265.3392,0
79887.8,212.3241,264.864,0
79904.66,211.9307,264.4091,0
79921.61,211.5718,264.0131,0
79937.73,211.3475,263.5151,0
79953.27,211.0669,263.0249,0
79971.09,210.7373,262.5914,0
79987.05,210.4741,262.2041,0
80004.37,210.2749,262.0542,0
80021.49,210.1139,261.9673,0
80039.43,210.0353,262.0879,0
80053.89,209.7202,262.0873,0
80070.74,209.3616,261.9564,0
80089.39,209.2332,261.96,0
80105.73,209.2701,262.0077,0
80121.02,209.4175,262.1385,0
80139.3,209.6961,262.3156,0
80154.66,210.2652,262.4525,0
80173.12,210.9977,262.5759,0
80192.8,211.8951,262.8308,0
80208.13,213.0095,263.0896,0
80228.99,214.8057,263.3518,0
80240.31,216.7424,263.5101,0
80257.61,218.9803,263.6301,0
80273.02,222.0832,264.0857,0
80289.97,225.2334,264.5634,0
80307.52,229.4015,265.0683,0
80331.98,234.3061,265.4495,0
80342.87,237.0659,265.7722,0
80354.12,241.3634,266.3288,0
80370.59,245.4063,266.7926,0
80387.47,250.2003,267.2054,0
80404.91,254.692,267.4625,0
80422.31,258.562,267.7696,0
80438.68,262.3504,267.8588,0
80458.44,266.1204,267.7873,0
80471.63,269.9256,267.4956,0
80491.15,273.6355,266.9221,0
80509.13,276.7887,266.3325,0
80525.82,279.7078,265.8845,0
80540.66,283.0821,265.4832,0
80558.25,286.2066,265.3331,0
80574.09,289.892,264.9175,0
80594.56,293.0202,264.3804,0
80612.34,295.82,263.9886,0
80627.94,298.4018,263.657,0
80643.29,300.7629,263.1937,0
80659.91,302.6944,262.4643,0
80677.9,304.5261,261.5003,0
80694.52,306.0718,260.7415,0
80708.9,307.6945,260.0812,0
80726.3,309.3089,259.5394,0
80742.77,310.5789,259.0243,0
80756.93,312.0293,258.379,0
80773.57,313.3404,257.6783,0
80790.8,314.859,257.0333,0
80808.59,316.1159,256.6697,0
80824.2,317.9685,256.409,0
80856.95,318.8016,256.4116,0
80869.35,319.4128,256.4036,0
80880.27,319.9337,256.5627,0
80894.48,320.1704,256.6458,0
80911.42,320.3242,256.6504,0
80928.88,320.1989,256.6493,0
80943.26,320.0652,256.6714,0
80960.33,319.6675,256.8553,0
80978.58,319.1959,257.0773,0
80994.23,318.6487,257.3044,0
81011.03,318.1099,257.5187,0
81027.34,317.6521,257.7251,0
81045.63,317.3828,257.9787,0
81063.54,317.1945,258.2583,0
81080.9,317.0048,258.4778,0
81096.31,316.9628,258.5902,0
81111.38,316.9381,258.7536,0
81130.99,316.9211,258.8998,0
81146.76,316.9436,259.0296,0
81163.35,316.9366,259.0473,0
81180.34,316.9427,259.0833,0
81197.58,316.8727,259.116,0
81212.77,316.808,259.1981,0
81230.98,316.761,259.071,0
81247.36,316.7146,258.9153,0
81279.99,316.7446,258.6578,0
81292.8,316.7366,258.51,0
81304.74,316.7201,258.3255,0
81313.73,316.737,258.1551,0
81329.27,316.8818,257.8223,0
81347.23,316.929,257.5707,0
81362.24,317.0696,257.2229,0
81381.66,317.1134,256.8897,0
81396.36,317.2064,256.554,0
81412.91,317.3638,256.0694,0
81430.81,317.5302,255.646,0
81447.67,317.6956,255.1088,0
81464.16,317.8436,254.7875,0
81482.27,318.0552,254.5853,0
81498.87,318.3747,254.3879,0
81513.77,318.7158,254.1908,0
81531.68,319.1187,254.0681,0
81547.66,319.3796,253.8711,0
81565.71,319.5984,253.7979,0
81581.7,319.8456,253.7943,0
81598.24,320.1106,253.759,0
81615.06,320.3654,253.7857,0
81632.53,320.6232,253.7744,0
81649.07,320.8518,253.7962,0
81665.85,321.0839,253.7971,0
81682.24,321.2738,253.771,0
81698.58,321.5274,253.6448,0
81714.34,321.7896,253.6114,0
81732.25,321.9651,253.5852,0
81747.98,322.3105,253.5491,0
81766.76,322.518,253.7007,0
81782.97,322.7166,253.8527,0
81800.48,322.8257,253.8426,0
81816.09,322.8566,253.8234,0
81832.85,322.9467,253.7898,0
81850.48,323.0276,253.8506,0
81867.73,323.0892,253.9658,0
81884,323.0825,254.072,0
81900.55,323.0905,254.1744,0
81916.47,323.0867,254.26,0
81932.71,323.0125,254.2529,0
81950.57,322.9114,254.287,0
81967.38,322.7575,254.2858,0
81985.38,322.6941,254.3456,0
82001.65,322.6233,254.3997,0
82019.08,322.6572,254.3779,0
82035.52,322.5917,254.3193,0
82051.45,322.3868,254.2926,0
82068.66,322.2897,254.3549,0
82085.44,322.2106,254.5318,0
82102.3,322.1346,254.5783,0
82120.22,321.9929,254.7042,0
82138.43,321.827,254.7842,0
82155.24,321.7529,254.8524,0
82170.24,321.7253,254.9274,0
82191.27,321.762,255.019,0
82205.31,321.8077,255.2369,0
82228.15,321.8098,255.3349,0
82241.33,321.8522,255.3824,0
82254.37,321.912,255.3586,0
82270.58,321.9482,255.4343,0
82290.48,321.9068,255.458,0
82309.76,321.8344,255.453,0
82321.67,321.7524,255.4768,0
82339.28,321.6765,255.5371,0
82356.22,321.5892,255.5157,0
82373.11,321.5312,255.4759,0
82390.06,321.4547,255.4834,0
82404.7,321.3383,255.5207,0
82422.99,321.2168,255.4785,0
82438.54,321.0726,255.5237,0
82457.38,321.0617,255.4696,0
82473.6,321.0363,255.4455,0
82489.5,320.9319,255.4411,0
82506.34,320.8974,255.5548,0
82522.8,320.8563,255.7845,0
82539.13,320.8637,256.0202,0
82555.43,321.0192,256.4325,0
82573.03,321.0942,256.9839,0
82590.38,321.1854,257.797,0
82607.19,321.2882,258.6526,0
82623.73,321.3958,259.7935,0
82640.05,321.6017,261.1881,0
82655.8,321.7588,262.5463,0
82675.18,322.0525,264.5332,0
82691.9,322.3445,266.6437,0
82707.63,322.6742,268.741,0
82723.8,323.0263,271.2496,0
82741.25,323.3797,273.703,0
82757.92,323.9098,276.3921,0
82774.95,324.6232,279.9028,0
82793.25,325.2435,283.4182,0
82809.56,325.6465,286.7588,0
82826.12,325.9601,291.1493,0
82845.69,325.9276,294.0235,0
82859.16,325.7808,297.2018,0
82874.16,325.6767,300.8739,0
82892.38,325.5009,304.2443,0
82907.95,325.423,308.2416,0
82927.04,325.4137,311.3256,0
82941.34,325.4734,314.6882,0
82958.41,325.5326,317.3417,0
82973.07,325.768,320.4002,0
82991.27,326.0538,323.2461,0
83007.51,326.7394,326.5192,0
83025.42,327.4744,329.5634,0
83041.92,328.2008,332.6205,0
83059.19,328.9896,335.763,0
83075.94,329.964,339.5268,0
83095.26,330.6573,342.7551,0
83111.83,331.1127,345.2448,0
83129.53,331.3124,346.5213,0
83142.09,331.313,346.6804,0
83159.45,331.1787,346.3824,0
83174.8,330.9493,345.7985,0
83191.66,330.3936,344.0884,0
83209.84,330.1511,343.0621,0
83226.17,329.741,340.7045,0
83242.43,329.3017,338.243,0
83259.59,328.7324,335.5097,0
83275.6,327.9408,331.9511,0
83293.23,327.3977,328.7766,0
83309.03,326.8002,324.5896,0
83326.52,326.1155,321.0186,0
83342.79,325.4969,317.1653,0
83360.98,325.0579,313.7472,0
83378.31,324.6639,310.6229,0
83393.45,324.2,307.2794,0
83410.09,323.7145,303.9571,0
83427.87,323.3624,301.0303,0
83444.6,323.1074,298.3901,0
83465.33,322.7769,295.9933,0
83481.08,322.4299,293.6761,0
83497.03,322.229,291.8856,0
83513.24,322.0809,290.1416,0
83527.22,321.9309,288.4425,0
83545.82,321.6632,287.1339,0
83560.4,321.3788,285.5164,0
83577.13,321.3296,284.3846,0
83598.43,321.2668,283.5589,0
83614.51,320.973,282.7906,0
83630.21,320.4807,281.5218,0
83649.03,320.2063,280.5335,0
83661.74,319.7608,279.2659,0
83684.32,319.5909,278.6957,0
83694.6,319.361,277.407,0
83711.76,319.2452,276.0478,0
83729.05,319.3857,274.7626,0
83745.37,319.5671,273.4156,0
83762.69,319.7108,272.234,0
83779.88,319.9259,270.9471,0
83797.66,320.1811,269.7784,0
83819.25,320.4108,268.8822,0
83835.68,320.6591,267.8809,0
83852.88,320.8829,266.883,0
83866.54,320.998,265.8859,0
83881.09,321.1253,264.9288,0
83899.84,321.317,264.2013,0
83916.29,321.6953,263.2212,0
83940.29,321.8719,262.8402,0
83953.3,322.0023,262.4753,0
83966.92,322.2018,262.0103,0
83984.88,322.5847,261.8548,0
84000.42,323.059,261.833,0
84017.87,323.3312,261.7029,0
84033.21,323.5386,261.5685,0
84050.97,323.6943,261.3927,0
84067.63,323.7929,261.2767,0
84082.99,323.9046,261.2079,0
84100.4,323.9893,261.161,0
84115.41,323.9802,260.9207,0
84132.13,323.6297,260.4438,0
84150.27,323.2101,259.8871,0
84168.18,322.8831,259.3816,0
84186.84,322.8561,259.1051,0
84202.58,323.0528,259.2044,0
84217.29,323.2027,259.1561,0
84233.48,323.2725,258.8907,0
84250.91,323.3578,258.515,0
84268.08,323.4612,257.8223,0
84287.82,323.5257,257.1176,0
84303.11,323.5063,256.5634,0
84318.62,323.4533,256.0032,0
84339.68,323.3443,255.3664,0
84353.98,323.2131,254.6738,0
84370.55,322.9171,254.0711,0
84387.52,322.6962,253.8592,0
84404.18,322.4802,253.9216,0
84419.88,322.2308,253.7721,0
84436.37,321.8114,253.3619,0
84453.45,321.3011,253.1786,0
84469.08,320.9663,252.9868,0
84486.54,320.7469,252.8679,0
84503.31,320.4625,252.7473,0
84522.48,320.2839,252.6122,0
84538.48,320.2838,252.6467,0
84554.2,320.4034,252.8186,0
84571.36,320.4576,253.0075,0
84588,320.3857,253.1198,0
84604.41,320.2658,253.0655,0
84620.98,320.1556,253.0112,0
84637.16,320.101,253.0725,0
84653.66,320.097,253.2269,0
84670.59,320.1241,253.3286,0
84687.41,320.0062,253.4236,0
84707.05,319.94,253.4388,0
84721.8,319.8673,253.3288,0
84740.11,319.9129,253.3698,0
84755.95,320.0341,253.4973,0
84771.93,320.1378,253.7392,0
84787.73,320.1571,253.7454,0
84804.58,320.1595,253.8237,0
84821.13,320.2664,253.9291,0
84837.26,320.4269,253.9125,0
84854.18,320.4604,253.9019,0
84874.01,320.4734,253.8359,0
84889.48,320.5876,253.8685,0
84907.67,320.8198,253.9938,0
84923.92,321.0635,254.4164,0
84940.16,321.1364,254.5262,0
84957.87,321.0168,254.4573,0
84972.42,320.8083,254.1669,0
84989.28,320.7791,254.0189,0
85006.38,320.8883,253.961,0
85022.74,320.9658,253.9019,0
85041.03,321.0047,253.7074,0
85056.54,320.9656,253.7059,0
85072.58,321.0112,253.7182,0
85090.34,320.9445,253.9094,0
85107.59,320.968,253.9891,0
85126.66,320.9067,254.0845,0
85143.75,320.7777,254.0701,0
85158.21,320.6171,254.1778,0
85174.46,320.5386,254.6188,0
85199.66,320.5699,255.1803,0
85213.79,320.5235,255.3733,0
85230.27,320.4811,255.136,0
85243.44,320.3371,254.8232,0
85260.3,320.2898,254.5031,0
85274.78,320.275,254.384,0
85292.48,320.259,254.2075,0
85309.38,320.256,254.0036,0
85330.04,320.4498,253.8869,0
85344.29,320.5664,253.898,0
85361.08,320.556,253.9825,0
85379.43,320.5672,254.0652,0
85393.11,320.542,254.1843,0
85411.51,320.5303,254.2156,0
85426.7,320.4246,254.3904,0
85447.63,320.3585,254.4588,0
85464.94,320.3529,254.9595,0
85498.21,320.4353,255.1085,0
85512.54,320.4553,255.3201,0
85524.32,320.5349,255.4462,0
85538.39,320.689,255.3863,0
85546.8,320.7114,255.4571,0
85563.67,320.6352,255.5192,0
85578.28,320.6716,255.6041,0
85594.44,320.7585,255.7724,0
85611.47,320.7458,255.844,0
85628.29,320.7581,255.909,0
85646.27,320.8476,255.8169,0
85662.5,320.992,255.8675,0
85678.99,321.0104,255.8846,0
85694.56,321.0347,255.8106,0
85713.65,321.1531,255.7327,0
85728.3,321.417,255.7856,0
85744.13,321.5747,255.9024,0
85761.86,321.7837,256.1187,0
85778.26,322.0801,256.2304,0
85793.87,322.2916,256.2256,0
85811.99,322.8248,256.2422,0
85829.52,323.0125,256.5121,0
85845.77,323.1662,256.5408,0
85865.22,323.4742,256.4832,0
85882.06,323.7965,256.5787,0
85898.2,324.3776,256.6648,0
85914.44,324.7613,256.5217,0
85931.95,325.1567,256.4245,0
85946.5,325.8187,256.4205,0
85963.84,325.9844,256.7406,0
85981.24,325.8402,256.668,0
85997.23,325.8122,255.9012,0
86014.27,326.0345,255.7157,0
86029.96,325.5291,256.3783,0
86048.94,325.4922,256.1135,0
86064.83,325.6901,255.1238,0
86081.71,325.6591,254.6116,0
86100.98,325.6631,254.5356,0
86114.45,325.9197,254.6546,0
86130.45,325.9328,254.7893,0
86147.83,325.7548,254.994,0
86165.2,325.2617,255.1964,0
86181.58,324.6952,255.357,0
86198.25,324.1008,255.345,0
86214.98,323.3338,255.3717,0
86232.77,322.2631,255.3831,0
86249.55,321.4189,255.326,0
86269.37,320.924,255.6458,0
86286.19,321.2638,256.8788,0
86301.81,319.8517,255.612,0
86316.85,320.1888,255.7072,0
86333.23,320.3004,255.9253,0
86350.53,320.6658,256.0326,0
86366.48,320.8164,256.131,0
86383.45,320.8833,256.1245,0
86401.01,320.9525,256.1075,0
86418.25,320.9525,256.1075,1
86418.25,320.9163,256.1609,0
86438.81,320.8206,256.1296,0
86450.88,320.6244,256.0237,0
86470.02,320.2901,256.0442,0
86485.19,320.0424,255.9285,0
86502.09,319.9607,255.8697,0
86518.53,319.916,255.8249,0
86534.38,319.6465,255.8195,0
86552.66,319.6069,255.7449,0
86569.1,319.6974,255.7537,0
86583.6,319.8241,255.7739,0
86602.38,319.9306,255.7921,0
86617.58,319.926,255.7591,0
86637.85,319.5377,255.8672,0
86654.92,319.3821,255.9096,0
86668.49,319.2859,256.0221,0
86686.62,319.2223,256.1976,0
86701.84,319.0596,256.557,0
86721.56,318.9955,257.0166,0
86734.81,318.9591,257.6712,0
86753.79,318.8997,258.2869,0
86769.34,318.8668,258.9453,0
