Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1627119,321.3554,225.4247,58.10336,48.4201
1627135,321.2453,224.6645,58.09455,48.32401
1627153,321.1451,224.1006,58.08652,48.25249
1627169,321.0227,223.8428,58.07673,48.21972
1627185,320.8622,223.9593,58.06387,48.23452
1627202,320.7089,224.0813,58.05157,48.25003
1627219,320.4557,224.3419,58.03125,48.28311
1627235,320.172,224.7908,58.00845,48.33999
1627251,319.6659,225.0956,57.96771,48.37854
1627268,319.0258,225.4516,57.91605,48.4235
1627284,318.2133,225.9401,57.85026,48.48506
1627303,317.4854,226.3564,57.79112,48.5374
1627319,317.0082,226.8782,57.75224,48.60285
1627334,316.5198,227.4179,57.71236,48.67036
1627352,315.9981,228.1162,57.66966,48.75746
1627370,315.555,228.5471,57.63331,48.81105
1627391,315.0493,228.6767,57.59175,48.82715
1627405,314.6007,228.611,57.5548,48.819
1627421,314.0823,228.4483,57.512,48.79878
1627437,313.5476,228.0139,57.46776,48.74472
1627453,313.0241,227.7214,57.42434,48.70826
1627468,312.5267,227.5656,57.38298,48.68882
1627485,312.0191,227.5661,57.34068,48.68887
1627502,311.4785,227.7363,57.29552,48.71012
1627519,310.9735,227.9212,57.25325,48.73317
1627536,310.4627,228.1566,57.21038,48.7625
1627553,309.9904,228.4548,57.17065,48.79959
1627570,309.516,228.692,57.13066,48.82905
1627586,309.049,228.865,57.09121,48.85052
1627602,308.614,229.1579,57.05439,48.88682
1627619,308.1753,229.4139,57.01719,48.91852
1627635,307.6311,230.0247,56.97092,48.99395
1627658,307.3112,230.4657,56.94368,49.04829
1627675,306.9627,230.9303,56.91395,49.1054
1627690,306.5154,231.6511,56.87572,49.19375
1627709,306.0092,232.4877,56.83236,49.29589
1627729,305.4465,233.1575,56.78405,49.37736
1627748,304.8189,233.8733,56.73003,49.46413
1627766,304.2177,234.5753,56.67812,49.54893
1627784,303.646,235.0974,56.62863,49.61181
1627802,303.072,235.626,56.57881,49.6753
1627821,302.5965,236.0671,56.53745,49.72817
1627841,302.105,236.4479,56.49459,49.77371
1627859,301.6448,236.6035,56.45437,49.7923
1627878,301.4039,236.6365,56.43328,49.79624
1627899,301.1841,236.8042,56.41402,49.81625
1627919,301.1332,236.9913,56.40956,49.83855
1627937,301.168,237.1628,56.41261,49.85897
1627952,301.2019,237.4079,56.41558,49.88814
1627973,301.3983,237.7524,56.43279,49.92907
1627993,301.4962,238.0631,56.44136,49.96593
1628012,301.5208,238.457,56.44352,50.01258
1628032,301.486,238.7385,56.44047,50.04586
1628052,301.4383,239.0898,56.4363,50.08733
1628071,301.3229,239.4151,56.42619,50.12566
1628089,301.2033,239.8211,56.41571,50.17342
1628107,301.0986,240.2497,56.40652,50.22373
1628125,300.8531,240.3927,56.38499,50.2405
1628144,300.6331,240.2848,56.36565,50.22785
1628165,300.2988,239.8576,56.33625,50.1777
1628185,299.8624,238.1758,56.2978,49.97929
1628204,299.3897,234.9707,56.25606,49.59658
1628220,299.0361,231.3824,56.22478,49.16085
1628239,298.7234,228.5507,56.19707,48.8115
1628256,298.325,225.618,56.16171,48.44449
1628275,297.8995,223.3948,56.12388,48.16268
1628295,297.5272,221.6141,56.09071,47.93471
1628315,297.1241,220.2351,56.05474,47.75676
1628334,296.6558,219.2912,56.01286,47.63427
1628354,296.1538,218.2567,55.96787,47.49935
1628387,295.4954,217.9073,55.9087,47.45362
1628400,295.1785,217.9991,55.88015,47.46563
1628410,294.7196,218.4622,55.83875,47.5262
1628426,294.2293,219.2637,55.79441,47.6307
1628449,293.842,220.656,55.75932,47.81121
1628468,293.5737,222.243,55.73497,48.01545
1628487,293.3573,224.0032,55.71531,48.24011
1628506,293.0636,225.7143,55.68858,48.45662
1628525,292.7023,227.633,55.65567,48.69723
1628542,292.2841,229.7151,55.6175,48.95575
1628561,291.8294,231.7207,55.57592,49.20226
1628585,291.3417,234.3594,55.53122,49.52288
1628598,290.9034,237.372,55.49096,49.88388
1628620,290.4207,241.1063,55.44653,50.32396
1628638,289.9632,245.0834,55.40431,50.78388
1628658,289.5019,249.1856,55.36166,51.24896
1628676,288.916,252.8416,55.30737,51.65568
1628694,287.9446,256.5607,55.21701,52.06207
1628713,286.6773,260.1566,55.09851,52.44808
1628733,285.2079,263.653,54.96021,52.81703
1628753,283.7359,266.6379,54.82072,53.12714
1628772,282.1458,270.2988,54.66895,53.50145
1628791,280.6549,272.9241,54.52561,53.76587
1628811,279.1353,275.3188,54.37846,54.00419
1628823,277.7199,277.6819,54.24046,54.23674
1628842,276.4872,279.6725,54.11949,54.4306
1628863,275.292,281.5798,54.00154,54.61465
1628883,274.2306,283.3382,53.89623,54.78287
1628901,273.288,284.8872,53.80226,54.92991
1628920,272.4846,286.2605,53.72184,55.05937
1628938,271.9886,287.0897,53.67203,55.13714
1628956,271.4476,288.0532,53.61757,55.22713
1628974,271.1351,288.7886,53.58605,55.29553
1628993,271.067,289.4549,53.57917,55.35732
1629013,271.1136,289.9925,53.58387,55.40702
1629035,271.3782,290.3872,53.61057,55.44343
1629054,271.7009,290.5807,53.64308,55.46125
1629073,272.018,290.8488,53.67498,55.48593
1629091,272.3945,291.114,53.7128,55.5103
1629112,272.7392,291.265,53.74735,55.52418
1629128,273.1322,291.4387,53.78669,55.54011
1629149,273.3686,291.4809,53.81031,55.54399
1629165,273.5646,291.5782,53.82989,55.55291
1629187,273.6842,291.689,53.84182,55.56306
1629205,273.7671,291.7726,53.85008,55.57071
1629222,273.8298,291.8327,53.85633,55.57622
1629243,273.7932,291.9385,53.85268,55.5859
1629260,273.7638,292.0391,53.84975,55.5951
1629278,273.6255,292.2878,53.83595,55.61783
1629299,273.4453,292.4196,53.81797,55.62988
1629317,272.9703,292.4298,53.7705,55.63081
1629338,272.4613,292.3753,53.7195,55.62583
1629359,271.8709,292.236,53.66019,55.61311
1629378,271.2391,292.0612,53.59654,55.59713
1629393,270.3501,291.9276,53.50665,55.5849
1629412,269.0604,291.7889,53.37556,55.57221
1629431,267.5559,291.4523,53.22161,55.54136
1629451,265.7612,291.1256,53.03651,55.51138
1629472,263.7716,290.7762,52.82944,55.47926
