Time (ms), X, Y, Event
51506.41,337.9806,256.8365,0
51562.14,337.9567,256.813,0
51572.39,337.9167,256.7683,0
51582.11,337.825,256.6426,0
51593.94,337.7688,256.5895,0
51605.77,337.6662,256.4643,0
51621.36,337.5845,256.4085,0
51634.26,337.5363,256.4239,0
51649.14,337.5152,256.3762,0
51661.18,337.5947,256.4086,0
51675.39,337.6016,256.3303,0
51689.09,337.6105,256.3045,0
51705.95,337.639,256.1411,0
51723.03,337.7163,255.9156,0
51739.48,337.7944,255.8067,0
51756.82,337.9162,255.7039,0
51773.8,338.0411,255.6689,0
51791.15,338.1684,255.6913,0
51807.32,338.3126,255.7011,0
51824.49,338.4322,255.6694,0
51840.75,338.5281,255.5084,0
51857.61,338.5671,255.3846,0
51873.59,338.6531,255.297,0
51890.95,338.7617,255.1486,0
51907.9,338.8643,255.2472,0
51925.7,338.9251,255.1988,0
51942.96,338.9795,255.2502,0
51960.45,339.0627,255.1851,0
51976.38,339.041,255.1018,0
51991.87,338.8543,255.1621,0
52008.91,338.7486,255.0149,0
52026.65,338.7472,254.8841,0
52043.18,338.8506,254.8059,0
52060.58,339.0197,254.6328,0
52076.67,339.5223,254.4245,0
52092.68,340.2463,254.0955,0
52110.27,340.8359,253.8679,0
52127.14,341.6507,253.5562,0
52145.57,342.3123,253.2831,0
52160.24,342.8963,253.1139,0
52177.26,343.4725,252.9996,0
52194.79,343.8944,252.8839,0
52213.95,344.0401,252.8212,0
52227.41,343.968,252.8162,0
52245.49,343.9022,252.8916,0
52262.2,343.5379,253.0673,0
52278.56,343.2788,253.2448,0
52295.05,342.6459,253.505,0
52313.01,342.0739,253.7744,0
52329.68,341.2659,254.0912,0
52346.92,340.5586,254.2269,0
52363.3,339.8432,254.2916,0
52380.73,339.1779,254.5526,0
52396.69,338.5979,255.1081,0
52413.9,337.937,255.6232,0
52430.5,337.1493,255.9048,0
52448,336.4051,255.845,0
52464.36,335.6594,255.5523,0
52481.82,334.8448,255.2362,0
52498.44,334.0215,254.9283,0
52513.43,332.6854,254.2926,0
52532.1,331.3332,253.9639,0
52550.18,330.3286,253.8732,0
52565.1,329.0364,253.5478,0
52583.45,328.1227,253.1071,0
52599.08,327.432,252.7838,0
52614.32,326.644,252.5963,0
52635.02,325.9857,252.3394,0
52648.08,324.9814,252.1194,0
52666.9,323.9524,252.0723,0
52683.99,322.7865,251.9088,0
52709.23,322.134,251.9435,0
52720.59,321.4533,252.147,0
52732.36,320.5552,252.4641,0
52749.41,319.7227,252.8378,0
52765.6,319.1492,253.1668,0
52781.48,318.6715,253.5447,0
52798.61,318.1783,253.9276,0
52814.1,317.826,254.2986,0
52832.3,317.612,254.4821,0
52848.98,317.6092,254.5693,0
52869.38,317.5164,254.6947,0
52888.93,317.3643,254.6578,0
52902.4,316.9731,254.6863,0
52922.81,316.5409,254.684,0
52934.79,316.1549,254.6161,0
52948.51,315.8915,254.3848,0
52966.33,315.7602,254.068,0
52983.82,315.8304,253.6665,0
53001.31,315.925,253.4663,0
53017.35,315.9758,253.4636,0
53033.8,315.9131,253.6254,0
53053.88,315.6736,253.8109,0
53068.54,315.3129,253.9337,0
53085.05,314.9223,253.95,0
53101.38,314.554,253.8172,0
53118.39,314.2825,253.7856,0
53136,314.0943,253.8902,0
53152.59,314.0885,254.3123,0
53169.13,314.0948,254.5207,0
53185.2,314.3624,254.6995,0
53203.37,314.7345,254.7802,0
53221.5,315.2658,254.8068,0
53237.18,315.7221,254.7525,0
53251.79,316.3295,254.8074,0
53270.28,317.1116,254.8237,0
53285.89,317.6997,254.8775,0
53303.65,318.202,254.7644,0
53319.06,318.7057,254.5155,0
53336.35,319.1598,254.2405,0
53355.29,319.5464,254.0548,0
53371.5,319.8651,253.9062,0
53386.36,320.1448,253.7418,0
53403.4,320.4741,253.6113,0
53421.86,320.7137,253.5442,0
53437.26,320.9317,253.5785,0
53453.59,321.2155,253.496,0
53471.29,321.4697,253.4168,0
53488.34,321.7632,253.4734,0
53505.66,322.0302,253.6131,0
53523.64,322.1776,253.928,0
53539.59,322.2821,254.1571,0
53554.32,322.3857,254.306,0
53571.73,322.3665,254.3817,0
53588.25,322.2879,254.5176,0
53605.36,322.0886,254.6147,0
53621.53,321.9256,254.7104,0
53639.64,321.7179,254.7514,0
53656.09,321.4951,254.7328,0
53673.71,321.3235,254.7496,0
53688.96,321.1923,254.6365,0
53706.66,321.1525,254.5373,0
53723.05,321.0987,254.5731,0
53739.26,321.1651,254.5402,0
53756.12,321.1643,254.5212,0
53775.08,321.1405,254.4956,0
53790.06,321.0292,254.5792,0
53807.42,320.8025,254.6962,0
53825.59,320.6169,254.8256,0
53840.92,320.4331,254.8993,0
53856.98,320.2951,254.9552,0
53873.88,320.2154,255.0069,0
53893.37,320.2316,255.0494,0
53914.29,320.4363,255.0395,0
53926.41,320.6093,255.0772,0
53943.16,320.8906,255.0751,0
53960.07,321.1442,255.1105,0
53978.39,321.3565,255.1152,0
53993.41,321.5624,255.1646,0
54012.5,321.732,255.164,0
54029.36,321.8108,255.0898,0
54048.74,321.8819,255.0589,0
54063.54,321.9315,254.9809,0
54077.52,321.9392,254.9721,0
54095.18,321.9596,255.0348,0
54113.39,321.9444,255.1513,0
54130.96,321.9328,255.26,0
54146.67,321.9027,255.3595,0
54162.51,321.8336,255.314,0
54180.97,321.7939,255.3389,0
54199.35,321.7906,255.3995,0
54211.1,321.8051,255.3999,0
54228.84,321.8097,255.4888,0
54246.66,321.8514,255.5522,0
54262.12,321.8637,255.6641,0
54279.23,321.7834,255.8273,0
54296.3,321.7132,255.9929,0
54313.86,321.6762,256.1221,0
54329.5,321.5416,256.2662,0
54346.44,321.353,256.3766,0
54363.43,321.1753,256.446,0
54379.02,321.0155,256.4859,0
54395.62,320.8643,256.5799,0
54413.31,320.7216,256.5511,0
54432.71,320.6219,256.537,0
54450.93,320.5145,256.4198,0
54463.13,320.459,256.3082,0
54480.53,320.4586,256.2093,0
54500.71,320.5817,256.1115,0
54514.16,320.6515,255.9821,0
54531.1,320.6983,255.8305,0
54547.46,320.862,255.737,0
54564.24,321.0125,255.6872,0
54584.75,321.1302,255.6356,0
54597.76,321.2532,255.548,0
54613.84,321.3747,255.47,0
54630.88,321.4784,255.431,0
54647.84,321.4803,255.5018,0
54664.14,321.4944,255.5899,0
54681.03,321.472,255.6859,0
54697.49,321.4271,255.7453,0
54713.88,321.4236,255.7744,0
54735.16,321.4309,255.8376,0
54747.65,321.4065,255.9604,0
54765.15,321.3635,256.0172,0
54785.81,321.2773,255.9849,0
54803.21,321.2543,256.0058,0
54819.48,321.2021,255.9099,0
54834.81,321.1281,255.8716,0
54849.82,321.1364,255.8775,0
54865.45,321.1577,255.9031,0
54885.47,321.1866,255.8912,0
54903.52,321.2063,255.8056,0
54919.23,321.2209,255.7945,0
54932.41,321.2272,255.7752,0
54953.06,321.2355,255.7018,0
54967.1,321.2007,255.6573,0
54983.48,321.1719,255.5904,0
55000.44,321.142,255.6762,0
55020.7,321.1634,255.7297,0
55037.07,321.2075,255.7933,0
55051.88,321.1891,255.8403,0
55070.74,321.1021,255.9075,0
55083.86,321.0513,256.0489,0
55102.46,320.9996,256.118,0
55116.96,320.9462,256.1777,0
55133.59,320.9658,256.2006,0
55151.92,320.9968,256.1695,0
55168.22,321.1036,255.9277,0
55185.93,321.2204,255.7569,0
55201.47,321.3423,255.7543,0
55218.16,321.4419,255.9067,0
55234.78,321.5138,255.9846,0
55255.02,321.5701,255.9187,0
55268.09,321.6458,255.7616,0
55285.51,321.7016,255.6546,0
55302.71,321.7745,255.5069,0
55320.62,321.8384,255.3695,0
55335.84,321.9063,255.2068,0
55352.55,321.9669,255.1048,0
55368.96,322.0392,254.9156,0
55390.31,322.0943,254.8461,0
55405.17,322.1012,254.8011,0
55419.68,322.1007,254.806,0
55436.07,322.0536,254.8848,0
55453.54,322.042,254.9731,0
55469.62,321.9518,255.1348,0
55487.44,321.8974,255.2484,0
55504.22,321.823,255.2245,0
55522.48,321.782,255.1754,0
55537.21,321.7715,255.0812,0
55554.33,321.7221,254.9933,0
55572.84,321.7367,254.907,0
55588.25,321.6954,254.8152,0
55605.65,321.6824,254.8201,0
55625.71,321.6612,254.7531,0
55642.58,321.6605,254.7089,0
55659.06,321.6766,254.7129,0
55676.68,321.7424,254.7038,0
55692.33,321.7828,254.6448,0
55707.36,321.8418,254.6025,0
55726.98,321.8558,254.5874,0
55744.97,321.8974,254.5799,0
55763.84,321.9213,254.5231,0
55776.57,321.9434,254.4451,0
55794.51,322.0473,254.4519,0
55811.27,322.1019,254.496,0
55826.47,322.1858,254.4949,0
55841.97,322.2491,254.4564,0
55862.91,322.2614,254.5032,0
55877.25,322.2458,254.5858,0
55893.15,322.2369,254.6298,0
55912.28,322.1626,254.6164,0
55925.82,322.0987,254.5658,0
55941.64,322.061,254.5099,0
55957.83,322.0425,254.4158,0
55974.35,322.0336,254.2791,0
55993.59,322.036,254.1974,0
56009.52,321.9995,254.0341,0
56027.59,322.0098,253.8565,0
56044.3,321.9897,253.6337,0
56062.38,321.9904,253.4762,0
56079.46,322.0245,253.3244,0
56092.94,322.0656,253.1988,0
56109.84,322.11,253.0665,0
56130.52,322.1622,252.9129,0
56148.1,322.1786,252.8967,0
56164.26,322.1577,252.8714,0
56182.28,322.1634,252.8743,0
56196.68,322.1339,252.868,0
56212.77,322.1353,252.875,0
56228.76,322.1448,252.8833,0
56246.94,322.1302,252.8965,0
56262.2,322.0842,252.8524,0
56278.61,322.0676,252.7818,0
56297.82,322.0235,252.7291,0
56311.58,321.9639,252.6811,0
56331.91,321.9208,252.6108,0
56347.62,321.887,252.5984,0
56363.98,321.8561,252.5708,0
56382.16,321.8154,252.5261,0
56395.78,321.8168,252.5007,0
56415.38,321.8188,252.4657,0
56430.07,321.8227,252.5349,0
56447.11,321.8591,252.6111,0
56464.35,321.9316,252.7107,0
56480.89,321.9911,252.8896,0
56497.91,322.0698,253.0196,0
56513.91,322.1216,253.2779,0
56531,322.1509,253.4894,0
56548.48,322.136,253.6137,0
56564.62,322.106,253.698,0
56582.52,322.0727,253.9002,0
56596.98,322.104,254.0279,0
56613.85,322.0981,254.167,0
56631.1,321.979,254.2569,0
56650.83,321.8859,254.3217,0
56669.84,321.8164,254.3984,0
56681.85,321.6815,254.4062,0
56700.2,321.6049,254.4412,0
56716.82,321.5742,254.3917,0
56734.52,321.5841,254.3738,0
56751.66,321.6522,254.3533,0
56767.81,321.7458,254.3107,0
56785.97,321.7973,254.3028,0
56802.09,321.8363,254.2312,0
56818.27,321.8232,254.2606,0
56833.7,321.8137,254.3136,0
56850.54,321.8501,254.3596,0
56867.66,321.8123,254.3226,0
56886.91,321.74,254.3566,0
56904.7,321.7653,254.443,0
56919.25,321.7899,254.4656,0
56934.21,321.7249,254.5909,0
56953.79,321.6336,254.7437,0
56968.74,321.5057,254.9234,0
56987.95,321.4047,255.0892,0
57004.04,321.2896,255.2768,0
57020.41,321.2122,255.3821,0
57036.49,321.1413,255.4575,0
57052.79,321.1589,255.5099,0
57069.77,321.1589,255.5372,0
57087.34,321.1804,255.5791,0
57105.73,321.1837,255.6213,0
57123.57,321.17,255.6519,0
57138.91,321.1048,255.6535,0
57153.62,321.1101,255.597,0
57171.09,321.1216,255.667,0
57194.08,321.1266,255.6951,0
57207.88,321.1311,255.7344,0
57218.68,321.1471,255.8115,0
57235.52,321.187,255.8694,0
57255.05,321.1987,255.8739,0
57271.98,321.2437,255.9037,0
57291.38,321.273,255.9076,0
57306.04,321.2845,255.867,0
57321.98,321.3041,255.7944,0
57338.95,321.3475,255.7571,0
57355.86,321.3628,255.7226,0
57373.41,321.4379,255.7354,0
57391.04,321.5174,255.742,0
57406.76,321.5836,255.8216,0
57424.55,321.4904,255.8773,0
57441.71,321.4505,255.9349,0
57457.46,321.3913,255.9322,0
57472.89,321.195,256.0481,0
57489.63,321.0921,256.0598,0
57507.25,321.0428,255.9854,0
57523.2,320.9966,255.8819,0
57539.23,320.9946,255.7314,0
57555.98,320.9988,255.5398,0
57573.27,320.9972,255.3977,0
57589.83,320.9929,255.2267,0
57608.03,320.9977,255.0603,0
57624.05,321.0733,254.9028,0
57640.29,321.1572,254.7601,0
57658.21,321.1822,254.6244,0
57673.28,321.2498,254.584,0
57689.46,321.3225,254.5881,0
57707.3,321.3073,254.6351,0
57724.85,321.3082,254.6877,0
57741.63,321.2959,254.7647,0
57760.53,321.2602,254.7979,0
57774.7,321.2418,254.816,0
57790.79,321.2514,254.851,0
57808.95,321.2759,254.785,0
57827.06,321.2614,254.6863,0
57842.32,321.2662,254.5655,0
57858.49,321.3006,254.4242,0
57877.1,321.2908,254.3585,0
57892.93,321.288,254.3071,0
57910.12,321.2393,254.2802,0
57930.91,321.2077,254.2969,0
57942.11,321.1105,254.3998,0
57959.49,321.0186,254.4102,0
57978.01,320.9186,254.4708,0
57992.8,320.8057,254.5145,0
58009.25,320.7169,254.5582,0
58026.86,320.5995,254.6431,0
58043.34,320.4737,254.6819,0
58058.93,320.3917,254.6701,0
58079.63,320.3335,254.602,0
58092.69,320.2858,254.4722,0
