Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1714848,346.8057,248.8273,60.02831,51.20871
1714863,346.4343,248.6964,60.00173,51.19399
1714880,346.0294,248.4534,59.97271,51.16663
1714896,345.6441,248.4291,59.94504,51.16389
1714914,345.2673,248.4503,59.91795,51.16629
1714930,344.9076,248.2696,59.89204,51.14592
1714949,344.5555,248.1947,59.86663,51.13747
1714963,344.1506,248.0083,59.83738,51.11644
1714985,343.6065,247.6817,59.79798,51.07954
1714998,342.9908,247.3235,59.75328,51.039
1715013,342.3019,246.8314,59.70313,50.9832
1715030,341.5798,246.2939,59.6504,50.9221
1715048,341.0824,245.8497,59.61398,50.87147
1715063,340.5369,245.3933,59.57395,50.81934
1715081,339.9823,245.0312,59.53315,50.7779
1715099,339.6503,244.787,59.50868,50.74991
1715112,339.4022,244.4051,59.49037,50.70607
1715132,339.1239,244.1755,59.46981,50.67968
1715148,338.8902,244.0092,59.45253,50.66054
1715164,338.6205,243.8899,59.43255,50.6468
1715181,338.3621,243.7715,59.4134,50.63316
1715197,338.167,243.809,59.39892,50.63748
1715214,338.1477,243.7657,59.39749,50.6325
1715235,338.2888,243.7865,59.40796,50.63489
1715248,338.4973,243.7837,59.42343,50.63456
1715264,338.5732,243.7183,59.42905,50.62703
1715280,338.6708,243.6324,59.43628,50.61712
1715296,338.8361,243.641,59.44852,50.61812
1715313,338.955,243.5286,59.45732,50.60515
1715331,339.0585,243.2412,59.46497,50.57196
1715347,339.0865,242.5279,59.46704,50.48939
1715363,339.1095,241.8285,59.46875,50.40815
1715380,339.1138,240.7602,59.46906,50.28352
1715398,339.0963,239.9557,59.46777,50.18922
1715414,339.0365,239.0439,59.46335,50.08191
1715430,339.0299,238.1339,59.46286,49.97432
1715448,339.0089,237.2437,59.46131,49.86861
1715463,339.044,236.0921,59.46391,49.73116
1715481,339.1316,235.2358,59.47038,49.62846
1715497,339.2881,234.4625,59.48195,49.53533
1715514,339.4899,233.689,59.49685,49.44182
1715532,339.7065,232.922,59.51283,49.34875
1715549,340.008,232.2297,59.53505,49.26443
1715564,340.249,231.5526,59.55278,49.1817
1715581,340.5527,230.9201,59.57511,49.10415
1715598,340.7968,230.1592,59.59303,49.01054
1715615,341.1189,229.2713,59.61666,48.90087
1715632,341.4654,228.5674,59.64203,48.81358
1715648,341.7587,227.8639,59.66348,48.72602
1715665,342.0804,227.024,59.68697,48.62111
1715685,342.4242,226.097,59.71204,48.5048
1715701,342.9007,224.4051,59.74673,48.29113
1715729,343.0186,224.0805,59.75531,48.24993
1715741,343.2311,223.5648,59.77074,48.18433
1715753,343.5222,222.9909,59.79186,48.11115
1715768,343.86,222.5161,59.81635,48.05043
1715784,344.1691,222.3605,59.83871,48.03051
1715800,344.4284,222.4266,59.85746,48.03897
1715816,344.6761,222.5721,59.87534,48.05761
1715833,344.8146,222.905,59.88533,48.10017
1715848,344.8656,223.3993,59.88901,48.16325
1715865,344.8514,224.1191,59.88799,48.25483
1715883,344.6187,225.095,59.8712,48.37848
1715898,344.084,226.602,59.83256,48.56822
1715915,343.3076,228.2278,59.77629,48.77135
1715933,341.9864,230.208,59.68011,49.01656
1715949,334.2448,238.0932,59.10522,49.9695
1715991,332.141,239.9306,58.94559,50.18629
1715999,329.549,242.3476,58.74685,50.46848
1716011,325.7445,245.8627,58.45099,50.87296
1716024,322.1704,249.3134,58.16843,51.26331
1716038,318.0286,253.0872,57.83527,51.68275
1716052,313.9189,256.8409,57.49849,52.09238
1716067,309.608,260.985,57.13842,52.53606
1716082,305.2911,265.3845,56.77069,52.99746
1716100,301.5992,269.2774,56.45038,53.39767
1716116,297.8889,273.3077,56.12293,53.80423
1716134,294.692,276.6055,55.83626,54.13113
1716150,291.741,279.7186,55.56782,54.43507
1716167,288.9961,282.9174,55.3148,54.74274
1716186,287.3204,285.039,55.15873,54.94426
1716200,285.9085,287.2016,55.02627,55.14761
1716217,284.5545,289.2188,54.89841,55.33545
1716234,283.8712,290.5439,54.83359,55.45787
1716251,283.3181,291.7908,54.78095,55.57238
1716268,283.0578,292.9703,54.75614,55.6801
1716287,283.4399,293.602,54.79256,55.73753
1716300,283.6533,294.5345,54.81286,55.82203
1716317,284.2436,295.3524,54.86895,55.89582
1716337,284.7813,295.9336,54.91988,55.9481
1716350,285.4352,296.4877,54.98167,55.99781
1716367,286.2336,296.9187,55.05684,56.03638
1716389,286.8671,297.3888,55.11629,56.07837
1716402,287.5771,297.897,55.18271,56.12365
1716417,288.3401,298.3199,55.25385,56.16126
1716437,288.963,298.8686,55.31173,56.20994
1716450,289.6331,299.5395,55.37381,56.2693
1716467,290.3545,300.3842,55.44042,56.34377
1716490,290.8103,301.2476,55.48239,56.41959
1716501,291.1053,302.52,55.50951,56.53078
1716517,291.3323,303.9539,55.53035,56.6553
1716534,291.4054,305.4016,55.53706,56.7802
1716551,291.1847,307.2361,55.5168,56.93728
1716573,290.7961,308.4719,55.48108,57.04235
1716588,290.5754,308.9292,55.46077,57.08108
1716601,290.0485,308.4773,55.41219,57.04281
1716618,289.5756,307.9061,55.36848,56.99431
1716637,288.9664,306.3607,55.31204,56.86249
1716655,288.4961,304.7727,55.26836,56.72604
1716672,288.0286,302.7393,55.22484,56.54988
1716684,287.4008,300.1926,55.16624,56.3269
1716702,286.8286,298.2213,55.11269,56.1525
1716722,285.9819,296.5866,55.03318,56.00667
1716738,285.1494,295.6878,54.95469,55.92601
1716751,284.0735,295.3245,54.8528,55.89331
1716768,282.5835,295.9936,54.71085,55.95348
1716784,280.9557,296.8081,54.55462,56.02649
1716806,279.2571,298.1499,54.3903,56.14615
1716822,277.3609,300.3061,54.2053,56.3369
1716835,275.741,301.9135,54.04593,56.47786
1716850,273.6277,304.4412,53.83618,56.69743
1716868,271.4983,307.0327,53.62268,56.91992
1716885,269.5223,309.5962,53.4226,57.13743
1716901,267.6124,312.2675,53.22742,57.36139
1716918,265.9407,315.0861,53.0551,57.59478
1716935,264.3093,317.8754,52.8856,57.82283
1716951,262.928,320.3999,52.74104,58.02677
1716969,261.6399,322.5851,52.60536,58.20144
1716988,260.5924,324.3234,52.49441,58.33918
1717003,259.7324,325.9373,52.40289,58.4661
1717019,259.0791,327.4847,52.33311,58.58694
1717035,258.7679,328.5515,52.2998,58.66976
1717054,258.5912,329.5635,52.28086,58.74797
1717069,258.6095,330.5144,52.28283,58.82114
1717088,258.9105,331.5336,52.31507,58.89922
1717104,259.2387,332.434,52.35018,58.96791
1717118,259.7593,333.3734,52.40576,59.03928
1717138,260.1378,334.2496,52.44608,59.10558
1717157,260.5775,334.8802,52.49282,59.15314
1717173,260.9898,335.5046,52.53657,59.20012
1717190,261.3347,336.0854,52.57309,59.24368
1717206,261.4629,336.7258,52.58666,59.29159
1717222,261.4973,337.3529,52.59029,59.33838
1717240,261.3527,337.8044,52.575,59.37198
1717255,260.9697,338.0954,52.53444,59.3936
1717270,260.6695,338.4848,52.50259,59.4225
1717291,260.3391,339.0233,52.46749,59.46237
1717307,259.8401,339.5033,52.41437,59.49784
1717319,259.4359,339.8708,52.37125,59.52494
1717339,258.7522,340.1165,52.29812,59.54303
1717361,258.4958,340.2787,52.27063,59.55497
