Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1562327,310.8943,255.6604,57.2466,51.96437
1562351,310.562,256.2498,57.21872,52.02838
1562372,310.2067,256.7253,57.18885,52.07988
1562401,309.9966,257.4423,57.17117,52.15732
1562420,309.5147,258.1171,57.13055,52.22997
1562443,309.9632,259.7636,57.16836,52.40622
1562470,309.8418,260.5384,57.15813,52.48867
1562493,309.7339,261.177,57.14904,52.5564
1562519,309.3748,261.8824,57.11874,52.63097
1562544,309.0757,262.6712,57.09347,52.71406
1562567,308.7806,263.3766,57.0685,52.78809
1562589,308.4248,264.0814,57.03835,52.86181
1562615,307.9685,264.7432,56.99962,52.93081
1562639,307.377,265.3514,56.94929,52.99403
1562664,307.0378,266.2474,56.92036,53.08681
1562689,306.8316,267.3101,56.90275,53.19636
1562712,306.6026,268.397,56.88318,53.30782
1562738,306.3885,269.3895,56.86486,53.40909
1562762,306.1548,270.3072,56.84485,53.5023
1562787,305.5291,271.2127,56.79116,53.59388
1562809,304.6577,271.9985,56.71613,53.67302
1562833,303.5728,272.9604,56.62229,53.76951
1562858,302.1795,273.854,56.50109,53.85874
1562885,300.8475,274.8225,56.38449,53.95503
1562907,299.894,275.702,56.30058,54.04208
1562930,299.1514,276.845,56.23499,54.15468
1562957,298.8429,277.9357,56.20767,54.26155
1562982,298.8584,278.6032,56.20903,54.32669
1563006,299.0234,279.166,56.22366,54.38144
1563028,299.4555,279.5242,56.26188,54.41622
1563053,299.782,280.1709,56.2907,54.47886
1563078,300.3033,280.8541,56.33665,54.54482
1563105,301.0513,281.5608,56.40237,54.61283
1563129,301.9146,282.1584,56.47795,54.67016
1563153,303.081,282.4912,56.57959,54.70201
1563174,304.7414,282.8963,56.72335,54.74073
1563199,307.0659,283.1948,56.92276,54.7692
1563226,309.1895,283.7059,57.10309,54.81787
1563249,312.1037,284.4976,57.34774,54.89302
1563275,315.2335,285.2188,57.6069,54.96125
1563300,318.3112,285.8244,57.8582,55.01835
1563326,321.616,286.1995,58.12418,55.05364
1563347,324.6862,286.1558,58.36779,55.04953
1563375,327.4948,286.0435,58.58772,55.03897
1563395,329.9293,285.4617,58.77616,54.98417
1563421,332.0724,284.584,58.94036,54.90121
1563449,333.3189,284.1956,59.03515,54.86439
1563471,334.5511,283.5583,59.12835,54.80383
1563495,335.3149,283.1306,59.18586,54.76308
1563526,336.0361,282.7367,59.23998,54.72548
1563545,336.51,282.3889,59.27546,54.69222
1563567,336.7845,281.973,59.29597,54.65239
1563591,336.496,281.1472,59.27442,54.57305
1563616,336.0915,280.4663,59.24413,54.5074
1563641,335.2938,280.138,59.18427,54.47568
1563665,334.4138,279.5564,59.11798,54.41934
1563692,333.2881,279.0663,59.03282,54.37175
1563715,332.4294,278.5995,58.96756,54.32632
1563739,331.4961,277.822,58.89635,54.25044
1563762,330.5031,277.1368,58.82027,54.18333
1563787,329.4502,276.1677,58.73923,54.08804
1563811,328.3747,275.0612,58.65607,53.97869
1563835,327.1515,272.9091,58.56099,53.76437
1563862,325.9339,270.2149,58.46583,53.49294
1563887,324.9074,267.1089,58.38521,53.17567
1563910,323.8471,263.5351,58.30154,52.80469
1563933,322.6013,259.2943,58.20273,52.35613
1563960,321.0555,254.6951,58.07935,51.85913
1563984,319.298,250.1067,57.93804,51.35212
1564009,317.8718,245.5726,57.82253,50.83983
1564032,316.7075,241.4656,57.72769,50.36589
1564059,315.5685,237.2366,57.63442,49.86776
1564080,314.6856,234.0391,57.5618,49.48418
1564104,314.0771,231.8187,57.51158,49.21424
1564129,313.6635,230.376,57.47736,49.03725
1564154,313.5574,229.044,57.46857,48.87271
1564178,313.4115,227.7457,57.45647,48.71129
1564201,313.3219,226.5073,57.44905,48.55634
1564226,313.0816,225.1231,57.42911,48.38203
1564250,312.741,224.0853,57.40081,48.25054
1564275,312.2411,222.713,57.35919,48.07563
1564305,311.6212,221.4244,57.30746,47.9103
1564327,311.1565,220.0719,57.26857,47.73563
1564351,311.0538,219.2826,57.25998,47.63314
1564374,311.2782,218.7974,57.27876,47.56995
1564399,311.5747,218.3425,57.30357,47.51056
1564424,311.1586,217.3448,57.26875,47.37983
1564448,310.9,216.4433,57.24708,47.26115
1564472,311.246,216.1697,57.27607,47.22503
1564497,311.5529,216.3104,57.30175,47.24361
1564521,312.1219,217.079,57.34926,47.34491
1564546,312.2745,217.3245,57.36198,47.37717
1564569,312.3813,217.4604,57.37088,47.39502
1564593,312.5155,217.6395,57.38205,47.41851
1564619,312.6271,217.8262,57.39133,47.44299
