Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
1514076,321.2473,240.9969,58.09471,50.31118
1514111,321.327,241.2604,58.10109,50.34196
1514144,321.5161,241.6625,58.1162,50.38883
1514179,321.685,242.0762,58.1297,50.43695
1514212,321.6396,242.244,58.12607,50.45645
1514242,321.772,242.3978,58.13665,50.4743
1514275,322.0842,242.4777,58.16155,50.48357
1514309,322.2158,242.5902,58.17204,50.49662
1514343,322.3055,242.6142,58.17919,50.4994
1514377,322.4031,242.8797,58.18696,50.53015
1514411,322.5894,242.999,58.20179,50.54395
1514444,322.6393,243.1637,58.20575,50.563
1514479,322.7791,243.2933,58.21687,50.57798
1514513,322.9904,243.3931,58.23365,50.58951
1514547,323.1126,243.3694,58.24335,50.58678
1514585,323.2634,243.4995,58.25531,50.60178
1514618,323.4973,243.8698,58.27385,50.64449
1514649,323.8031,244.1601,58.29806,50.67791
1514684,323.8859,244.3972,58.30462,50.70516
1514718,323.9272,244.8853,58.30788,50.76118
1514762,323.8773,245.2312,58.30393,50.80079
1514785,323.7152,245.8881,58.29111,50.87585
1514818,323.6313,246.5529,58.28447,50.95156
1514850,323.0915,247.4058,58.24168,51.04832
1514887,321.6371,248.4671,58.12587,51.16817
1514921,319.6701,250.1076,57.96805,51.35222
1514953,318.5732,251.5663,57.87943,51.51463
1514990,317.9277,253.3189,57.82707,51.70825
1515022,317.4759,255.1141,57.79034,51.90487
1515054,316.7386,256.7234,57.73023,52.07967
1515089,315.444,258.5385,57.6242,52.27521
1515121,313.3322,260.646,57.44991,52.5001
1515154,310.7795,263.4206,57.23697,52.7927
1515192,308.6927,266.1941,57.06106,53.08131
1515221,306.657,268.7149,56.88783,53.34031
1515255,304.3335,271.1827,56.68813,53.59085
1515289,301.8339,273.7109,56.47091,53.84448
1515322,299.1736,276.2462,56.23695,54.09576
1515354,296.3138,278.4412,55.98222,54.3109
1515390,293.1883,280.8959,55.69994,54.54885
1515425,289.9135,283.4742,55.39972,54.79582
1515456,286.546,285.4423,55.08618,54.98233
1515489,283.339,286.8268,54.78295,55.11251
1515525,280.2092,287.689,54.48256,55.19316
1515558,278.2482,288.3289,54.29207,55.2528
1515587,276.563,289.4141,54.12695,55.35353
1515621,275.1133,290.9007,53.98385,55.49071
1515669,273.1196,292.5413,53.78543,55.64098
1515692,270.5687,294.2294,53.52879,55.79442
1515726,267.9707,295.7556,53.26417,55.9321
1515760,265.9107,296.1868,53.05199,55.97083
1515791,264.9596,295.8236,52.95332,55.93821
1515827,264.4494,296.2904,52.90021,55.98013
1515862,264.8422,297.1783,52.94112,56.05958
1515894,264.4223,298.2814,52.89738,56.15784
1515927,263.5233,299.1591,52.80346,56.23567
1515963,261.8708,299.6893,52.62974,56.28253
1515994,260.388,300.1691,52.47269,56.32484
1516028,258.7097,301.1321,52.29357,56.40946
1516063,255.9266,303.0667,51.99329,56.57836
1516095,253.2669,304.7744,51.70253,56.72619
1516128,250.3656,306.1961,51.38103,56.84839
1516164,247.1481,307.375,51.01913,56.94912
1516196,242.9257,308.91,50.53547,57.07945
1516228,238.8952,310.8578,50.06436,57.24355
1516265,235.4014,312.3827,49.64835,57.37099
1516296,231.8682,313.6553,49.22029,57.47668
1516330,228.2561,314.8951,48.77487,57.57906
1516364,223.1812,316.6422,48.13544,57.72236
1516405,217.6679,318.8374,47.42224,57.90082
1516433,210.2596,322.1571,46.43253,58.16736
1516467,205.5659,323.7285,45.78627,58.29216
1516499,202.6373,324.4652,45.37529,58.35036
1516531,201.2302,325.1522,45.17567,58.40447
1516565,200.3037,325.7242,45.04346,58.44939
1516602,199.1367,326.6856,44.87608,58.52464
1516632,198.1234,327.747,44.72993,58.60734
1516669,198.0209,329.1047,44.71511,58.71256
1516702,199.2788,329.9196,44.8965,58.77541
1516733,199.3596,330.8433,44.90812,58.84638
1516767,199.4843,331.916,44.92604,58.92842
1516799,200.055,333.3287,45.00788,59.0359
1516832,200.1391,334.6096,45.01992,59.13276
1516866,200.8036,335.717,45.11488,59.21606
1516901,203.0644,336.7979,45.4356,59.29698
1516933,204.8091,337.9419,45.68064,59.3822
1516966,206.5344,339.3534,45.92086,59.48677
1517002,208.094,341.3854,46.13624,59.63618
1517035,209.2986,343.3121,46.30145,59.77662
1517079,210.382,344.2684,46.44918,59.84589
1517102,212.44,344.5661,46.72763,59.8674
1517135,215.2514,344.4573,47.10342,59.85954
1517169,218.8619,343.9242,47.57836,59.82099
1517204,223.0139,343.8916,48.11408,59.81863
1517238,228.2668,343.5897,48.7762,59.79676
1517269,234.4082,342.6747,49.52877,59.73029
1517304,242.1463,341.1133,50.4451,59.61625
1517339,250.9649,339.2401,51.44781,59.4784
1517369,258.6881,337.8923,52.29125,59.37852
1517403,267.7101,336.1664,53.23745,59.24974
1517439,275.5439,335.1608,54.02646,59.17427
1517469,283.1791,335.0077,54.76771,59.16275
1517503,289.8704,334.6617,55.39574,59.13668
1517539,295.8353,334.497,55.93927,59.12426
1517570,301.843,334.7965,56.4717,59.14684
1517605,307.7059,335.0915,56.97729,59.16905
1517639,313.7031,334.9516,57.48064,59.15852
1517672,322.5987,335.7705,58.20253,59.22007
1517744,329.1538,336.4114,58.71635,59.26809
1517762,331.4072,336.7982,58.88956,59.297
1517775,334.5441,337.528,59.12781,59.35141
1517798,338.9374,338.651,59.45602,59.43481
1517827,343.3156,339.5034,59.77687,59.49784
1517862,347.5103,339.8668,60.0786,59.52464
1517894,351.1491,340.5176,60.33595,59.57253
1517928,354.2262,341.4615,60.55045,59.64174
1517962,356.9138,341.9457,60.7355,59.67714
1517996,359.1484,342.6456,60.88775,59.72817
1518029,361.2112,342.9561,61.02702,59.75076
1518065,362.958,343.1096,61.144,59.76192
1518097,364.6092,343.7766,61.2538,59.81031
1518129,366.5219,344.4948,61.38003,59.86226
1518165,367.5466,344.2645,61.44724,59.84561
1518198,367.8842,343.3846,61.46931,59.78188
1518231,368.317,342.9582,61.49757,59.75091
1518267,368.3453,342.5591,61.49942,59.72187
1518299,367.8481,341.4866,61.46696,59.64358
1518332,367.7092,340.7704,61.45787,59.5911
1518366,367.6827,340.6275,61.45614,59.5806
1518400,367.751,340.242,61.46061,59.55227
1518431,367.8954,339.5819,61.47005,59.50364
1518467,368.2662,338.904,61.49426,59.45354
1518500,368.5467,338.4595,61.51255,59.42062
1518534,369.0379,338.0511,61.54453,59.39032
1518566,369.8376,337.6406,61.59645,59.3598
1518600,370.7819,336.6535,61.65755,59.28619
1518633,371.8509,335.4578,61.72642,59.19659
1518667,372.8454,334.1503,61.79021,59.09808
1518702,373.9679,333.0106,61.8619,59.01175
1518734,374.9276,331.4665,61.92292,58.89409
1518767,375.5282,329.4625,61.96098,58.74018
1518800,376.0481,327.0423,61.99386,58.55248
1518833,376.7564,324.4717,62.03854,58.35088
1518868,377.7754,321.7597,62.10258,58.13566
1518905,379.0598,319.3192,62.18292,57.93974
1518936,380.1245,317.0862,62.2492,57.7586
1518968,381.6652,314.5725,62.34458,57.55247
1519006,383.2614,311.906,62.44278,57.33124
1519039,384.7771,309.3771,62.53543,57.11894
1519073,386.2063,307.1364,62.62226,56.92877
1519106,387.3563,304.1947,62.69176,56.67614
1519140,388.0104,301.7076,62.73116,56.45986
1519168,388.6492,298.8329,62.76952,56.20678
1519202,389.2022,296.1804,62.80265,55.97025
1519235,389.593,293.5906,62.82602,55.7365
1519268,389.8973,291.003,62.84419,55.50011
1519310,390.2415,288.3427,62.86472,55.25409
1519345,390.8457,285.8958,62.90068,55.02507
