Time (ms), X, Y, Event
63652.36,307.8112,245.2313,0
63669.11,308.4853,246.0865,0
63685.02,309.2843,247.2734,0
63702.83,310.0502,248.5294,0
63719.09,310.7454,249.7551,0
63734.97,311.5319,251.4119,0
63753.25,312.1386,252.6218,0
63768.96,312.7802,253.759,0
63786.87,313.5118,254.5683,0
63802.79,314.2741,255.226,0
63820.76,314.9202,255.8398,0
63836.55,315.5522,256.5055,0
63853,316.1256,257.4113,0
63877.34,316.3437,257.7607,0
63887.9,316.598,258.241,0
63906.21,316.8311,258.6727,0
63922.42,316.9974,258.9591,0
63936.56,317.0931,259.2712,0
63955.65,317.1994,259.5178,0
63971.17,317.2317,259.7092,0
63990.49,317.2243,259.813,0
64004.32,317.1883,259.976,0
64023.92,317.1526,260.0956,0
64039.89,317.0907,260.2149,0
64054.47,317.1274,260.3477,0
64073.32,317.2151,260.4737,0
64090.61,317.3481,260.5656,0
64107.73,317.4885,260.6487,0
64121.77,317.6322,260.681,0
64140.05,317.7421,260.6902,0
64155.14,317.8112,260.6784,0
64173.19,317.9059,260.6231,0
64189.04,318.0202,260.5209,0
64206.25,318.105,260.3273,0
64223.95,318.1331,260.2004,0
64239.94,318.1768,259.9164,0
64257.21,318.218,259.7222,0
64273.15,318.3557,259.4505,0
64290.77,318.4514,259.2251,0
64309.47,318.6183,259.0579,0
64323.79,318.8655,258.9357,0
64342.3,319.076,258.8401,0
64358.93,319.3812,258.7573,0
64375.75,319.6704,258.6678,0
64396.55,319.9763,258.5979,0
64411.56,320.3026,258.5331,0
64431.05,320.6207,258.4957,0
64447.14,320.8291,258.5118,0
64464.33,320.9736,258.5858,0
64479.67,321.0292,258.663,0
64494.4,321.1223,258.6776,0
64510.53,321.1963,258.6765,0
64529.24,321.289,258.6077,0
64545.45,321.3799,258.6438,0
64562.95,321.4446,258.5182,0
64578.33,321.5117,258.3649,0
64598.37,321.5618,258.3843,0
64613.97,321.5935,258.5789,0
64632.41,321.6035,258.9283,0
64647.15,321.6376,259.222,0
64662.36,321.6352,259.2092,0
64678.49,321.5282,259.0196,0
64695.63,321.4091,258.7074,0
64713.67,321.3761,258.7342,0
64728.94,321.3557,258.7218,0
64747.86,321.4514,258.6194,0
64762.61,321.4956,258.5792,0
64783.27,321.5025,258.5074,0
64796.27,321.3658,258.3195,0
64813.18,321.2278,258.074,0
64830.48,321.0533,257.8235,0
64847.37,320.8817,257.5874,0
64864.83,320.6903,257.4307,0
64880.69,320.5746,257.2875,0
64897.59,320.4734,257.2421,0
64912.49,320.292,257.1316,0
64932.86,320.2207,257.0476,0
64950.49,320.1573,257.0097,0
64963.61,320.1649,257.0414,0
64982.8,320.2799,257.0717,0
65007.41,320.3652,257.1428,0
65018.64,320.3953,257.2295,0
65032.46,320.404,257.3246,0
65050.48,320.4326,257.3768,0
65066.96,320.4534,257.3058,0
65083.32,320.5189,257.0404,0
65099.53,320.5725,256.9081,0
65115.95,320.6665,256.8088,0
65133.47,320.6786,256.8964,0
65149.88,320.7523,256.9612,0
65167.36,320.7828,256.9415,0
65185.44,320.8331,256.9027,0
65200.84,320.9007,256.9396,0
65216.45,320.9822,257.1214,0
65234.76,321.0729,257.3144,0
65249.79,321.0887,257.7112,0
65271.57,321.019,257.9867,0
65288.02,320.954,258.1427,0
65298.18,320.9291,258.5141,0
65315.66,320.9442,258.9227,0
65331.87,321.0169,259.1534,0
65349.74,321.1019,259.1378,0
65366.53,321.1546,259.0942,0
65381.96,321.1777,258.9493,0
65399.65,321.1333,259.0305,0
65418.53,321.0921,259.1937,0
65432.46,321.0272,259.1223,0
65449.65,320.9252,258.97,0
65465.59,320.8205,258.711,0
65482.92,320.7417,258.3909,0
65498.82,320.5892,258.0984,0
65514.88,320.4238,258.068,0
65533.07,320.3935,258.1181,0
65549.31,320.3573,257.9514,0
65571.84,320.3596,257.568,0
65592.91,320.2213,257.2658,0
65600.63,320.2208,257.0557,0
65616.65,320.2443,256.9182,0
65640.4,320.2549,256.8692,0
65651.26,320.3175,256.9082,0
65670.84,320.2582,256.8011,0
65689.48,320.1378,256.6994,0
65701.3,320.0572,256.5202,0
65716.86,320.0342,256.3759,0
65736.6,320.0341,256.1264,0
65754.82,320.0733,256.0759,0
65772.59,320.1532,256.0653,0
65785.13,320.168,256.0309,0
65806.3,320.1889,256.0123,0
65820.8,320.2129,255.9949,0
65835.61,320.2846,256.0113,0
65852.19,320.3118,256.178,0
65869.63,320.3582,256.2431,0
65884.97,320.5178,256.3418,0
65902.16,320.565,256.2754,0
65923.17,320.6518,256.0556,0
65938.41,320.7184,256.0723,0
65955.38,320.7169,256.0286,0
65972.69,320.673,256.0771,0
65987.34,320.7323,256.2245,0
66003.11,320.7787,256.3981,0
66019.67,320.7879,256.4162,0
66042.23,320.7364,256.2463,0
66059.1,320.7466,256.2259,0
66074.02,320.7671,256.283,0
66091.89,320.8233,256.4068,0
66108.86,320.8395,256.5221,0
66123.2,320.8578,256.5895,0
66140.28,320.745,256.4323,0
66157.28,320.7567,256.3598,0
66174.44,320.8058,256.4029,0
66191.24,320.8163,256.5526,0
66214.86,320.6903,256.7551,0
66228.52,320.6587,256.8898,0
66261.46,320.6236,256.8744,0
66276.41,320.5844,256.9068,0
66293.59,320.6281,256.7259,0
66306.16,320.689,256.609,0
66318.72,320.772,256.3612,0
66331.39,320.7375,256.0939,0
66347.46,320.9768,255.5975,0
66361.29,320.5756,256.2051,0
66374.73,320.9911,256.4339,0
66390.29,320.9189,256.1745,0
66416.98,320.8057,256.2211,0
66428.64,320.7069,256.195,0
66441.53,320.3589,256.2072,0
66458.7,320.2554,256.0692,0
66474.68,320.3553,256.097,0
66492.33,320.8846,256.6441,0
66510.84,319.3785,256.5284,0
66527.23,320.6424,255.9751,0
66557.03,320.5967,256.4478,0
66576.2,320.7449,256.5176,0
66596.63,320.6941,256.6526,0
66611.33,320.7553,256.6765,0
66624.28,320.749,256.5243,0
66636.51,320.7393,256.3667,0
66647.3,320.6833,256.222,0
66658.26,320.6137,256.1071,0
66676.18,320.5749,256.0589,0
66692.7,320.5749,256.0589,1
66692.7,320.609,256.0576,0
66715.01,320.6134,256.0181,0
66731.99,320.6429,255.8633,0
66748.3,320.6801,255.694,0
66762.72,320.6812,255.5582,0
66777.66,320.7175,255.4925,0
66796.07,320.6805,255.4278,0
66811.57,320.7417,255.3273,0
66827.44,320.8248,255.2824,0
66844.64,320.8068,255.2473,0
66861.63,320.8542,255.1458,0
66878.7,320.8732,255.1137,0
66895.26,320.8447,255.081,0
66911.95,320.9032,254.9809,0
66929.03,320.8909,254.9485,0
66945.13,320.9584,254.9018,0
66962.03,320.8978,254.8723,0
66978.73,321.0024,254.8902,0
66995.08,321.0032,254.9111,0
67014.08,321.0652,254.9154,0
67028.32,321.039,254.9191,0
67050.76,320.9883,254.9327,0
67063.48,320.9491,254.837,0
67078.28,320.883,254.6519,0
67096.38,320.9152,254.416,0
67115.2,320.8904,254.4512,0
67130.51,320.8993,254.6195,0
67146.38,320.9099,254.8599,0
67167.78,320.8978,254.8287,0
67179.01,320.871,254.7293,0
67199.78,320.846,254.5464,0
67212.32,320.8168,254.4864,0
67230.34,320.9203,254.5755,0
67247.4,320.9348,254.8387,0
67263.39,320.9749,254.9767,0
67279.56,320.9216,254.9723,0
67296.15,320.9073,254.9065,0
67311.6,320.9369,254.7638,0
67328.11,321.0459,254.7455,0
67345.16,321.103,254.7592,0
67362.02,321.2303,254.7252,0
67378.23,321.3608,254.712,0
67395.43,321.396,254.641,0
67412.79,321.4217,254.4712,0
67430,321.349,254.4423,0
67451,321.3139,254.3279,0
67468,321.2829,254.1224,0
67484.88,321.2775,253.9771,0
67499.23,321.1706,253.8745,0
67515.05,321.1796,253.8508,0
67531.99,321.2044,253.8783,0
67549.68,321.2565,253.9061,0
67567.96,321.3722,253.9678,0
67583.47,321.3586,254.0309,0
67601.87,321.2736,254.1864,0
67617.69,321.1529,254.2416,0
67632.88,321.0335,254.3741,0
67651.24,321.0049,254.6465,0
67671.3,321.0293,254.7752,0
67686.41,321.0088,254.8847,0
67700.96,320.994,254.9451,0
67717.72,320.9919,254.9465,0
67733.23,321.035,254.9013,0
67751.22,320.9603,254.9263,0
67768.66,320.8794,254.9808,0
67785.53,320.8881,254.9874,0
67801.31,320.8921,254.9254,0
67818.9,320.9112,254.9384,0
67834.75,320.8893,254.8999,0
67854.28,320.8816,254.8143,0
67872.14,320.81,254.8543,0
67885.39,320.7561,254.8555,0
67901.47,320.8307,254.9242,0
67919.45,320.9093,255.0243,0
67936.89,320.962,255.1048,0
67953.23,320.9871,255.0952,0
67969.5,320.9577,255.0012,0
67984.68,320.9236,254.8872,0
68001.83,320.9725,254.8397,0
68018.58,321.0275,254.9157,0
68035.14,320.99,254.8077,0
68052.59,320.969,254.7831,0
68069.68,320.8359,254.688,0
68085.69,320.693,254.7084,0
68103.31,320.5828,254.7192,0
68124.13,320.5461,254.678,0
68136.44,320.5255,254.7473,0
68153.55,320.4466,254.8895,0
68169.93,320.4286,255.0343,0
68186.88,320.3879,255.0668,0
68205.05,320.363,255.1247,0
68220.38,320.3911,255.1631,0
68237.55,320.417,255.2404,0
68253.66,320.4455,255.2876,0
68270.89,320.4435,255.2523,0
68289.63,320.3583,255.1154,0
68303.73,320.2354,255.0638,0
68322.35,320.255,255.0031,0
68338.6,320.344,255.0218,0
68354.11,320.5397,255.1286,0
68373.14,320.7141,255.2183,0
68387.97,320.9006,255.3318,0
68404.64,320.764,255.2055,0
68421.26,320.7637,255.04,0
68438.41,320.7506,254.9172,0
68454.98,320.7767,254.9389,0
68472.37,320.6966,255.0474,0
68489.22,320.8306,255.0126,0
68509.49,320.8259,255.0558,0
68524.13,320.9221,254.9493,0
68545.31,320.9818,254.9158,0
68556.2,321.0979,254.9002,0
68574.63,321.1496,254.9171,0
68590.48,321.1935,255.0023,0
68606.99,321.1792,254.9245,0
68622.88,321.2212,254.7594,0
68640.52,321.0094,254.1604,0
68657.88,321.3719,254.1031,0
68673.66,320.9026,254.6481,0
68690.98,321.0612,254.7023,0
68707.92,321.0592,254.6697,0
68724.73,321.0132,254.6335,0
68741.27,320.8754,254.5945,0
68756.84,320.6051,254.6211,0
68772.88,320.346,254.6866,0
68790.91,320.2871,254.7249,0
68807.41,320.3571,254.5737,0
68823.88,320.3586,254.4689,0
68841.41,320.2889,254.3293,0
68857.9,320.3479,254.1675,0
68876.23,320.2088,254.1889,0
68891.85,320.2012,254.3521,0
68908.93,320.5076,254.4392,0
68926.54,320.1147,254.1451,0
68942.98,320.0072,255.0696,0
68959.22,320.0843,254.6937,0
68974.36,320.13,254.7723,0
68992.86,320.1626,254.7631,0
69009.14,320.1618,254.7548,0
69026.92,320.1723,254.723,0
69044.96,320.1286,254.6396,0
69060.05,320.1233,254.494,0
69077.58,320.1233,254.494,1
69077.58,320.0644,254.5065,0
69094.67,319.9979,254.5625,0
69112.18,319.9137,254.6785,0
69129.81,319.9195,254.7098,0
69148.6,319.9484,254.7684,0
69161.76,319.9566,254.7467,0
69178.61,319.9919,254.7763,0
69194.42,320.0001,254.6503,0
69212.76,320.0405,254.1695,0
69232.91,319.9935,253.8529,0
69245.41,319.8305,253.2415,0
69262.18,319.6776,252.5396,0
69278.4,319.5504,251.6163,0
69294.88,319.3516,250.8654,0
69312.93,319.1616,250.0191,0
69329.65,319.0986,249.0061,0
69346.02,318.9795,247.7331,0
69362.8,318.8578,246.5245,0
69379.1,318.8113,245.1744,0
69396.29,318.6411,243.3039,0
69414.02,318.3887,241.4567,0
69430.91,318.1076,239.515,0
69448.09,317.9432,238.1363,0
69463.88,317.8255,237.039,0
69480.91,317.7328,236.1156,0
69497.49,317.6482,234.9599,0
69514.98,317.6005,233.8894,0
69532.27,317.6093,232.5008,0
69550.14,317.6742,231.0948,0
69568.27,317.6848,229.4268,0
69581.47,317.6896,227.9138,0
69600.59,317.7439,226.1693,0
69615.47,317.8126,224.8289,0
69630.44,318.0052,223.2236,0
69648.81,318.2752,221.8853,0
69664.78,318.437,220.5475,0
69681.82,318.6039,219.5722,0
69697,318.7964,218.6354,0
69712.94,319.0184,217.8136,0
69731.2,319.1664,216.9326,0
69748.74,319.4842,216.0329,0
69767.09,319.772,215.1178,0
69782.37,320.0819,214.1566,0
69798.34,320.4035,213.046,0
69814.94,320.6616,211.7378,0
69831.83,320.8316,210.082,0
69850.47,320.9285,208.7063,0
69867.23,320.9323,207.6328,0
69884.16,320.9644,206.9301,0
69898.79,321.0658,206.2985,0
69915.39,321.1189,205.7988,0
69932.72,321.1622,205.1233,0
69950.16,321.113,204.2983,0
69965.86,321.1052,203.2594,0
69984.59,321.0884,202.2883,0
69999.09,321.0324,201.3003,0
70014.99,321.0552,200.313,0
70033.31,320.9373,199.1838,0
70049.52,320.7455,197.7142,0
70065.45,320.5228,196.2795,0
70083.81,320.3099,194.3242,0
70100.83,320.1791,192.3712,0
70119.86,320.1798,190.2492,0
70134.05,320.0622,187.6734,0
70151.84,320.0075,185.3669,0
70168.55,320.0656,182.4243,0
70185.05,319.9473,179.5228,0
70202.35,319.9426,176.2568,0
70218.53,319.7978,172.7257,0
70235.67,319.8842,169.0883,0
70253.39,320.0661,166.3752,0
70268.02,320.2609,163.1805,0
70288.11,320.4106,160.806,0
70303.27,320.5298,158.4871,0
70319.94,320.4524,156.5788,0
70334.35,320.3051,154.2737,0
70352.41,320.1977,151.8065,0
70370.09,320.2907,149.0709,0
70386.27,320.296,146.5791,0
70403.78,320.4034,144.3553,0
70419.65,320.6526,142.3971,0
70435.81,320.9413,139.8875,0
70454.8,321.233,137.2236,0
70472.06,321.4612,134.27,0
70489.98,321.6939,131.0374,0
70505.31,321.7459,127.9597,0
70522.89,321.9138,125.0512,0
70539.39,322.2862,122.5877,0
70554.39,322.5219,120.187,0
70569.39,322.6891,117.5417,0
70586.68,322.6364,114.5191,0
70602.95,322.4809,110.8819,0
70622.57,322.256,107.1848,0
70637.27,322.0642,103.4252,0
70653.23,321.7934,100.1917,0
70670.91,321.6556,96.99898,0
70688.33,321.5952,93.89297,0
70704.66,321.5979,90.98333,0
70722.09,321.5453,88.28754,0
70737.52,321.3335,86.07436,0
70754.17,321.1646,84.18417,0
70771.13,321.097,82.6252,0
70789.48,321.1393,80.9052,0
70806.85,321.133,79.11716,0
70824.92,320.8882,77.75838,0
70840.44,320.524,76.36514,0
70859.05,320.0604,74.87078,0
70878.93,319.758,73.57433,0
70893.19,319.5157,72.66718,0
70908.37,319.4791,71.78882,0
70923.48,319.4415,70.65938,0
70939.2,319.286,69.36364,0
70963.41,319.1514,68.38756,0
70974.6,319.1961,67.9675,0
70989.88,319.3842,67.54871,0
71009.48,319.6161,66.94942,0
71024.66,319.8494,66.45836,0
71040.45,319.9482,65.73587,0
71060.78,319.8824,65.07507,0
71077.04,319.8091,64.49812,0
71092.73,319.6688,64.24797,0
71109.83,319.7999,64.18309,0
71128.05,320.1142,64.22365,0
71142.87,320.4821,64.28937,0
71158.27,320.7916,64.2812,0
71175.16,321.1501,64.44596,0
71191.56,321.3616,64.87978,0
71212.38,321.4185,65.28143,0
71228.62,321.209,65.9588,0
71243.59,321.0663,66.28197,0
71259.96,320.744,66.56105,0
71276.07,320.5726,66.82475,0
71295.85,320.5434,67.11948,0
71310.14,320.496,67.77655,0
71327.55,320.3982,68.35773,0
71342.91,320.4839,68.74912,0
71359.01,320.5868,68.93059,0
71375.72,320.6064,69.04993,0
71393.92,320.485,69.21197,0
71411.59,320.4046,69.60007,0
71426.47,320.2072,69.80298,0
71442.88,319.9064,69.6997,0
71460.32,319.8064,69.55154,0
71477.18,319.851,69.62258,0
71493.95,319.8411,69.96679,0
71515.46,319.9144,70.17775,0
71527.73,319.8752,70.50256,0
71544.49,319.8854,70.54134,0
71560.94,319.9824,70.36371,0
71579.71,320.081,70.33418,0
71596.4,320.3045,70.11505,0
71612.2,320.4373,70.02148,0
71629.59,320.4641,69.94926,0
71646.41,320.2221,69.98873,0
71662.74,319.9329,70.07291,0
71678.66,319.6219,70.1244,0
71694.88,319.5086,70.67334,0
71710.99,319.649,70.77312,0
71729.87,319.8479,70.82803,0
71743.46,320.0254,70.69727,0
71761.88,320.0191,70.67786,0
71776.66,320.0707,70.43308,0
71793.86,320.0971,70.35644,0
71810.79,320.1397,70.66776,0
71826.35,320.235,70.76659,0
71843.75,320.2644,70.79063,0
71861.75,320.1102,70.64183,0
71877.75,320.1457,70.36059,0
71894.97,320.0329,70.15086,0
71911.89,320.0844,69.97271,0
71931.95,320.0977,70.18622,0
71944.98,320.0905,69.97706,0
71961.1,320.0479,69.81924,0
71980.6,320.2612,69.6636,0
71996.18,320.2573,69.86129,0
72011.45,320.3515,69.73563,0
72032.8,320.4413,69.36994,0
72051.15,320.6447,68.85748,0
72068.44,320.6104,68.65855,0
72082.13,320.4596,68.81147,0
72096.16,320.4283,68.92664,0
72111.41,320.456,68.9761,0
72134.63,320.534,68.81417,0
72150.95,320.405,68.49809,0
72162.99,320.3412,68.25756,0
72180.8,320.4038,67.98476,0
72196.45,320.5832,68.11608,0
