Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2169685,308.8222,248.4494,57.07203,51.16618
2169698,308.5569,248.4906,57.04955,51.17083
2169714,308.2552,248.1144,57.02396,51.12841
2169731,308.1136,247.7008,57.01194,51.0817
2169749,308.3434,247.5419,57.03145,51.06373
2169767,308.5069,247.579,57.04531,51.06792
2169782,308.5467,247.9071,57.04869,51.10501
2169799,308.5173,248.0476,57.0462,51.12088
2169815,308.5656,247.9167,57.05029,51.1061
2169834,308.7846,247.8469,57.06884,51.09822
2169850,309.146,248.0112,57.09941,51.11676
2169865,309.5034,248.2005,57.1296,51.13813
2169882,309.9043,248.5618,57.1634,51.17884
2169898,310.2799,248.6084,57.19501,51.18408
2169914,310.8358,248.6816,57.24169,51.19232
2169932,311.3511,248.8114,57.28487,51.20692
2169948,311.7645,249.1435,57.31943,51.24424
2169966,312.0262,249.6861,57.34127,51.30507
2169987,312.2775,250.0537,57.36223,51.34619
2170002,312.4766,250.6238,57.37881,51.40982
2170017,312.6488,251.077,57.39314,51.46028
2170031,312.8813,251.4476,57.41248,51.50146
2170048,313.0986,251.9964,57.43052,51.5623
2170064,313.2201,252.4427,57.4406,51.61166
2170081,313.3049,252.888,57.44764,51.6608
2170098,313.343,253.1785,57.4508,51.69279
2170114,313.4275,253.5015,57.45781,51.72833
2170132,313.5368,253.9136,57.46687,51.77357
2170149,313.6169,254.038,57.4735,51.78721
2170165,313.6402,254.0947,57.47543,51.79343
2170182,313.5689,254.2399,57.46952,51.80934
2170199,313.4893,254.45,57.46292,51.83234
2170215,313.3749,254.8312,57.45344,51.874
2170232,313.2091,255.1042,57.43969,51.90379
2170249,313.0768,255.2825,57.42871,51.92323
2170266,312.9058,255.5772,57.41451,51.95531
2170285,312.7241,255.7687,57.3994,51.97614
2170299,312.4868,255.9493,57.37966,51.99577
2170316,312.2125,256.107,57.35681,52.01288
2170336,311.9792,256.2778,57.33735,52.03141
2170350,311.7734,256.561,57.32017,52.0621
2170368,311.5988,256.796,57.30559,52.08753
2170384,311.4638,256.9982,57.29429,52.10939
2170401,311.3078,257.2341,57.28125,52.13487
2170418,311.1173,257.582,57.26529,52.17238
2170434,310.9063,258.1567,57.24761,52.23422
2170451,310.7075,258.542,57.23093,52.27558
2170471,310.4961,259.0131,57.21318,52.32605
2170490,310.2201,259.2919,57.18998,52.35587
2170502,309.943,259.5107,57.16666,52.37923
2170519,309.677,259.7006,57.14425,52.3995
2170534,309.3091,260.0583,57.1132,52.43761
2170551,308.9303,260.4429,57.08117,52.47853
2170569,308.5502,261.0531,57.04899,52.54327
2170588,308.2448,261.6734,57.02308,52.6089
2170603,307.8936,262.3567,56.99325,52.68097
2170619,307.6471,263.0587,56.97229,52.75476
2170634,307.3613,263.6882,56.94794,52.82072
2170651,306.9525,264.556,56.91308,52.91131
2170669,306.534,265.3208,56.87732,52.99085
2170687,306.0864,266.1404,56.83899,53.07576
2170703,305.5185,266.8963,56.79025,53.15377
2170718,304.9903,267.5706,56.7448,53.22313
2170740,304.4605,268.3857,56.6991,53.30666
2170753,304.0026,269.0462,56.65952,53.37411
2170768,304.1387,269.9682,56.67129,53.46791
2170786,303.5899,270.3531,56.62377,53.50696
2170802,303.545,271.0532,56.61987,53.57778
2170819,303.4724,271.6184,56.61357,53.63478
2170836,303.4923,272.339,56.61531,53.70722
2170852,303.421,273.0338,56.60912,53.77684
2170870,303.4925,273.6185,56.61532,53.83526
2170886,303.4545,273.9994,56.61203,53.87322
2170902,303.5328,274.4651,56.61882,53.91955
2170919,303.5996,274.9954,56.62461,53.97217
2170936,303.6293,275.4937,56.62718,54.02149
2170953,303.3705,275.9587,56.60474,54.06743
2170970,303.4579,276.3665,56.61232,54.10761
2170987,303.4898,276.5706,56.61509,54.1277
2171004,303.2071,276.8485,56.59055,54.15502
2171020,303.188,277.2762,56.58889,54.19699
2171037,302.9953,277.6989,56.57215,54.23839
2171054,302.82,277.9761,56.5569,54.2655
2171071,302.3229,277.9055,56.5136,54.2586
2171088,302.3524,277.8427,56.51617,54.25246
2171104,302.4074,277.7351,56.52097,54.24194
2171121,302.507,277.6581,56.52964,54.23441
2171139,302.6259,277.5864,56.54,54.22738
2171154,302.857,277.8417,56.56012,54.25237
