Time (ms), X, Y, Event
93781.71,286.5946,280.7449,0
93855.14,286.6988,280.6605,0
93871.69,286.7117,280.6356,0
93883.38,286.7041,280.6512,0
93896.12,286.7171,280.6027,0
93908.13,286.761,280.5081,0
93921.45,286.7853,280.4932,0
93931.17,286.7645,280.3411,0
93945.38,286.6906,280.306,0
93964.22,286.6703,280.3139,0
93982.04,286.639,280.3818,0
93998.89,286.6803,280.4594,0
94018.54,286.6867,280.4657,0
94033.75,286.6779,280.5206,0
94051.95,286.7032,280.6331,0
94068.91,286.6765,280.7564,0
94081.48,286.6806,280.8486,0
94098.66,286.6779,280.8547,0
94115.81,286.573,280.8293,0
94133.14,286.5888,280.9402,0
94149.17,286.5492,281.0231,0
94166.41,286.6172,281.0637,0
94185.07,286.6762,281.0582,0
94199.47,286.6253,280.9521,0
94215.56,286.6754,280.9468,0
94236.35,286.716,280.9735,0
94251.84,286.6335,280.9515,0
94267.96,286.6129,280.9439,0
94283.39,286.6348,280.927,0
94300.1,286.5548,281.0012,0
94317.41,286.5681,281.035,0
94334.07,286.6288,281.1483,0
94354.12,286.4885,281.1304,0
94370.77,286.5126,281.1719,0
94386.08,286.5297,281.202,0
94403.56,286.5563,281.1769,0
94420.63,286.5562,281.2658,0
94434.13,286.528,281.3084,0
94451.57,286.5292,281.4015,0
94468.6,286.5273,281.4501,0
94484.93,286.5814,281.5877,0
94502.71,286.5097,281.6917,0
94525.41,286.3606,281.7532,0
94540.38,286.3406,281.7973,0
94558.13,286.2031,281.8926,0
94574.22,286.1149,281.9983,0
94585.77,285.9915,282.1174,0
94601.08,285.7685,282.1617,0
94622.09,285.7371,282.2493,0
94634.89,285.6434,282.3037,0
94651.43,285.5468,282.3828,0
94673.14,285.436,282.4312,0
94686.77,285.2413,282.3915,0
94702.39,285.1218,282.3936,0
94720.34,284.993,282.4092,0
94737.38,284.9127,282.299,0
94754.12,284.8355,282.2438,0
94772.49,284.7546,282.1515,0
94789.63,284.8492,282.016,0
94804.16,284.8277,281.8881,0
94822.11,284.7292,281.7375,0
94848.58,284.8621,281.5683,0
94864.88,284.8122,281.3828,0
94878.88,284.7963,281.2743,0
94890.15,284.7789,281.043,0
94904.98,284.7424,280.7786,0
94921.45,284.7488,280.6034,0
94939.67,284.8305,280.4796,0
94953.36,284.8668,280.2888,0
94978.16,284.8596,280.0456,0
94995.27,284.9287,279.9099,0
95009.12,285.0071,279.8136,0
95023.05,285.0313,279.7729,0
95039.41,285.1285,279.6754,0
95055.45,285.1836,279.5682,0
95074.88,285.2762,279.39,0
95091.75,285.3387,279.2776,0
95107.89,285.2747,279.5619,0
95122.86,285.3027,279.7099,0
95139.57,285.429,279.7251,0
95155.5,285.5606,279.6442,0
95172.64,285.7491,279.593,0
95189.51,285.8575,279.55,0
95206.55,286.1209,279.4805,0
95231.02,286.246,279.4582,0
95241.58,286.3906,279.3232,0
95255.8,286.5008,279.0169,0
95271.3,286.7301,278.7943,0
95289.91,286.89,278.5641,0
95306.32,287.1027,278.3521,0
95323.52,287.3025,278.077,0
95343.46,287.5244,277.7311,0
95358.8,287.6743,277.3913,0
95375.84,288.0046,277.0184,0
95393.65,288.352,276.6542,0
95408.45,288.7568,276.3462,0
95424.01,289.2221,275.9079,0
95441.12,289.7225,275.4655,0
95459.13,290.491,274.8765,0
95479.32,290.9974,274.4953,0
95492.52,291.7071,273.9878,0
95508.55,292.495,273.3796,0
95524.12,293.2417,272.7492,0
95541.74,293.9636,272.1051,0
95557.05,294.6556,271.4683,0
