Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2117416,305.1939,238.5879,56.76233,50.02806
2117433,305.3513,238.535,56.77588,50.02181
2117451,305.4594,238.4102,56.78517,50.00704
2117468,305.6623,238.1612,56.8026,49.97756
2117484,305.9852,237.825,56.83031,49.93769
2117502,306.481,237.7151,56.87278,49.92465
2117518,307.0736,237.7888,56.92341,49.9334
2117533,307.9039,238.5,56.99413,50.01766
2117552,308.6276,239.5454,57.05554,50.141
2117569,309.2142,240.4895,57.10518,50.25183
2117585,309.7448,241.3388,57.14996,50.3511
2117602,310.2996,242.2722,57.19667,50.45973
2117617,310.8239,243.2975,57.2407,50.57846
2117636,311.4332,244.4775,57.29174,50.71439
2117653,311.9327,245.3117,57.33347,50.81001
2117669,312.499,245.7551,57.38068,50.86068
2117685,313.021,245.9943,57.42408,50.88796
2117706,313.5316,246.1319,57.46643,50.90364
2117717,314.1514,246.5471,57.51771,50.95089
2117734,314.633,246.9364,57.55746,50.99512
2117751,314.9683,247.0741,57.58508,51.01074
2117769,315.3433,246.8098,57.61592,50.98075
2117786,315.7692,246.421,57.65089,50.93655
2117802,316.1754,245.7422,57.68418,50.8592
2117818,316.7406,244.901,57.7304,50.76299
2117833,317.32,244.2274,57.77765,50.68565
2117854,317.967,243.7095,57.83027,50.62601
2117869,318.8699,243.2561,57.90345,50.57368
2117885,319.946,242.9325,57.99027,50.53626
2117902,321.8152,242.759,58.1401,50.51618
2117918,324.7615,242.9334,58.37372,50.53636
2117934,328.686,242.7216,58.68018,50.51184
2117952,333.3564,242.5648,59.03799,50.49368
2117968,338.9917,242.6231,59.46003,50.50042
2117984,345.0664,242.6212,59.90348,50.50021
2118001,351.803,242.6626,60.38177,50.505
2118018,358.1649,243.0536,60.82092,50.55027
2118034,365.9171,243.9471,61.34023,50.65339
2118051,372.7331,244.9664,61.78302,50.77048
2118067,379.5873,246.1337,62.21579,50.90385
2118084,386.1835,246.9234,62.62088,50.99365
2118101,393.0999,247.4248,63.03407,51.05048
2118120,400.4585,247.7592,63.46119,51.0883
2118135,407.0861,248.0669,63.83527,51.12305
2118151,414.797,248.353,64.25832,51.15532
2118168,422.8843,248.6682,64.68854,51.19081
2118185,430.1904,249.149,65.0658,51.24485
2118201,437.0501,249.5299,65.41053,51.28758
2118218,443.6053,249.6003,65.7317,51.29547
2118234,449.868,249.907,66.03127,51.32979
2118251,455.6275,250.6938,66.30068,51.41763
2118268,461.2214,251.4383,66.55694,51.50043
2118286,467.071,251.7163,66.81937,51.53127
2118304,471.1919,251.8756,67.00094,51.54892
2118318,475.4192,251.9649,67.18442,51.55882
2118336,478.9429,252.051,67.33525,51.56834
2118351,481.969,252.1793,67.46329,51.58254
2118369,484.6954,252.4056,67.57748,51.60756
2118385,487.2637,252.4927,67.68404,51.61718
2118402,488.8526,252.3836,67.74949,51.60513
2118419,490.1873,252.2844,67.80418,51.59417
2118434,491.2524,252.1767,67.84765,51.58225
2118452,491.9535,251.9922,67.87617,51.56184
2118469,491.8058,251.6981,67.87016,51.52925
2118487,491.4051,251.4686,67.85387,51.50379
2118502,491.2156,251.0858,67.84615,51.46125
2118519,490.8353,250.6983,67.83064,51.41813
2118535,490.4766,250.3494,67.816,51.37922
2118552,489.8441,249.998,67.79014,51.33996
2118570,488.8318,249.7661,67.74863,51.31402
