Time (ms), X, Y, Event
58510.21,307.1188,244.5332,0
58595.49,307.4989,244.7292,0
58608.3,307.5962,244.8628,0
58617.14,307.6941,245.0251,0
58626.03,307.8173,245.2591,0
58640.69,307.92,245.4034,0
58652.63,308.1357,245.538,0
58666.77,308.3042,245.724,0
58679.09,308.403,245.8221,0
58695.05,308.3334,246.1339,0
58711.67,308.2032,246.2411,0
58729.58,308.3173,246.2894,0
58747.53,308.3513,246.2493,0
58761.15,308.2662,246.1702,0
58779.03,308.135,246.1455,0
58795.06,308.1067,246.1934,0
58813.17,308.1586,246.2911,0
58828.91,308.2084,246.3451,0
58846.13,308.2767,246.4262,0
58862.5,308.2206,246.743,0
58880.07,308.1818,246.9374,0
58897.4,308.2162,247.2256,0
58913.07,308.3499,247.3215,0
58929.77,308.5404,247.4072,0
58946.32,308.6294,247.6059,0
58966.22,308.5733,247.8123,0
58981.3,308.6338,248.1244,0
58998.25,308.7621,248.2838,0
59014.83,308.9444,248.459,0
59031.24,309.06,248.6334,0
59047.88,309.1356,248.6875,0
59064.19,309.3629,248.8285,0
59080.66,309.6492,249.0197,0
59098.53,309.9179,249.2122,0
59115.3,310.0761,249.4468,0
59133.87,310.2111,249.6119,0
59149.32,310.3122,249.8385,0
59166.41,310.439,250.0922,0
59184.09,310.6759,250.3255,0
59200.51,311.4172,250.6157,0
59217.66,312.1695,250.9298,0
59232.71,312.9139,251.139,0
59250.52,313.4839,251.2368,0
59268.09,314.042,251.4588,0
59288.22,314.5688,251.7159,0
59303.83,315.2199,251.9419,0
59319.14,316.2069,252.1644,0
59347.13,316.6578,252.3017,0
59361.15,317.0058,252.4478,0
59373.92,317.3683,252.554,0
59383.93,317.9112,252.7673,0
59400.81,318.4211,252.9703,0
59417.59,318.819,253.129,0
59434.26,319.3648,253.264,0
59451.5,319.8951,253.4752,0
59467.63,320.4204,253.6971,0
59485.05,320.7289,254.0069,0
59502.47,320.8947,254.2318,0
59518.48,320.8322,254.3153,0
59534.03,320.6861,254.385,0
59558.98,320.4627,254.5383,0
59574.54,320.2998,254.6213,0
59584.96,319.994,254.7233,0
59601.57,319.7433,254.833,0
59618.73,319.6465,254.9492,0
59635.06,319.6234,255.0093,0
59653.7,319.6425,255.112,0
59671.28,319.6368,255.1947,0
59685.93,319.6131,255.2769,0
