Time (ms), X, Y, Event
136292.6,329.9272,255.3003,0
136356.5,329.1925,255.261,0
136368.3,329.0289,255.1537,0
136377.8,328.8948,255.144,0
136386.8,328.7393,255.0168,0
136398.1,328.5503,254.8359,0
136410.8,328.3519,254.6974,0
136425.2,328.2119,254.5906,0
136440.9,328.0734,254.4735,0
136457.2,327.9659,254.2934,0
136473.7,327.8642,254.1002,0
136490.7,327.726,254.0398,0
136507.5,327.7135,254.0173,0
136524,327.6505,254.0262,0
136545.4,327.5804,254.04,0
136558.1,327.4435,254.1172,0
136574.3,327.4026,254.1361,0
136594.3,327.3437,254.1977,0
136611,327.2488,254.2941,0
136628.8,327.1483,254.334,0
136646.4,327.0646,254.2646,0
136666.2,327.0266,254.1944,0
136677,326.9608,254.1104,0
136691.7,326.9164,254.0444,0
136707.9,326.8629,253.9986,0
136725.9,326.7989,253.9742,0
136742.8,326.7666,253.8568,0
136763.9,326.7063,253.8342,0
136776.4,326.6344,253.6767,0
136794,326.53,253.6441,0
136810.5,326.4508,253.6618,0
136826.2,326.3519,253.5816,0
136844.3,326.2943,253.5679,0
136859.7,326.219,253.5746,0
136877.8,326.096,253.5211,0
136898.6,325.9696,253.374,0
136912,326.1482,253.3227,0
136928,326.1211,253.3804,0
136945.1,326.0799,253.4155,0
136960.8,326.011,253.4227,0
136977.7,325.9491,253.4021,0
136998.2,325.9436,253.219,0
137012.7,325.9467,253.1792,0
137027.8,325.9548,253.147,0
137044.6,326.0015,253.1245,0
137062.4,326.1193,253.095,0
137078.3,326.2843,253.1305,0
137096.5,326.4525,253.1651,0
137116.6,326.6787,253.1801,0
137135.2,326.8169,253.2177,0
137147.5,326.9314,253.2866,0
137162,327.01,253.2983,0
137178.5,327.0437,253.2921,0
137195.2,327.0716,253.3512,0
137215.7,327.0872,253.4232,0
137230.1,327.0818,253.4334,0
137246.2,326.9838,253.4989,0
137267.1,326.919,253.4615,0
137280.3,326.8763,253.4355,0
137296.7,326.876,253.3691,0
137313.4,326.9119,253.3072,0
137330.9,326.886,253.2386,0
137349.2,326.8736,253.1429,0
137364.4,326.8976,253.0823,0
137383.6,326.9478,253.1281,0
137398,327.0048,253.1892,0
137414.1,327.0993,253.2709,0
137432.2,327.1818,253.3708,0
137449.5,327.2661,253.3914,0
137464,327.2671,253.4304,0
137481.6,327.3365,253.4496,0
137497.7,327.3554,253.4805,0
137514.3,327.4024,253.6004,0
137532.2,327.5461,253.5754,0
137549.4,327.5858,253.6385,0
137565.4,327.6386,253.6183,0
137581.8,327.7376,253.638,0
137601.7,327.83,253.5629,0
137619.6,327.9907,253.533,0
137636.6,328.1433,253.5517,0
137652.7,328.3169,253.5487,0
137669.2,328.4704,253.5235,0
137686.3,328.5975,253.525,0
137702.2,328.7305,253.5102,0
137719.3,328.8973,253.4986,0
137735.6,329.0744,253.5385,0
137752.3,329.1974,253.6418,0
137769.6,329.2482,253.7615,0
137786.3,329.2537,253.8391,0
137803.5,329.3645,253.6568,0
137819.7,329.5419,253.4816,0
137837.1,329.8821,253.3989,0
137854.7,330.1643,253.369,0
137870.8,330.4587,253.2042,0
137890,330.77,252.979,0
137906.2,331.1537,252.8866,0
137921.9,331.586,253.0257,0
137939.8,331.9182,253.301,0
