Time Stamp(ms),Intersection,,Angle,
,x,y,x,y
2875156,291.1325,247.2839,55.51201,51.03452
2875175,290.0959,247.0153,55.41656,51.00407
2875193,287.9857,247.0216,55.22083,51.00478
2875212,285.443,247.4995,54.98241,51.05893
2875235,282.8622,248.0107,54.73746,51.11671
2875248,281.2581,248.0449,54.58373,51.12057
2875265,279.8464,247.724,54.44745,51.08432
2875284,278.8644,247.2042,54.35212,51.02549
2875306,278.0034,246.4269,54.26817,50.93723
2875324,277.1293,245.4896,54.18259,50.83035
2875342,276.1733,244.7116,54.08858,50.74126
2875363,275.2159,243.8295,53.99401,50.63985
2875381,274.2147,242.9944,53.89465,50.54342
2875400,273.2418,242.4119,53.79765,50.47594
2875419,272.3722,241.996,53.71056,50.42763
2875440,271.5811,241.6598,53.63102,50.38851
2875458,270.847,241.2396,53.55695,50.33952
2875478,270.1717,240.9126,53.48856,50.30134
2875497,269.5211,240.6336,53.42249,50.26871
2875517,268.9155,240.6002,53.36078,50.2648
2875535,268.2669,240.5264,53.29451,50.25615
2875555,267.5731,240.2412,53.22338,50.22273
2875575,266.8831,239.6152,53.15241,50.14921
2875594,266.2048,238.5928,53.08241,50.02864
2875614,265.6742,237.2222,53.0275,49.86605
2875633,265.3414,235.8623,52.99299,49.70365
2875652,265.2735,234.5285,52.98594,49.54329
2875670,265.3137,233.6205,52.99011,49.43353
2875692,265.4146,233.1,53.00059,49.37038
2875715,265.4857,232.731,53.00796,49.32551
2875733,265.4171,232.3397,53.00085,49.27785
2875749,265.2436,232.3195,52.98283,49.27539
2875767,264.959,232.2327,52.95326,49.2648
2875791,264.6843,232.0723,52.92468,49.24522
2875808,264.3185,231.5708,52.88656,49.18391
2875826,263.8528,231.0523,52.83794,49.12038
2875850,263.3814,230.3904,52.78859,49.03902
2875867,262.9585,229.773,52.74424,48.9629
2875905,262.4764,228.8734,52.69357,48.85156
2875932,262.3723,228.4507,52.68262,48.79907
2875947,262.42,228.2625,52.68763,48.77567
2875964,262.5163,228.1434,52.69777,48.76085
2875978,262.7281,228.1455,52.72004,48.76111
2875991,263.1252,228.2949,52.76174,48.7797
2876020,263.5444,228.5436,52.80567,48.81061
2876030,263.9014,228.9224,52.84301,48.85764
2876048,264.1212,229.1784,52.86597,48.88936
2876069,264.1271,229.1892,52.86659,48.8907
2876089,263.5017,228.0991,52.80119,48.75533
2876119,262.9345,227.1715,52.74172,48.63956
2876131,261.2712,224.7525,52.56638,48.33514
2876149,259.099,222.057,52.33524,47.99159
2876169,256.7922,219.6223,52.08712,47.6773
2876189,254.2591,217.5102,51.81144,47.40155
2876211,252.3943,216.1829,51.6063,47.22678
2876231,250.8719,216.1966,51.43747,47.22858
2876250,249.843,216.868,51.32264,47.31713
2876274,249.5448,218.327,51.28925,47.50854
2876291,249.1724,220.2917,51.24748,47.7641
2876318,248.7764,222.5161,51.20299,48.05044
